#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         495     1.15732     1.14457  0.00314094
         496      1.1604      1.1446  0.00313477
         497      1.1633     1.14464  0.00312868
         498     1.16601     1.14469   0.0031227
         499     1.16853     1.14473   0.0031168
         500     1.17088     1.14479  0.00311101
         501     1.17305     1.14484  0.00310531
         502     1.17505      1.1449  0.00309971
         503     1.17688     1.14497   0.0030942
         504     1.17855     1.14503  0.00308877
         505     1.18007      1.1451  0.00308344
         506     1.18144     1.14517  0.00307818
         507     1.18266     1.14525    0.003073
         508     1.18374     1.14532  0.00306788
         509     1.18468      1.1454  0.00306283
         510      1.1855     1.14548  0.00305783
         511     1.18618     1.14556  0.00305288
         512     1.18673     1.14564  0.00304798
         513     1.18717     1.14572  0.00304311
         514     1.18748      1.1458  0.00303828
         515     1.18768     1.14588  0.00303347
         516     1.18777     1.14596  0.00302867
         517     1.18775     1.14604  0.00302389
         518     1.18762     1.14612  0.00301912
         519     1.18738      1.1462  0.00301435
         520     1.18705     1.14628  0.00300958
         521     1.18663     1.14636   0.0030048
         522     1.18612     1.14644  0.00300001
         523     1.18553     1.14651   0.0029952
         524     1.18487     1.14658  0.00299038
         525     1.18414     1.14666  0.00298554
         526     1.18336     1.14673  0.00298068
         527     1.18253     1.14679   0.0029758
         528     1.18167     1.14686  0.00297089
         529     1.18078     1.14692  0.00296597
         530     1.17989     1.14699  0.00296103
         531     1.17899     1.14705  0.00295606
         532     1.17811      1.1471  0.00295108
         533     1.17725     1.14716  0.00294609
         534     1.17643     1.14722  0.00294108
         535     1.17566     1.14727  0.00293606
         536     1.17495     1.14732  0.00293104
         537      1.1743     1.14737  0.00292601
         538     1.17373     1.14742  0.00292098
         539     1.17323     1.14747  0.00291596
         540     1.17282     1.14751  0.00291094
         541      1.1725     1.14756  0.00290592
         542     1.17226     1.14761  0.00290092
         543      1.1721     1.14765  0.00289593
         544     1.17203      1.1477  0.00289095
         545     1.17204     1.14774  0.00288599
         546     1.17213     1.14779  0.00288105
         547     1.17228     1.14783  0.00287613
         548      1.1725     1.14788  0.00287123
         549     1.17277     1.14792  0.00286636
         550     1.17309     1.14797  0.00286152
         551     1.17345     1.14801   0.0028567
         552     1.17384     1.14806   0.0028519
         553     1.17426     1.14811  0.00284714
         554     1.17469     1.14816   0.0028424
         555     1.17512      1.1482   0.0028377
         556     1.17555     1.14825  0.00283302
         557     1.17597      1.1483  0.00282837
         558     1.17636     1.14835  0.00282375
         559     1.17672      1.1484  0.00281915
         560     1.17702     1.14845  0.00281458
         561     1.17727     1.14851  0.00281004
         562     1.17745     1.14856  0.00280551
         563     1.17754     1.14861    0.002801
         564     1.17754     1.14866   0.0027965
         565     1.17743     1.14871  0.00279201
         566      1.1772     1.14876  0.00278753
         567     1.17684     1.14881  0.00278306
         568     1.17635     1.14886  0.00277858
         569      1.1757     1.14891   0.0027741
         570      1.1749     1.14895  0.00276961
         571     1.17394       1.149   0.0027651
         572     1.17281     1.14904  0.00276058
         573     1.17153     1.14908  0.00275604
         574     1.17007     1.14911  0.00275148
         575     1.16846     1.14915   0.0027469
         576      1.1667     1.14918   0.0027423
         577      1.1648      1.1492  0.00273768
         578     1.16276     1.14923  0.00273305
         579     1.16061     1.14925   0.0027284
         580     1.15837     1.14926  0.00272374
         581     1.15606     1.14928  0.00271908
         582     1.15369     1.14928  0.00271442
         583     1.15128     1.14929  0.00270976
         584     1.14888     1.14929  0.00270512
         585     1.14649     1.14928   0.0027005
         586     1.14414     1.14927  0.00269591
         587     1.14187     1.14926  0.00269134
         588     1.13968     1.14924  0.00268682
         589     1.13762     1.14922  0.00268233
         590     1.13569      1.1492  0.00267788
         591     1.13392     1.14917  0.00267347
         592     1.13232     1.14915  0.00266911
         593     1.13091     1.14912  0.00266478
         594      1.1297     1.14908   0.0026605
         595      1.1287     1.14905  0.00265625
         596     1.12792     1.14901  0.00265203
         597     1.12737     1.14898  0.00264783
         598     1.12703     1.14894  0.00264366
         599     1.12693      1.1489   0.0026395
         600     1.12704     1.14887  0.00263535
         601     1.12737     1.14883  0.00263121
         602      1.1279      1.1488  0.00262707
         603     1.12864     1.14876  0.00262293
         604     1.12957     1.14873  0.00261878
         605     1.13067      1.1487  0.00261462
         606     1.13193     1.14867  0.00261045
         607     1.13334     1.14865  0.00260627
         608     1.13487     1.14863  0.00260208
         609     1.13652     1.14861  0.00259789
         610     1.13827     1.14859  0.00259368
         611     1.14009     1.14858  0.00258948
         612     1.14197     1.14856  0.00258527
         613      1.1439     1.14856  0.00258106
         614     1.14584     1.14855  0.00257686
         615     1.14779     1.14855  0.00257267
         616     1.14973     1.14855   0.0025685
         617     1.15163     1.14856  0.00256434
         618     1.15349     1.14857   0.0025602
         619     1.15529     1.14858  0.00255609
         620     1.15701     1.14859    0.002552
         621     1.15865     1.14861  0.00254794
         622     1.16019     1.14863  0.00254391
         623     1.16161     1.14865  0.00253992
         624     1.16291     1.14867  0.00253595
         625     1.16409     1.14869  0.00253201
         626     1.16512     1.14872   0.0025281
         627     1.16601     1.14875  0.00252422
         628     1.16675     1.14878  0.00252036
         629     1.16733     1.14881  0.00251653
         630     1.16776     1.14884  0.00251272
         631     1.16802     1.14887  0.00250892
         632     1.16813      1.1489  0.00250513
         633     1.16807     1.14893  0.00250136
         634     1.16785     1.14896  0.00249759
         635     1.16748     1.14899  0.00249383
         636     1.16696     1.14901  0.00249007
         637     1.16629     1.14904  0.00248631
         638     1.16548     1.14907  0.00248254
         639     1.16454     1.14909  0.00247878
         640     1.16349     1.14911    0.002475
         641     1.16233     1.14913  0.00247123
         642     1.16108     1.14915  0.00246745
         643     1.15976     1.14917  0.00246367
         644     1.15839     1.14918  0.00245988
         645       1.157      1.1492   0.0024561
         646     1.15561     1.14921  0.00245232
         647     1.15425     1.14921  0.00244854
         648     1.15295     1.14922  0.00244477
         649     1.15174     1.14922    0.002441
         650     1.15065     1.14923  0.00243725
         651     1.14972     1.14923  0.00243351
         652     1.14899     1.14923  0.00242977
         653     1.14848     1.14922  0.00242605
         654     1.14825     1.14922  0.00242234
         655     1.14831     1.14922  0.00241865
         656      1.1487     1.14922  0.00241496
         657     1.14944     1.14922  0.00241128
         658     1.15055     1.14922  0.00240762
         659     1.15204     1.14923  0.00240397
         660     1.15393     1.14923  0.00240034
         661     1.15622     1.14925  0.00239673
         662     1.15888     1.14926  0.00239315
         663     1.16192     1.14928  0.00238962
         664     1.16531      1.1493  0.00238614
         665     1.16903     1.14933  0.00238274
         666     1.17304     1.14937  0.00237943
         667      1.1773     1.14941  0.00237623
         668     1.18178     1.14946  0.00237317
         669     1.18643     1.14951  0.00237026
         670      1.1912     1.14958  0.00236754
         671     1.19606     1.14965  0.00236503
         672     1.20095     1.14972  0.00236274
         673     1.20584     1.14981   0.0023607
         674     1.21068      1.1499  0.00235892
         675     1.21543     1.14999  0.00235743
         676     1.22008      1.1501  0.00235622
         677     1.22458     1.15021   0.0023553
         678     1.22892     1.15032  0.00235469
         679     1.23307     1.15044  0.00235437
         680     1.23701     1.15057  0.00235435
         681     1.24074      1.1507  0.00235461
         682     1.24425     1.15084  0.00235515
         683     1.24754     1.15098  0.00235596
         684     1.25059     1.15113  0.00235701
         685     1.25342     1.15128  0.00235829
         686     1.25603     1.15143  0.00235979
         687     1.25843     1.15159  0.00236149
         688     1.26062     1.15174  0.00236337
         689      1.2626     1.15191  0.00236541
         690      1.2644     1.15207   0.0023676
         691     1.26603     1.15223  0.00236991
         692     1.26748      1.1524  0.00237233
         693     1.26877     1.15257  0.00237484
         694      1.2699     1.15274  0.00237743
         695      1.2709     1.15291  0.00238008
         696     1.27175     1.15308  0.00238278
         697     1.27246     1.15325  0.00238551
         698     1.27305     1.15342  0.00238825
         699     1.27351     1.15359  0.00239101
         700     1.27383     1.15376  0.00239375
         701     1.27403     1.15394  0.00239648
         702      1.2741     1.15411  0.00239917
         703     1.27404     1.15428  0.00240182
         704     1.27384     1.15445   0.0024044
         705      1.2735     1.15462  0.00240691
         706     1.27302     1.15478  0.00240934
         707     1.27239     1.15495  0.00241167
         708     1.27163     1.15512  0.00241389
         709     1.27072     1.15528  0.00241598
         710     1.26967     1.15544  0.00241795
         711     1.26849      1.1556  0.00241977
         712     1.26717     1.15575  0.00242144
         713     1.26574     1.15591  0.00242295
         714     1.26419     1.15606   0.0024243
         715     1.26254     1.15621  0.00242548
         716     1.26082     1.15636  0.00242649
         717     1.25903      1.1565  0.00242732
         718     1.25719     1.15664  0.00242799
         719     1.25534     1.15678  0.00242849
         720     1.25348     1.15691  0.00242883
         721     1.25166     1.15704  0.00242901
         722     1.24988     1.15717  0.00242905
         723     1.24818      1.1573  0.00242895
         724     1.24658     1.15742  0.00242872
         725     1.24508     1.15754  0.00242838
         726     1.24371     1.15766  0.00242794
         727     1.24248     1.15778   0.0024274
         728      1.2414     1.15789  0.00242678
         729     1.24046       1.158  0.00242609
         730     1.23966     1.15812  0.00242535
         731     1.23899     1.15823  0.00242455
         732     1.23843     1.15834  0.00242371
