       BLOCK    DISTANCE ACTUAL_GOFR    AVE_GOFR       ERROR
          10     1.21836     1.55565     1.56294  0.00301166
          10     1.24401     1.38539     1.39228  0.00297103
          10     1.26966     1.24773     1.24723  0.00253929
          10     1.29531     1.12225     1.12595  0.00257268
          10     1.32096     1.02067     1.02551  0.00167334
          10     1.34661    0.939152    0.943024  0.00233557
          10     1.37226    0.870644    0.873948  0.00128257
          10     1.39791    0.819297    0.817853  0.00153882
          10     1.42355    0.768189    0.776396  0.00184844
          10      1.4492    0.733524    0.738619  0.00178433
          10     1.47485     0.70709    0.710296  0.00186146
          10      1.5005    0.685522    0.691433  0.00219169
          10     1.52615    0.677905    0.677541  0.00160636
          10      1.5518    0.670216    0.671889  0.00144534
          10     1.57745    0.672604    0.670955  0.00159268
          10      1.6031    0.678622    0.675714  0.00124276
          10     1.62875    0.685522    0.685594  0.00121424
          10      1.6544    0.702481    0.701672   0.0019641
          10     1.68005    0.724673    0.722641  0.00193279
          10      1.7057    0.746338    0.748349 0.000891724
          10     1.73135     0.77837    0.778895  0.00113266
          10       1.757    0.816421    0.813522 0.000758128
          10     1.78265    0.857638    0.851519  0.00160252
          10      1.8083    0.894549    0.893116   0.0010087
          10     1.83395    0.941373    0.934859  0.00174608
          10      1.8596    0.977886    0.975229  0.00172634
          10     1.88525     1.02134     1.01653  0.00212477
          10      1.9109     1.06371     1.05687  0.00144292
          10     1.93655     1.09597      1.0935  0.00167781
          10      1.9622     1.12918     1.12894  0.00173948
          10     1.98785     1.16254     1.15975   0.0012676
          10      2.0135     1.19121     1.18424  0.00149334
          10     2.03915     1.20055     1.20242  0.00145791
          10      2.0648     1.21321     1.21523  0.00107529
          10     2.09045     1.21577     1.21362  0.00156238
          10      2.1161     1.20325     1.20862  0.00138329
          10     2.14174     1.19626     1.19602  0.00118936
          10     2.16739     1.17645      1.1759  0.00151442
          10     2.19304     1.15118     1.15217  0.00131703
          10     2.21869     1.12715     1.12654   0.0015631
          10     2.24434     1.09249     1.09757  0.00193295
          10     2.26999     1.06551     1.06798  0.00113441
          10     2.29564     1.03817     1.04087  0.00137413
          10     2.32129     1.00988     1.01389  0.00145567
          10     2.34694    0.980594     0.98927  0.00192115
          10     2.37259    0.968091    0.968276  0.00166623
          10     2.39824    0.944247    0.949915  0.00159393
          10     2.42389    0.932224    0.932409  0.00127217
          10     2.44954    0.919377    0.919586   0.0014085
          10     2.47519    0.906538    0.909915  0.00142106
          10     2.50084     0.90246    0.896546  0.00122892
          10     2.52649    0.887976    0.887327 0.000906323
          10     2.55214     0.88818    0.887487  0.00110812
          11   0.0128248           0           0           0
          11   0.0384745           0           0           0
          11   0.0641241           0           0           0
          11   0.0897737           0           0           0
          11    0.115423           0           0           0
          11    0.141073           0           0           0
          11    0.166723           0           0           0
          11    0.192372           0           0           0
          11    0.218022           0           0           0
          11    0.243672           0           0           0
          11    0.269321           0           0           0
          11    0.294971           0           0           0
          11     0.32062           0           0           0
          11     0.34627           0           0           0
          11     0.37192           0           0           0
          11    0.397569           0           0           0
          11    0.423219           0           0           0
          11    0.448869           0           0           0
          11    0.474518           0           0           0
          11    0.500168           0           0           0
          11    0.525818           0           0           0
          11    0.551467           0           0           0
          11    0.577117           0           0           0
          11    0.602767           0           0           0
          11    0.628416           0           0           0
          11    0.654066           0           0           0
          11    0.679715           0           0           0
          11    0.705365           0           0           0
          11    0.731015           0           0           0
          11    0.756664           0           0           0
          11    0.782314           0           0           0
          11    0.807964           0           0           0
          11    0.833613           0           0           0
          11    0.859263           0 3.53678e-06 2.26213e-06
          11    0.884913 0.000990416  0.00121051 0.000101668
          11    0.910562   0.0234891   0.0244387 0.000298547
          11    0.936212     0.16165    0.164683  0.00101465
          11    0.961861    0.562994    0.562205  0.00244441
          11    0.987511     1.19818      1.2016  0.00405172
          11     1.01316     1.86041      1.8594  0.00407625
          11     1.03881      2.3274        2.33  0.00250728
          11     1.06446     2.54738      2.5506  0.00369061
          11     1.09011     2.55468     2.54624  0.00208144
          11     1.11576     2.38406     2.40234  0.00328282
          11     1.14141     2.17931     2.19947  0.00336247
          11     1.16706     1.97317     1.97552  0.00198465
          11     1.19271     1.74668     1.75735   0.0025088
          11     1.21836     1.55703      1.5624  0.00278542
          11     1.24401     1.39441     1.39247  0.00270726
          11     1.26966     1.25422     1.24787  0.00238658
          11     1.29531     1.12881     1.12621  0.00235194
          11     1.32096     1.03656     1.02651  0.00179776
          11     1.34661    0.951397    0.943785  0.00224385
          11     1.37226    0.880666    0.874558  0.00130333
          11     1.39791    0.831961    0.819136  0.00185808
          11     1.42355    0.783753    0.777065  0.00179734
          11      1.4492    0.750402     0.73969  0.00191685
          11     1.47485     0.71819    0.711014  0.00182531
          11      1.5005    0.697189    0.691957  0.00205396
          11     1.52615     0.68306    0.678043  0.00153667
          11      1.5518    0.672703    0.671963  0.00131584
          11     1.57745    0.674012    0.671233  0.00147194
          11      1.6031     0.67637    0.675774  0.00113121
          11     1.62875    0.686117    0.685642  0.00110479
          11      1.6544    0.705457    0.702016  0.00181543
          11     1.68005     0.71963    0.722367  0.00177636
          11      1.7057    0.746481    0.748179 0.000826662
          11     1.73135    0.769084    0.778003  0.00133547
          11       1.757    0.808972    0.813108 0.000794085
          11     1.78265    0.850926    0.851465  0.00145774
          11      1.8083    0.886261    0.892492  0.00109267
          11     1.83395    0.935134    0.934884  0.00158753
          11      1.8596    0.969305     0.97469  0.00165127
          11     1.88525     1.01192     1.01611  0.00197254
          11      1.9109     1.05272     1.05649   0.0013601
          11     1.93655      1.0864     1.09285  0.00164471
          11      1.9622     1.12485     1.12857   0.0016207
          11     1.98785     1.15009     1.15887  0.00142399
          11      2.0135     1.18067     1.18391  0.00139241
          11     2.03915       1.194     1.20166  0.00151335
          11      2.0648     1.20792     1.21456  0.00116462
          11     2.09045     1.21478     1.21372  0.00142395
          11      2.1161     1.21129     1.20886   0.0012787
          11     2.14174     1.19596     1.19601  0.00108125
          11     2.16739     1.17696       1.176   0.0013798
          11     2.19304     1.15231     1.15218  0.00119736
          11     2.21869     1.12834      1.1267  0.00142952
          11     2.24434     1.10089     1.09787  0.00178059
          11     2.26999      1.0721     1.06835  0.00109148
          11     2.29564     1.04697     1.04142  0.00135653
          11     2.32129     1.02487     1.01488  0.00163001
          11     2.34694    0.994652     0.98976  0.00180772
          11     2.37259    0.973398    0.968742  0.00157846
          11     2.39824    0.954234    0.950308   0.0014966
          11     2.42389    0.938979    0.933007  0.00128909
          11     2.44954    0.927274    0.920285  0.00144345
          11     2.47519    0.916703    0.910532  0.00141954
          11     2.50084    0.899114    0.896779  0.00113915
          11     2.52649    0.888889    0.887469 0.000834978
          11     2.55214     0.88863    0.887591  0.00101224
          12   0.0128248           0           0           0
          12   0.0384745           0           0           0
          12   0.0641241           0           0           0
          12   0.0897737           0           0           0
          12    0.115423           0           0           0
          12    0.141073           0           0           0
          12    0.166723           0           0           0
          12    0.192372           0           0           0
          12    0.218022           0           0           0
          12    0.243672           0           0           0
          12    0.269321           0           0           0
          12    0.294971           0           0           0
          12     0.32062           0           0           0
          12     0.34627           0           0           0
          12     0.37192           0           0           0
          12    0.397569           0           0           0
          12    0.423219           0           0           0
          12    0.448869           0           0           0
          12    0.474518           0           0           0
          12    0.500168           0           0           0
          12    0.525818           0           0           0
          12    0.551467           0           0           0
          12    0.577117           0           0           0
          12    0.602767           0           0           0
          12    0.628416           0           0           0
          12    0.654066           0           0           0
          12    0.679715           0           0           0
          12    0.705365           0           0           0
          12    0.731015           0           0           0
          12    0.756664           0           0           0
          12    0.782314           0           0           0
          12    0.807964           0           0           0
          12    0.833613           0           0           0
          12    0.859263 5.83569e-05 8.10512e-06 4.84051e-06
          12    0.884913  0.00113714   0.0012044 9.33797e-05
          12    0.910562   0.0257237   0.0245458 0.000292243
          12    0.936212    0.169942    0.165122  0.00102034
          12    0.961861    0.563522    0.562315  0.00224317
          12    0.987511     1.20829     1.20216  0.00375229
          12     1.01316     1.86921     1.86022   0.0038177
          12     1.03881     2.34744     2.33146  0.00268679
          12     1.06446     2.54947     2.55051  0.00338426
          12     1.09011     2.53991     2.54571  0.00197376
          12     1.11576     2.40591     2.40263  0.00302277
          12     1.14141     2.20603     2.20002  0.00312638
          12     1.16706     1.95521     1.97382  0.00243635
          12     1.19271     1.75039     1.75677  0.00236583
          12     1.21836     1.54476     1.56093  0.00291564
          12     1.24401     1.38078      1.3915  0.00265125
          12     1.26966     1.23994     1.24721  0.00227735
          12     1.29531     1.11761     1.12549  0.00226254
          12     1.32096      1.0254     1.02642  0.00165031
          12     1.34661    0.941773    0.943617  0.00206312
          12     1.37226    0.878577    0.874893  0.00123699
          12     1.39791    0.825016    0.819626  0.00176667
          12     1.42355    0.777736     0.77712  0.00164844
          12      1.4492    0.740533    0.739761   0.0017584
          12     1.47485    0.716308    0.711455  0.00172569
          12      1.5005    0.696724    0.692354  0.00192083
          12     1.52615    0.677763     0.67802  0.00140879
          12      1.5518    0.674236    0.672152  0.00121974
          12     1.57745    0.671628    0.671266  0.00134965
          12      1.6031    0.679293    0.676067  0.00107428
          12     1.62875    0.688597    0.685888  0.00103981
          12      1.6544     0.70298    0.702096  0.00166592
          12     1.68005    0.732565    0.723217   0.0018203
          12      1.7057    0.750258    0.748352 0.000775713
          12     1.73135    0.779309    0.778112   0.0012286
          12       1.757    0.813699    0.813158 0.000729434
          12     1.78265    0.851143    0.851438  0.00133651
          12      1.8083     0.88634     0.89198  0.00111544
          12     1.83395    0.933964    0.934807  0.00145708
          12      1.8596     0.97269    0.974524  0.00152205
          12     1.88525     1.01542     1.01605  0.00180901
          12      1.9109     1.05617     1.05647  0.00124702
          12     1.93655     1.09285     1.09285  0.00150765
          12      1.9622     1.13269     1.12891  0.00152148
          12     1.98785     1.16209     1.15914  0.00133039
          12      2.0135     1.18882     1.18432  0.00133514
          12     2.03915     1.20632     1.20205  0.00143627
          12      2.0648     1.21364     1.21448  0.00107012
          12     2.09045     1.21733     1.21402  0.00133658
          12      2.1161     1.20571      1.2086  0.00119875
          12     2.14174      1.1959       1.196 0.000991186
          12     2.16739     1.17464     1.17589  0.00126949
          12     2.19304     1.15008     1.15201  0.00111033
          12     2.21869     1.11876     1.12604  0.00145563
          12     2.24434      1.0973     1.09783  0.00163284
          12     2.26999     1.06442     1.06803  0.00104857
          12     2.29564      1.0344     1.04084  0.00136374
          12     2.32129      1.0096     1.01444  0.00155252
          12     2.34694    0.984589    0.989329  0.00170766
          12     2.37259    0.966802     0.96858  0.00145518
          12     2.39824    0.950231    0.950301   0.0013719
          12     2.42389    0.933857    0.933077  0.00118361
          12     2.44954    0.920279    0.920285  0.00132317
          12     2.47519    0.913315    0.910764  0.00132006
          12     2.50084    0.894436    0.896584  0.00106084
          12     2.52649    0.885764    0.887327   0.0007774
          12     2.55214    0.888381    0.887657 0.000930022
          13   0.0128248           0           0           0
          13   0.0384745           0           0           0
          13   0.0641241           0           0           0
          13   0.0897737           0           0           0
          13    0.115423           0           0           0
          13    0.141073           0           0           0
          13    0.166723           0           0           0
          13    0.192372           0           0           0
          13    0.218022           0           0           0
          13    0.243672           0           0           0
          13    0.269321           0           0           0
          13    0.294971           0           0           0
          13     0.32062           0           0           0
          13     0.34627           0           0           0
          13     0.37192           0           0           0
          13    0.397569           0           0           0
          13    0.423219           0           0           0
          13    0.448869           0           0           0
          13    0.474518           0           0           0
          13    0.500168           0           0           0
          13    0.525818           0           0           0
          13    0.551467           0           0           0
          13    0.577117           0           0           0
          13    0.602767           0           0           0
          13    0.628416           0           0           0
          13    0.654066           0           0           0
          13    0.679715           0           0           0
          13    0.705365           0           0           0
          13    0.731015           0           0           0
          13    0.756664           0           0           0
          13    0.782314           0           0           0
          13    0.807964           0           0           0
          13    0.833613           0           0           0
          13    0.859263           0 7.48165e-06 4.50813e-06
          13    0.884913  0.00130221  0.00121192 8.64993e-05
          13    0.910562   0.0238356   0.0244912 0.000274822
          13    0.936212    0.167484    0.165303 0.000957902
          13    0.961861     0.57324    0.563156  0.00222247
          13    0.987511     1.21115     1.20285  0.00352686
          13     1.01316     1.88183     1.86188  0.00386919
          13     1.03881      2.3381     2.33197  0.00252827
          13     1.06446     2.55062     2.55052  0.00312394
          13     1.09011     2.53935     2.54522  0.00188162
          13     1.11576     2.40077     2.40249  0.00279365
          13     1.14141     2.19436     2.19959  0.00291607
          13     1.16706     1.96462     1.97312  0.00234951
          13     1.19271     1.74176     1.75561  0.00244919
          13     1.21836      1.5661     1.56133  0.00271826
          13     1.24401     1.39094     1.39145  0.00244765
          13     1.26966     1.24285     1.24687  0.00212667
          13     1.29531     1.12157     1.12519  0.00210851
          13     1.32096     1.02792     1.02653  0.00152737
          13     1.34661    0.941544    0.943458  0.00191058
          13     1.37226     0.87397    0.874822  0.00114387
          13     1.39791    0.821274    0.819752  0.00163532
          13     1.42355    0.776184    0.777048  0.00152321
          13      1.4492    0.738099    0.739633  0.00162778
          13     1.47485     0.71195    0.711493  0.00159336
          13      1.5005    0.681605    0.691527  0.00194291
          13     1.52615    0.674889    0.677779  0.00132084
          13      1.5518    0.668319    0.671857  0.00116101
          13     1.57745    0.672356     0.67135  0.00124843
          13      1.6031    0.674838    0.675972 0.000995789
          13     1.62875    0.689642    0.686177 0.000999114
          13      1.6544    0.705782     0.70238  0.00156171
          13     1.68005    0.733334    0.723995  0.00183912
          13      1.7057    0.755323    0.748888  0.00088211
          13     1.73135    0.788289    0.778895  0.00136082
          13       1.757    0.814988    0.813298 0.000686773
          13     1.78265    0.852648    0.851531  0.00123694
          13      1.8083    0.893196    0.892073  0.00103355
          13     1.83395    0.931765    0.934573  0.00136367
          13      1.8596    0.970148    0.974187  0.00144171
          13     1.88525     1.01851     1.01624  0.00167969
          13      1.9109     1.06281     1.05696  0.00124287
          13     1.93655     1.10076     1.09346  0.00150924
          13      1.9622     1.14027     1.12979  0.00163594
          13     1.98785     1.15642     1.15893  0.00124436
          13      2.0135     1.18094     1.18406  0.00125747
          13     2.03915     1.20464     1.20225  0.00133952
          13      2.0648     1.20822       1.214  0.00109107
          13     2.09045     1.22161     1.21461  0.00135527
          13      2.1161     1.20796     1.20855  0.00110753
          13     2.14174      1.1925     1.19573 0.000950854
          13     2.16739     1.17111     1.17552  0.00122386
          13     2.19304     1.14483     1.15145  0.00115418
          13     2.21869     1.12417      1.1259  0.00135077
          13     2.24434      1.0992     1.09793  0.00151063
          13     2.26999     1.06921     1.06812 0.000971879
          13     2.29564     1.03932     1.04072   0.0012638
          13     2.32129     1.01492     1.01448  0.00143352
          13     2.34694     0.98915    0.989315  0.00157635
          13     2.37259    0.962036    0.968077  0.00142767
          13     2.39824    0.945855    0.949959   0.0013083
          13     2.42389    0.933463    0.933107  0.00109294
          13     2.44954    0.919116    0.920195  0.00122444
          13     2.47519    0.909346    0.910655  0.00122301
          13     2.50084    0.889673    0.896052  0.00110445
          13     2.52649    0.880284    0.886785 0.000886488
          13     2.55214     0.88113    0.887155 0.000984709
          14   0.0128248           0           0           0
          14   0.0384745           0           0           0
          14   0.0641241           0           0           0
          14   0.0897737           0           0           0
          14    0.115423           0           0           0
          14    0.141073           0           0           0
          14    0.166723           0           0           0
          14    0.192372           0           0           0
          14    0.218022           0           0           0
          14    0.243672           0           0           0
          14    0.269321           0           0           0
          14    0.294971           0           0           0
          14     0.32062           0           0           0
          14     0.34627           0           0           0
          14     0.37192           0           0           0
          14    0.397569           0           0           0
          14    0.423219           0           0           0
          14    0.448869           0           0           0
          14    0.474518           0           0           0
          14    0.500168           0           0           0
          14    0.525818           0           0           0
          14    0.551467           0           0           0
          14    0.577117           0           0           0
          14    0.602767           0           0           0
          14    0.628416           0           0           0
          14    0.654066           0           0           0
          14    0.679715           0           0           0
          14    0.705365           0           0           0
          14    0.731015           0           0           0
          14    0.756664           0           0           0
          14    0.782314           0           0           0
          14    0.807964           0           0           0
          14    0.833613           0           0           0
          14    0.859263 1.94523e-05  8.3367e-06 4.26644e-06
          14    0.884913  0.00104544  0.00120003  8.1134e-05
          14    0.910562   0.0223632   0.0243392 0.000294238
          14    0.936212    0.159946    0.164921 0.000962878
          14    0.961861    0.559501    0.562894    0.002079
          14    0.987511     1.20619     1.20309  0.00328299
          14     1.01316     1.84802     1.86089  0.00371743
          14     1.03881     2.33596     2.33225  0.00236369
          14     1.06446     2.54732     2.55029  0.00290915
          14     1.09011     2.53626     2.54458  0.00185301
          14     1.11576     2.39265     2.40179  0.00268113
          14     1.14141     2.21279     2.20053  0.00285628
          14     1.16706     1.99199     1.97446  0.00253907
          14     1.19271     1.76456     1.75625  0.00235619
          14     1.21836      1.5646     1.56156  0.00253409
          14     1.24401     1.40159     1.39218  0.00237739
          14     1.26966     1.25023     1.24711  0.00198824
          14     1.29531     1.12825     1.12541  0.00196918
          14     1.32096     1.02368     1.02633  0.00143184
          14     1.34661    0.939944    0.943207  0.00179052
          14     1.37226    0.870606    0.874521   0.0011011
          14     1.39791    0.815137    0.819423  0.00155138
          14     1.42355    0.771924    0.776682  0.00145772
          14      1.4492    0.736758    0.739427   0.0015244
          14     1.47485    0.703253    0.710905  0.00158452
          14      1.5005    0.691021    0.691491  0.00180446
          14     1.52615    0.680704    0.677988  0.00124292
          14      1.5518    0.669912    0.671718  0.00108636
          14     1.57745     0.66764    0.671085  0.00118705
          14      1.6031    0.673922    0.675826 0.000935372
          14     1.62875    0.679166    0.685676  0.00104576
          14      1.6544    0.698131    0.702076  0.00147935
          14     1.68005     0.71391    0.723275  0.00184344
          14      1.7057    0.757056    0.749472 0.000993453
          14     1.73135    0.780368       0.779  0.00126768
          14       1.757    0.819096    0.813713  0.00075228
          14     1.78265    0.858108    0.852001  0.00123457
          14      1.8083    0.892274    0.892088 0.000959829
          14     1.83395    0.936061     0.93468   0.0012704
          14      1.8596    0.976864    0.974378  0.00135135
          14     1.88525     1.01952     1.01648  0.00157599
          14      1.9109       1.057     1.05696   0.0011541
          14     1.93655     1.10004     1.09393  0.00147267
          14      1.9622       1.131     1.12987  0.00152139
          14     1.98785     1.16919     1.15966  0.00135422
          14      2.0135     1.19242     1.18466  0.00130164
          14     2.03915     1.20514     1.20245  0.00125969
          14      2.0648     1.21315     1.21394  0.00101483
          14     2.09045     1.21075     1.21433  0.00128617
          14      2.1161     1.21138     1.20875  0.00104668
          14     2.14174     1.19421     1.19562 0.000889166
          14     2.16739     1.17694     1.17562  0.00114065
          14     2.19304     1.15249     1.15153   0.0010741
          14     2.21869     1.12464     1.12581  0.00125728
          14     2.24434     1.09855     1.09798  0.00140338
          14     2.26999     1.06715     1.06805 0.000904926
          14     2.29564     1.03662     1.04043  0.00120691
          14     2.32129     1.01333      1.0144  0.00133346
          14     2.34694    0.984394    0.988964  0.00150244
          14     2.37259    0.964682    0.967834  0.00134613
          14     2.39824    0.945636     0.94965  0.00125076
          14     2.42389    0.927789    0.932727  0.00107886
          14     2.44954    0.911841    0.919598   0.0012741
          14     2.47519    0.909876    0.910599  0.00113692
          14     2.50084    0.894415    0.895936  0.00103174
          14     2.52649    0.882476    0.886478 0.000874974
          14     2.55214    0.885719    0.887052 0.000919696
          15   0.0128248           0           0           0
          15   0.0384745           0           0           0
          15   0.0641241           0           0           0
          15   0.0897737           0           0           0
          15    0.115423           0           0           0
          15    0.141073           0           0           0
          15    0.166723           0           0           0
          15    0.192372           0           0           0
          15    0.218022           0           0           0
          15    0.243672           0           0           0
          15    0.269321           0           0           0
          15    0.294971           0           0           0
          15     0.32062           0           0           0
          15     0.34627           0           0           0
          15     0.37192           0           0           0
          15    0.397569           0           0           0
          15    0.423219           0           0           0
          15    0.448869           0           0           0
          15    0.474518           0           0           0
          15    0.500168           0           0           0
          15    0.525818           0           0           0
          15    0.551467           0           0           0
          15    0.577117           0           0           0
          15    0.602767           0           0           0
          15    0.628416           0           0           0
          15    0.654066           0           0           0
          15    0.679715           0           0           0
          15    0.705365           0           0           0
          15    0.731015           0           0           0
          15    0.756664           0           0           0
          15    0.782314           0           0           0
          15    0.807964           0           0           0
          15    0.833613           0           0           0
          15    0.859263           0 7.78092e-06 4.01805e-06
          15    0.884913  0.00148562  0.00121907 7.79271e-05
          15    0.910562   0.0238356   0.0243056 0.000276531
          15    0.936212    0.162978    0.164791 0.000907357
          15    0.961861    0.554767    0.562353  0.00200977
          15    0.987511      1.1905     1.20225  0.00316952
          15     1.01316     1.85482     1.86049  0.00349159
          15     1.03881     2.31985     2.33142  0.00234619
          15     1.06446     2.53223     2.54908  0.00295373
          15     1.09011      2.5467     2.54472  0.00173484
          15     1.11576     2.39204     2.40114  0.00258001
          15     1.14141     2.19712      2.2003  0.00267492
          15     1.16706     1.98588     1.97523  0.00248126
          15     1.19271     1.77441     1.75746  0.00249063
          15     1.21836       1.564     1.56173  0.00237033
          15     1.24401     1.39835     1.39259  0.00225418
          15     1.26966     1.25817     1.24785  0.00198761
          15     1.29531     1.13837     1.12627  0.00201873
          15     1.32096     1.03895     1.02717  0.00156403
          15     1.34661    0.950549    0.943696  0.00173677
          15     1.37226    0.879736    0.874869  0.00108118
          15     1.39791    0.827044    0.819931  0.00152889
          15     1.42355    0.779763    0.776888  0.00137493
          15      1.4492    0.742462     0.73963  0.00143614
          15     1.47485    0.714393    0.711137  0.00149586
          15      1.5005    0.691473     0.69149  0.00168417
          15     1.52615    0.677584    0.677961  0.00116035
          15      1.5518    0.663917    0.671198   0.0011316
          15     1.57745    0.668944    0.670942  0.00111645
          15      1.6031    0.665466    0.675135  0.00109881
          15     1.62875    0.679815    0.685285   0.0010465
          15      1.6544    0.696011    0.701672  0.00143493
          15     1.68005    0.713061    0.722594  0.00184202
          15      1.7057    0.749542    0.749476 0.000927234
          15     1.73135    0.775893    0.778793  0.00119997
          15       1.757    0.809842    0.813455 0.000745073
          15     1.78265    0.846759    0.851652  0.00120071
          15      1.8083    0.890561    0.891986  0.00090122
          15     1.83395    0.930364    0.934392  0.00121785
          15      1.8596     0.97686    0.974544  0.00127135
          15     1.88525     1.00986     1.01604  0.00153146
          15      1.9109     1.04709      1.0563  0.00125076
          15     1.93655     1.08827     1.09355   0.0014221
          15      1.9622     1.12504     1.12955  0.00145373
          15     1.98785     1.15735     1.15951   0.0012727
          15      2.0135     1.18732     1.18484  0.00122686
          15     2.03915     1.20467      1.2026  0.00118433
          15      2.0648     1.20655     1.21345  0.00106005
          15     2.09045     1.21424     1.21432  0.00120044
          15      2.1161     1.21163     1.20894 0.000994342
          15     2.14174      1.2004     1.19594 0.000885063
          15     2.16739     1.17532      1.1756  0.00106478
          15     2.19304     1.16176     1.15221  0.00119954
          15     2.21869     1.13017      1.1261  0.00120673
          15     2.24434     1.10646     1.09854  0.00141925
          15     2.26999      1.0761     1.06858 0.000990926
          15     2.29564     1.05235     1.04122   0.0013632
          15     2.32129     1.02432     1.01506    0.001399
          15     2.34694     1.00098    0.989765   0.0016017
          15     2.37259    0.975023    0.968314  0.00133899
          15     2.39824    0.953717    0.949921   0.0011964
          15     2.42389    0.936671     0.93299  0.00103848
          15     2.44954    0.922378    0.919783  0.00120256
          15     2.47519     0.90872    0.910474    0.001068
          15     2.50084    0.896172    0.895951 0.000963074
          15     2.52649    0.880365     0.88607 0.000906572
          15     2.55214    0.878074    0.886453  0.00103499
          16   0.0128248           0           0           0
          16   0.0384745           0           0           0
          16   0.0641241           0           0           0
          16   0.0897737           0           0           0
          16    0.115423           0           0           0
          16    0.141073           0           0           0
          16    0.166723           0           0           0
          16    0.192372           0           0           0
          16    0.218022           0           0           0
          16    0.243672           0           0           0
          16    0.269321           0           0           0
          16    0.294971           0           0           0
          16     0.32062           0           0           0
          16     0.34627           0           0           0
          16     0.37192           0           0           0
          16    0.397569           0           0           0
          16    0.423219           0           0           0
          16    0.448869           0           0           0
          16    0.474518           0           0           0
          16    0.500168           0           0           0
          16    0.525818           0           0           0
          16    0.551467           0           0           0
          16    0.577117           0           0           0
          16    0.602767           0           0           0
          16    0.628416           0           0           0
          16    0.654066           0           0           0
          16    0.679715           0           0           0
          16    0.705365           0           0           0
          16    0.731015           0           0           0
          16    0.756664           0           0           0
          16    0.782314           0           0           0
          16    0.807964           0           0           0
          16    0.833613           0           0           0
          16    0.859263           0 7.29461e-06 3.79623e-06
          16    0.884913  0.00137558  0.00122885  7.3668e-05
          16    0.910562    0.023212   0.0242372 0.000267562
          16    0.936212    0.162929    0.164675 0.000858082
          16    0.961861    0.564717      0.5625  0.00188959
          16    0.987511     1.19477     1.20178  0.00300566
          16     1.01316     1.86404     1.86071  0.00328041
          16     1.03881      2.3362     2.33172  0.00221843
          16     1.06446     2.56559     2.55012  0.00294388
          16     1.09011     2.55273     2.54522  0.00169705
          16     1.11576     2.41645     2.40209  0.00259014
          16     1.14141     2.21496     2.20122  0.00266008
          16     1.16706     1.96982     1.97489  0.00234906
          16     1.19271     1.75589     1.75736   0.0023369
          16     1.21836     1.55814      1.5615  0.00223274
          16     1.24401     1.38801      1.3923  0.00213141
          16     1.26966      1.2349     1.24704  0.00202156
          16     1.29531     1.12006     1.12588   0.0019296
          16     1.32096     1.01856     1.02663  0.00155601
          16     1.34661     0.94571    0.943822  0.00163278
          16     1.37226    0.871277    0.874644  0.00103665
          16     1.39791    0.817783    0.819797  0.00143922
          16     1.42355    0.766034    0.776209  0.00144668
          16      1.4492     0.73366    0.739257    0.001394
          16     1.47485    0.704072    0.710696  0.00146609
          16      1.5005    0.682849     0.69095  0.00166324
          16     1.52615    0.672959    0.677648  0.00112915
          16      1.5518    0.671755    0.671233  0.00106141
          16     1.57745     0.66805    0.670761  0.00106121
          16      1.6031    0.676683    0.675232  0.00103438
          16     1.62875     0.68393    0.685201 0.000984512
          16      1.6544    0.707015    0.702006  0.00138356
          16     1.68005     0.72394    0.722678  0.00172882
          16      1.7057    0.752914    0.749691 0.000893822
          16     1.73135    0.782975    0.779054  0.00115308
          16       1.757    0.822437    0.814016  0.00088508
          16     1.78265    0.858407    0.852074  0.00119759
          16      1.8083    0.896201    0.892249 0.000882558
          16     1.83395    0.944346    0.935014  0.00129088
          16      1.8596    0.981383    0.974971   0.0012617
          16     1.88525     1.02068     1.01633  0.00146304
          16      1.9109     1.05918     1.05648  0.00118546
          16     1.93655     1.09423      1.0936  0.00133384
          16      1.9622     1.13509      1.1299  0.00140339
          16     1.98785     1.16995     1.16016  0.00135035
          16      2.0135     1.18482     1.18484  0.00115018
          16     2.03915     1.20559     1.20279  0.00112494
          16      2.0648     1.21795     1.21373  0.00103042
          16     2.09045     1.21834     1.21458  0.00115136
          16      2.1161     1.20869     1.20893 0.000932322
          16     2.14174     1.19859     1.19611  0.00084504
          16     2.16739     1.17036     1.17527  0.00104738
          16     2.19304     1.14808     1.15195    0.001152
          16     2.21869     1.12067     1.12576  0.00117793
          16     2.24434     1.08298     1.09757  0.00163013
          16     2.26999     1.06217     1.06818  0.00100686
          16     2.29564     1.03335     1.04073  0.00136393
          16     2.32129     1.00221     1.01426  0.00152464
          16     2.34694    0.979554    0.989126  0.00162376
          16     2.37259    0.959762    0.967779  0.00135778
          16     2.39824    0.940124    0.949309  0.00126868
          16     2.42389    0.927576    0.932652  0.00102722
          16     2.44954    0.914862    0.919476  0.00116608
          16     2.47519    0.903623    0.910046  0.00108369
          16     2.50084    0.897182    0.896028  0.00090595
          16     2.52649    0.885824    0.886055 0.000850041
          16     2.55214    0.886041    0.886428 0.000970626
          17   0.0128248           0           0           0
          17   0.0384745           0           0           0
          17   0.0641241           0           0           0
          17   0.0897737           0           0           0
          17    0.115423           0           0           0
          17    0.141073           0           0           0
          17    0.166723           0           0           0
          17    0.192372           0           0           0
          17    0.218022           0           0           0
          17    0.243672           0           0           0
          17    0.269321           0           0           0
          17    0.294971           0           0           0
          17     0.32062           0           0           0
          17     0.34627           0           0           0
