

New grid search run:
Combination ID=1: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.13182854652404785, Final validation loss=0.13074061274528503, Final training metric=0.13182854652404785, Final validation metric=0.13074061274528503, Number of parameters=21
Combination ID=16: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.04570670425891876, Final validation loss=0.04967503249645233, Final training metric=0.04570670425891876, Final validation metric=0.04967503249645233, Number of parameters=81
Combination ID=17: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.011499014683067799, Final validation loss=0.011332901194691658, Final training metric=0.011499014683067799, Final validation metric=0.011332901194691658, Number of parameters=501
Combination ID=18: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.01116450596600771, Final validation loss=0.010872398503124714, Final training metric=0.01116450596600771, Final validation metric=0.010872398503124714, Number of parameters=921
Combination ID=19: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.10890772938728333, Final validation loss=0.10766611993312836, Final training metric=0.10890772938728333, Final validation metric=0.10766611993312836, Number of parameters=21
Combination ID=20: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.07603725790977478, Final validation loss=0.08449437469244003, Final training metric=0.07603725790977478, Final validation metric=0.08449437469244003, Number of parameters=51
Combination ID=21: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.017129790037870407, Final validation loss=0.017056133598089218, Final training metric=0.017129790037870407, Final validation metric=0.017056133598089218, Number of parameters=81
Combination ID=22: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.055421438068151474, Final validation loss=0.05604896694421768, Final training metric=0.055421438068151474, Final validation metric=0.05604896694421768, Number of parameters=41
Combination ID=23: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.02883361466228962, Final validation loss=0.03304313123226166, Final training metric=0.02883361466228962, Final validation metric=0.03304313123226166, Number of parameters=151
Combination ID=24: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.012355891056358814, Final validation loss=0.012021973729133606, Final training metric=0.012355891056358814, Final validation metric=0.012021973729133606, Number of parameters=261
Combination ID=25: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.06756434589624405, Final validation loss=0.0640205591917038, Final training metric=0.06756434589624405, Final validation metric=0.0640205591917038, Number of parameters=81
Combination ID=26: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.011041115038096905, Final validation loss=0.011610324494540691, Final training metric=0.011041115038096905, Final validation metric=0.011610324494540691, Number of parameters=501
Combination ID=27: Loss=mse, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.010661517269909382, Final validation loss=0.01070042047649622, Final training metric=0.010661517269909382, Final validation metric=0.01070042047649622, Number of parameters=921
Combination ID=28: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.155242919921875, Final validation loss=0.14981165528297424, Final training metric=0.155242919921875, Final validation metric=0.14981165528297424, Number of parameters=21
Combination ID=29: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.15576422214508057, Final validation loss=0.1484346240758896, Final training metric=0.15576422214508057, Final validation metric=0.1484346240758896, Number of parameters=51
Combination ID=30: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.1555863469839096, Final validation loss=0.1552894115447998, Final training metric=0.1555863469839096, Final validation metric=0.1552894115447998, Number of parameters=81
Combination ID=31: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.155382439494133, Final validation loss=0.14825156331062317, Final training metric=0.155382439494133, Final validation metric=0.14825156331062317, Number of parameters=41
Combination ID=32: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.15553024411201477, Final validation loss=0.14915095269680023, Final training metric=0.15553024411201477, Final validation metric=0.14915095269680023, Number of parameters=151
Combination ID=33: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.1554250717163086, Final validation loss=0.14810796082019806, Final training metric=0.1554250717163086, Final validation metric=0.14810796082019806, Number of parameters=261
Combination ID=34: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.15500183403491974, Final validation loss=0.15103745460510254, Final training metric=0.15500183403491974, Final validation metric=0.15103745460510254, Number of parameters=81
Combination ID=35: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.15571673214435577, Final validation loss=0.1489945501089096, Final training metric=0.15571673214435577, Final validation metric=0.1489945501089096, Number of parameters=501
Combination ID=36: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.1560497283935547, Final validation loss=0.1512848138809204, Final training metric=0.1560497283935547, Final validation metric=0.1512848138809204, Number of parameters=921
Combination ID=37: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.1555270403623581, Final validation loss=0.1487794667482376, Final training metric=0.1555270403623581, Final validation metric=0.1487794667482376, Number of parameters=21
Combination ID=38: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.15571649372577667, Final validation loss=0.14999891817569733, Final training metric=0.15571649372577667, Final validation metric=0.14999891817569733, Number of parameters=51
Combination ID=39: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.15652276575565338, Final validation loss=0.1513858139514923, Final training metric=0.15652276575565338, Final validation metric=0.1513858139514923, Number of parameters=81
Combination ID=40: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.15560361742973328, Final validation loss=0.14923812448978424, Final training metric=0.15560361742973328, Final validation metric=0.14923812448978424, Number of parameters=41
Combination ID=41: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.15626108646392822, Final validation loss=0.1487443596124649, Final training metric=0.15626108646392822, Final validation metric=0.1487443596124649, Number of parameters=151
Combination ID=42: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.15615640580654144, Final validation loss=0.14908386766910553, Final training metric=0.15615640580654144, Final validation metric=0.14908386766910553, Number of parameters=261
Combination ID=43: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.15583881735801697, Final validation loss=0.14898017048835754, Final training metric=0.15583881735801697, Final validation metric=0.14898017048835754, Number of parameters=81
Combination ID=44: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.156155064702034, Final validation loss=0.14789238572120667, Final training metric=0.156155064702034, Final validation metric=0.14789238572120667, Number of parameters=501
Combination ID=45: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.15584634244441986, Final validation loss=0.14846263825893402, Final training metric=0.15584634244441986, Final validation metric=0.14846263825893402, Number of parameters=921
Combination ID=46: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.15515626966953278, Final validation loss=0.14941366016864777, Final training metric=0.15515626966953278, Final validation metric=0.14941366016864777, Number of parameters=21
Combination ID=47: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.15540386736392975, Final validation loss=0.1489732414484024, Final training metric=0.15540386736392975, Final validation metric=0.1489732414484024, Number of parameters=51
Combination ID=48: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.1558111310005188, Final validation loss=0.14993532001972198, Final training metric=0.1558111310005188, Final validation metric=0.14993532001972198, Number of parameters=81
Combination ID=49: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.1555262804031372, Final validation loss=0.15029245615005493, Final training metric=0.1555262804031372, Final validation metric=0.15029245615005493, Number of parameters=41
Combination ID=50: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.15645238757133484, Final validation loss=0.15102750062942505, Final training metric=0.15645238757133484, Final validation metric=0.15102750062942505, Number of parameters=151
Combination ID=51: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.156826913356781, Final validation loss=0.14935195446014404, Final training metric=0.156826913356781, Final validation metric=0.14935195446014404, Number of parameters=261
Combination ID=52: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.1557970494031906, Final validation loss=0.15138031542301178, Final training metric=0.1557970494031906, Final validation metric=0.15138031542301178, Number of parameters=81
Combination ID=53: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.15600085258483887, Final validation loss=0.15500138700008392, Final training metric=0.15600085258483887, Final validation metric=0.15500138700008392, Number of parameters=501
Combination ID=54: Loss=mse, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.15544472634792328, Final validation loss=0.1495472937822342, Final training metric=0.15544472634792328, Final validation metric=0.1495472937822342, Number of parameters=921
Combination ID=55: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.15122336149215698, Final validation loss=0.146327406167984, Final training metric=0.15122336149215698, Final validation metric=0.146327406167984, Number of parameters=21
Combination ID=56: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.1511744111776352, Final validation loss=0.14610618352890015, Final training metric=0.1511744111776352, Final validation metric=0.14610618352890015, Number of parameters=51
Combination ID=57: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.14979000389575958, Final validation loss=0.14483624696731567, Final training metric=0.14979000389575958, Final validation metric=0.14483624696731567, Number of parameters=81
Combination ID=58: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.15314319729804993, Final validation loss=0.1491852104663849, Final training metric=0.15314319729804993, Final validation metric=0.1491852104663849, Number of parameters=41
Combination ID=59: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.15275077521800995, Final validation loss=0.1465984433889389, Final training metric=0.15275077521800995, Final validation metric=0.1465984433889389, Number of parameters=151
Combination ID=60: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.07483365386724472, Final validation loss=0.07477317005395889, Final training metric=0.07483365386724472, Final validation metric=0.07477317005395889, Number of parameters=261
Combination ID=61: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.1538301408290863, Final validation loss=0.14925935864448547, Final training metric=0.1538301408290863, Final validation metric=0.14925935864448547, Number of parameters=81
Combination ID=62: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.15010683238506317, Final validation loss=0.1433931589126587, Final training metric=0.15010683238506317, Final validation metric=0.1433931589126587, Number of parameters=501
Combination ID=63: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.1475483924150467, Final validation loss=0.13867855072021484, Final training metric=0.1475483924150467, Final validation metric=0.13867855072021484, Number of parameters=921
Combination ID=64: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.1537790149450302, Final validation loss=0.15020911395549774, Final training metric=0.1537790149450302, Final validation metric=0.15020911395549774, Number of parameters=21
Combination ID=65: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.11571472138166428, Final validation loss=0.11015354841947556, Final training metric=0.11571472138166428, Final validation metric=0.11015354841947556, Number of parameters=51
Combination ID=66: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.08805111795663834, Final validation loss=0.0860302522778511, Final training metric=0.08805111795663834, Final validation metric=0.0860302522778511, Number of parameters=81
Combination ID=67: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.09437597543001175, Final validation loss=0.08900759369134903, Final training metric=0.09437597543001175, Final validation metric=0.08900759369134903, Number of parameters=41
Combination ID=68: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.07621750235557556, Final validation loss=0.08085807412862778, Final training metric=0.07621750235557556, Final validation metric=0.08085807412862778, Number of parameters=151
Combination ID=69: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.048845089972019196, Final validation loss=0.056412164121866226, Final training metric=0.048845089972019196, Final validation metric=0.056412164121866226, Number of parameters=261
Combination ID=70: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.1524299532175064, Final validation loss=0.14811468124389648, Final training metric=0.1524299532175064, Final validation metric=0.14811468124389648, Number of parameters=81
Combination ID=71: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.05527679994702339, Final validation loss=0.058464281260967255, Final training metric=0.05527679994702339, Final validation metric=0.058464281260967255, Number of parameters=501
Combination ID=72: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.01649070344865322, Final validation loss=0.028089595958590508, Final training metric=0.01649070344865322, Final validation metric=0.028089595958590508, Number of parameters=921
Combination ID=73: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.15293093025684357, Final validation loss=0.1496502310037613, Final training metric=0.15293093025684357, Final validation metric=0.1496502310037613, Number of parameters=21
Combination ID=74: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.10941255837678909, Final validation loss=0.10768165439367294, Final training metric=0.10941255837678909, Final validation metric=0.10768165439367294, Number of parameters=51
Combination ID=75: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.12516435980796814, Final validation loss=0.12545877695083618, Final training metric=0.12516435980796814, Final validation metric=0.12545877695083618, Number of parameters=81
Combination ID=76: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.1531262844800949, Final validation loss=0.14968693256378174, Final training metric=0.1531262844800949, Final validation metric=0.14968693256378174, Number of parameters=41
Combination ID=77: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.0483836866915226, Final validation loss=0.05079701915383339, Final training metric=0.0483836866915226, Final validation metric=0.05079701915383339, Number of parameters=151
Combination ID=78: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.024239253252744675, Final validation loss=0.026786597445607185, Final training metric=0.024239253252744675, Final validation metric=0.026786597445607185, Number of parameters=261
Combination ID=79: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.15321262180805206, Final validation loss=0.1487240195274353, Final training metric=0.15321262180805206, Final validation metric=0.1487240195274353, Number of parameters=81
Combination ID=80: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.03692096099257469, Final validation loss=0.03924686089158058, Final training metric=0.03692096099257469, Final validation metric=0.03924686089158058, Number of parameters=501
Combination ID=81: Loss=mse, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.016387319192290306, Final validation loss=0.013764559291303158, Final training metric=0.016387319192290306, Final validation metric=0.013764559291303158, Number of parameters=921
Combination ID=82: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.1549011915922165, Final validation loss=0.14889729022979736, Final training metric=0.1549011915922165, Final validation metric=0.14889729022979736, Number of parameters=21
Combination ID=83: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.15497878193855286, Final validation loss=0.14991632103919983, Final training metric=0.15497878193855286, Final validation metric=0.14991632103919983, Number of parameters=51
Combination ID=84: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.15528245270252228, Final validation loss=0.1501236855983734, Final training metric=0.15528245270252228, Final validation metric=0.1501236855983734, Number of parameters=81
Combination ID=85: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.15472926199436188, Final validation loss=0.1505744308233261, Final training metric=0.15472926199436188, Final validation metric=0.1505744308233261, Number of parameters=41
Combination ID=86: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.15491273999214172, Final validation loss=0.14947354793548584, Final training metric=0.15491273999214172, Final validation metric=0.14947354793548584, Number of parameters=151
Combination ID=87: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.15497462451457977, Final validation loss=0.14935794472694397, Final training metric=0.15497462451457977, Final validation metric=0.14935794472694397, Number of parameters=261
Combination ID=88: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.15498916804790497, Final validation loss=0.14940369129180908, Final training metric=0.15498916804790497, Final validation metric=0.14940369129180908, Number of parameters=81
Combination ID=89: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.15507206320762634, Final validation loss=0.1485973298549652, Final training metric=0.15507206320762634, Final validation metric=0.1485973298549652, Number of parameters=501
Combination ID=90: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.1552947461605072, Final validation loss=0.1489831507205963, Final training metric=0.1552947461605072, Final validation metric=0.1489831507205963, Number of parameters=921
Combination ID=91: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.15435989201068878, Final validation loss=0.14947547018527985, Final training metric=0.15435989201068878, Final validation metric=0.14947547018527985, Number of parameters=21
Combination ID=92: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.15489572286605835, Final validation loss=0.14875799417495728, Final training metric=0.15489572286605835, Final validation metric=0.14875799417495728, Number of parameters=51
Combination ID=93: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.15484251081943512, Final validation loss=0.14890463650226593, Final training metric=0.15484251081943512, Final validation metric=0.14890463650226593, Number of parameters=81
Combination ID=94: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.15479247272014618, Final validation loss=0.14964301884174347, Final training metric=0.15479247272014618, Final validation metric=0.14964301884174347, Number of parameters=41
Combination ID=95: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.1547931581735611, Final validation loss=0.15176425874233246, Final training metric=0.1547931581735611, Final validation metric=0.15176425874233246, Number of parameters=151
Combination ID=96: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.1551147848367691, Final validation loss=0.15172547101974487, Final training metric=0.1551147848367691, Final validation metric=0.15172547101974487, Number of parameters=261
Combination ID=97: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.15530478954315186, Final validation loss=0.14886675775051117, Final training metric=0.15530478954315186, Final validation metric=0.14886675775051117, Number of parameters=81
Combination ID=98: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.15502671897411346, Final validation loss=0.1489432454109192, Final training metric=0.15502671897411346, Final validation metric=0.1489432454109192, Number of parameters=501
Combination ID=99: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.1558827906847, Final validation loss=0.14921733736991882, Final training metric=0.1558827906847, Final validation metric=0.14921733736991882, Number of parameters=921
Combination ID=100: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.1540195345878601, Final validation loss=0.14884591102600098, Final training metric=0.1540195345878601, Final validation metric=0.14884591102600098, Number of parameters=21
Combination ID=101: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.154496431350708, Final validation loss=0.14890585839748383, Final training metric=0.154496431350708, Final validation metric=0.14890585839748383, Number of parameters=51
Combination ID=102: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.15495061874389648, Final validation loss=0.149976909160614, Final training metric=0.15495061874389648, Final validation metric=0.149976909160614, Number of parameters=81
Combination ID=103: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.15496371686458588, Final validation loss=0.14838917553424835, Final training metric=0.15496371686458588, Final validation metric=0.14838917553424835, Number of parameters=41
Combination ID=104: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.15463195741176605, Final validation loss=0.14869730174541473, Final training metric=0.15463195741176605, Final validation metric=0.14869730174541473, Number of parameters=151
Combination ID=105: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.15532322227954865, Final validation loss=0.14858894050121307, Final training metric=0.15532322227954865, Final validation metric=0.14858894050121307, Number of parameters=261
