

New grid search run:
Combination ID=100: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.4808562397956848, Final validation loss=0.4618237614631653, Final training metric=0.4808562397956848, Final validation metric=0.4618237614631653, Number of parameters=16
Combination ID=101: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.42683273553848267, Final validation loss=0.41893279552459717, Final training metric=0.42683273553848267, Final validation metric=0.41893279552459717, Number of parameters=46
Combination ID=102: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.9454802870750427, Final validation loss=1.0203520059585571, Final training metric=0.9454802870750427, Final validation metric=1.0203520059585571, Number of parameters=76
Combination ID=103: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.5058455467224121, Final validation loss=0.48346903920173645, Final training metric=0.5058455467224121, Final validation metric=0.48346903920173645, Number of parameters=31
Combination ID=104: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.3726777732372284, Final validation loss=0.35032081604003906, Final training metric=0.3726777732372284, Final validation metric=0.35032081604003906, Number of parameters=141
Combination ID=105: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.31995242834091187, Final validation loss=0.2967683970928192, Final training metric=0.31995242834091187, Final validation metric=0.2967683970928192, Number of parameters=251
Combination ID=106: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.5497469305992126, Final validation loss=0.5339072346687317, Final training metric=0.5497469305992126, Final validation metric=0.5339072346687317, Number of parameters=61
Combination ID=107: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.3628070652484894, Final validation loss=0.34392601251602173, Final training metric=0.3628070652484894, Final validation metric=0.34392601251602173, Number of parameters=481
Combination ID=108: Loss=mse, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.3092041313648224, Final validation loss=0.2880263030529022, Final training metric=0.3092041313648224, Final validation metric=0.2880263030529022, Number of parameters=901
Combination ID=109: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.21527570486068726, Final validation loss=0.19831351935863495, Final training metric=0.1234230101108551, Final validation metric=0.09020701050758362, Number of parameters=16
Combination ID=110: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.09555678814649582, Final validation loss=0.09496206045150757, Final training metric=0.014431416057050228, Final validation metric=0.01262182928621769, Number of parameters=46
Combination ID=111: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.12100604176521301, Final validation loss=0.13490194082260132, Final training metric=0.02272762358188629, Final validation metric=0.02807515300810337, Number of parameters=76
Combination ID=112: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.24408891797065735, Final validation loss=0.2260042130947113, Final training metric=0.15995477139949799, Final validation metric=0.12529385089874268, Number of parameters=31
Combination ID=113: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.10910407453775406, Final validation loss=0.11678578704595566, Final training metric=0.021432343870401382, Final validation metric=0.022478416562080383, Number of parameters=141
Combination ID=114: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.09782568365335464, Final validation loss=0.11320428550243378, Final training metric=0.014785864390432835, Final validation metric=0.02095479518175125, Number of parameters=251
Combination ID=115: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.1740989089012146, Final validation loss=0.1632247269153595, Final training metric=0.058773159980773926, Final validation metric=0.05027024447917938, Number of parameters=61
Combination ID=116: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.08491735905408859, Final validation loss=0.09485803544521332, Final training metric=0.011475620791316032, Final validation metric=0.01344703882932663, Number of parameters=481
Combination ID=117: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.10081671923398972, Final validation loss=0.11272183805704117, Final training metric=0.016046980395913124, Final validation metric=0.020721934735774994, Number of parameters=901
Combination ID=118: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.5787264704704285, Final validation loss=0.5464748740196228, Final training metric=0.8497373461723328, Final validation metric=0.6992274522781372, Number of parameters=16
Combination ID=119: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.20738524198532104, Final validation loss=0.1915256679058075, Final training metric=0.1180465966463089, Final validation metric=0.0858626663684845, Number of parameters=46
Combination ID=120: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.09568441659212112, Final validation loss=0.0993632823228836, Final training metric=0.014485275372862816, Final validation metric=0.014611504971981049, Number of parameters=76
Combination ID=121: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.3276691138744354, Final validation loss=0.3215950131416321, Final training metric=0.31008365750312805, Final validation metric=0.24990707635879517, Number of parameters=31
Combination ID=122: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.08932723104953766, Final validation loss=0.09521152079105377, Final training metric=0.012862115167081356, Final validation metric=0.013121441006660461, Number of parameters=141
Combination ID=123: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.0882820412516594, Final validation loss=0.08761853724718094, Final training metric=0.012252031825482845, Final validation metric=0.012175189331173897, Number of parameters=251
Combination ID=124: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.15889212489128113, Final validation loss=0.15063820779323578, Final training metric=0.05186215415596962, Final validation metric=0.04244786873459816, Number of parameters=61
Combination ID=125: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.0854308009147644, Final validation loss=0.11437622457742691, Final training metric=0.011508640833199024, Final validation metric=0.019169824197888374, Number of parameters=481
Combination ID=126: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.08839277923107147, Final validation loss=0.12408371269702911, Final training metric=0.012748240493237972, Final validation metric=0.021821187809109688, Number of parameters=901
Combination ID=127: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.2968861758708954, Final validation loss=0.2854735851287842, Final training metric=0.25161826610565186, Final validation metric=0.19601719081401825, Number of parameters=16
Combination ID=128: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.19425170123577118, Final validation loss=0.17988471686840057, Final training metric=0.09216877818107605, Final validation metric=0.06741511076688766, Number of parameters=46
Combination ID=129: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.09016043692827225, Final validation loss=0.09391225129365921, Final training metric=0.012832773849368095, Final validation metric=0.01332582626491785, Number of parameters=76
Combination ID=130: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.12286804616451263, Final validation loss=0.11954241245985031, Final training metric=0.02832384966313839, Final validation metric=0.02546590007841587, Number of parameters=31
Combination ID=131: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.1039065569639206, Final validation loss=0.10695147514343262, Final training metric=0.019142718985676765, Final validation metric=0.018528731539845467, Number of parameters=141
Combination ID=132: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.08269224315881729, Final validation loss=0.08890876173973083, Final training metric=0.010924703441560268, Final validation metric=0.012250750325620174, Number of parameters=251
Combination ID=133: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.10938578099012375, Final validation loss=0.11016914248466492, Final training metric=0.021753814071416855, Final validation metric=0.020311400294303894, Number of parameters=61
Combination ID=134: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.08557179570198059, Final validation loss=0.0964471623301506, Final training metric=0.011825322173535824, Final validation metric=0.014169277623295784, Number of parameters=481
Combination ID=135: Loss=mae, Metric=mse, Epochs=100, Activation=relu, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.09016355127096176, Final validation loss=0.09014235436916351, Final training metric=0.012871617451310158, Final validation metric=0.01256855670362711, Number of parameters=901
Combination ID=136: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.5838472247123718, Final validation loss=0.5565362572669983, Final training metric=0.818890392780304, Final validation metric=0.6766341924667358, Number of parameters=16
Combination ID=137: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.5840117931365967, Final validation loss=0.5554308891296387, Final training metric=0.7870119214057922, Final validation metric=0.6833972334861755, Number of parameters=46
Combination ID=138: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.5867230892181396, Final validation loss=0.5555083155632019, Final training metric=0.8157085180282593, Final validation metric=0.6877816319465637, Number of parameters=76
Combination ID=139: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.5838842988014221, Final validation loss=0.5567814707756042, Final training metric=0.8027817606925964, Final validation metric=0.6780795454978943, Number of parameters=31
Combination ID=140: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.5856389999389648, Final validation loss=0.5560083985328674, Final training metric=0.779333770275116, Final validation metric=0.6694281697273254, Number of parameters=141
Combination ID=141: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.5853857398033142, Final validation loss=0.558027982711792, Final training metric=0.7914488315582275, Final validation metric=0.6659460663795471, Number of parameters=251
Combination ID=142: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.5840147137641907, Final validation loss=0.5567721128463745, Final training metric=0.8153946399688721, Final validation metric=0.6762287616729736, Number of parameters=61
Combination ID=143: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.5868057012557983, Final validation loss=0.5577007532119751, Final training metric=0.8087893128395081, Final validation metric=0.6721450090408325, Number of parameters=481
Combination ID=144: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.583077073097229, Final validation loss=0.5629738569259644, Final training metric=0.7822608351707458, Final validation metric=0.7536202669143677, Number of parameters=901
Combination ID=145: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.5836528539657593, Final validation loss=0.5559102296829224, Final training metric=0.8080354332923889, Final validation metric=0.6777676939964294, Number of parameters=16
Combination ID=146: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.5842515826225281, Final validation loss=0.5557400584220886, Final training metric=0.7879247665405273, Final validation metric=0.6801618933677673, Number of parameters=46
Combination ID=147: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.5861021876335144, Final validation loss=0.5588486194610596, Final training metric=0.8215001225471497, Final validation metric=0.6525823473930359, Number of parameters=76
Combination ID=148: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.5846753716468811, Final validation loss=0.5554882884025574, Final training metric=0.7960123419761658, Final validation metric=0.6779441833496094, Number of parameters=31
Combination ID=149: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.5844600200653076, Final validation loss=0.5564297437667847, Final training metric=0.8316095471382141, Final validation metric=0.6666056513786316, Number of parameters=141
Combination ID=150: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.5875205993652344, Final validation loss=0.5594721436500549, Final training metric=0.8153879642486572, Final validation metric=0.6487008333206177, Number of parameters=251
Combination ID=151: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.5844299793243408, Final validation loss=0.5561684966087341, Final training metric=0.8065307140350342, Final validation metric=0.6737686991691589, Number of parameters=61
Combination ID=152: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.5889488458633423, Final validation loss=0.5702078342437744, Final training metric=0.7758647799491882, Final validation metric=0.6591957807540894, Number of parameters=481
Combination ID=153: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.587694525718689, Final validation loss=0.5553953647613525, Final training metric=0.7792890071868896, Final validation metric=0.6960686445236206, Number of parameters=901
Combination ID=154: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.5831504464149475, Final validation loss=0.5566602945327759, Final training metric=0.8070669174194336, Final validation metric=0.6772007942199707, Number of parameters=16
Combination ID=155: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.584913969039917, Final validation loss=0.5590486526489258, Final training metric=0.8126227855682373, Final validation metric=0.6751299500465393, Number of parameters=46
Combination ID=156: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.5850358605384827, Final validation loss=0.5614060759544373, Final training metric=0.784483015537262, Final validation metric=0.6637594699859619, Number of parameters=76
Combination ID=157: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.5835228562355042, Final validation loss=0.5577786564826965, Final training metric=0.7944312691688538, Final validation metric=0.6762937307357788, Number of parameters=31
Combination ID=158: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.584540843963623, Final validation loss=0.5574201345443726, Final training metric=0.7869963049888611, Final validation metric=0.6751773953437805, Number of parameters=141
Combination ID=159: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.5872628688812256, Final validation loss=0.5673725605010986, Final training metric=0.810879111289978, Final validation metric=0.6870517730712891, Number of parameters=251
Combination ID=160: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.5835108160972595, Final validation loss=0.5565975904464722, Final training metric=0.8136475086212158, Final validation metric=0.6796020865440369, Number of parameters=61
Combination ID=161: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.5847393870353699, Final validation loss=0.5661088824272156, Final training metric=0.7884950041770935, Final validation metric=0.6553672552108765, Number of parameters=481
Combination ID=162: Loss=mae, Metric=mse, Epochs=100, Activation=linear, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.5866974592208862, Final validation loss=0.5562183260917664, Final training metric=0.8072459697723389, Final validation metric=0.6725904941558838, Number of parameters=901
Combination ID=163: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.13985273241996765, Final validation loss=0.12812326848506927, Final training metric=0.03761840984225273, Final validation metric=0.029355265200138092, Number of parameters=16
Combination ID=164: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.10976365953683853, Final validation loss=0.10325831174850464, Final training metric=0.021573953330516815, Final validation metric=0.019166167825460434, Number of parameters=46
Combination ID=165: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.09285467118024826, Final validation loss=0.09970425069332123, Final training metric=0.014185761101543903, Final validation metric=0.015582269988954067, Number of parameters=76
Combination ID=166: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.17807433009147644, Final validation loss=0.16531041264533997, Final training metric=0.07821345329284668, Final validation metric=0.05824996158480644, Number of parameters=31
Combination ID=167: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.09961511939764023, Final validation loss=0.10097216069698334, Final training metric=0.01616930589079857, Final validation metric=0.016517015174031258, Number of parameters=141
Combination ID=168: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.09231293201446533, Final validation loss=0.09469742327928543, Final training metric=0.01400606706738472, Final validation metric=0.014674844220280647, Number of parameters=251
Combination ID=169: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.2302769273519516, Final validation loss=0.216103658080101, Final training metric=0.14361003041267395, Final validation metric=0.11207819730043411, Number of parameters=61
Combination ID=170: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.10867335647344589, Final validation loss=0.10506142675876617, Final training metric=0.020356686785817146, Final validation metric=0.01853962242603302, Number of parameters=481
Combination ID=171: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.09242141991853714, Final validation loss=0.10387537628412247, Final training metric=0.01427899207919836, Final validation metric=0.01590830273926258, Number of parameters=901
Combination ID=172: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.37404462695121765, Final validation loss=0.3731459975242615, Final training metric=0.3106779456138611, Final validation metric=0.2619817852973938, Number of parameters=16
Combination ID=173: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.1103661060333252, Final validation loss=0.1051163524389267, Final training metric=0.020214270800352097, Final validation metric=0.018409112468361855, Number of parameters=46
Combination ID=174: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.08930467069149017, Final validation loss=0.09627615660429001, Final training metric=0.013080975040793419, Final validation metric=0.014255042187869549, Number of parameters=76
Combination ID=175: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.16848041117191315, Final validation loss=0.15513664484024048, Final training metric=0.06572198122739792, Final validation metric=0.05058268830180168, Number of parameters=31
Combination ID=176: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.09133709222078323, Final validation loss=0.09613142907619476, Final training metric=0.013678689487278461, Final validation metric=0.015059920027852058, Number of parameters=141
Combination ID=177: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.08974713087081909, Final validation loss=0.09219203144311905, Final training metric=0.012764334678649902, Final validation metric=0.013429861515760422, Number of parameters=251
Combination ID=178: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.16487622261047363, Final validation loss=0.14801549911499023, Final training metric=0.06147531792521477, Final validation metric=0.04764123260974884, Number of parameters=61
Combination ID=179: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=20, Layers=2, Final training loss=0.09131870418787003, Final validation loss=0.09595974534749985, Final training metric=0.013507362455129623, Final validation metric=0.013958468101918697, Number of parameters=481
Combination ID=180: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=rmsprop, Neurons=20, Layers=3, Final training loss=0.09341166168451309, Final validation loss=0.09357353299856186, Final training metric=0.013753133825957775, Final validation metric=0.0141614293679595, Number of parameters=901
Combination ID=181: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=5, Layers=1, Final training loss=0.16059529781341553, Final validation loss=0.14880961179733276, Final training metric=0.05609343200922012, Final validation metric=0.04413037747144699, Number of parameters=16
Combination ID=182: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=5, Layers=2, Final training loss=0.1327342540025711, Final validation loss=0.1223759725689888, Final training metric=0.032524224370718, Final validation metric=0.027000244706869125, Number of parameters=46
Combination ID=183: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=5, Layers=3, Final training loss=0.08379073441028595, Final validation loss=0.08924196660518646, Final training metric=0.011221533641219139, Final validation metric=0.012299390509724617, Number of parameters=76
Combination ID=184: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=10, Layers=1, Final training loss=0.17769022285938263, Final validation loss=0.16112390160560608, Final training metric=0.07306709885597229, Final validation metric=0.05617712810635567, Number of parameters=31
Combination ID=185: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=10, Layers=2, Final training loss=0.09210279583930969, Final validation loss=0.0970761775970459, Final training metric=0.014079584740102291, Final validation metric=0.01466524787247181, Number of parameters=141
Combination ID=186: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=10, Layers=3, Final training loss=0.08695992827415466, Final validation loss=0.09519011527299881, Final training metric=0.01221751980483532, Final validation metric=0.013826772570610046, Number of parameters=251
Combination ID=187: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=20, Layers=1, Final training loss=0.16998755931854248, Final validation loss=0.15343956649303436, Final training metric=0.06550979614257812, Final validation metric=0.04941517487168312, Number of parameters=61
Combination ID=188: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=20, Layers=2, Final training loss=0.09316045790910721, Final validation loss=0.09839996695518494, Final training metric=0.01470153033733368, Final validation metric=0.015154148451983929, Number of parameters=481
Combination ID=189: Loss=mae, Metric=mse, Epochs=100, Activation=tanh, Optimizer=adam, Neurons=20, Layers=3, Final training loss=0.08646491169929504, Final validation loss=0.09381131082773209, Final training metric=0.012385216541588306, Final validation metric=0.01348691713064909, Number of parameters=901
Combination ID=190: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=5, Layers=1, Final training loss=0.5457538366317749, Final validation loss=0.525043785572052, Final training metric=0.6302006840705872, Final validation metric=0.5420438051223755, Number of parameters=16
Combination ID=191: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=5, Layers=2, Final training loss=0.859114408493042, Final validation loss=0.8939805626869202, Final training metric=0.9128074049949646, Final validation metric=0.9729364514350891, Number of parameters=46
Combination ID=192: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=5, Layers=3, Final training loss=0.9103580117225647, Final validation loss=0.952387273311615, Final training metric=1.03401517868042, Final validation metric=1.104824185371399, Number of parameters=76
Combination ID=193: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=10, Layers=1, Final training loss=0.5360684990882874, Final validation loss=0.5097101330757141, Final training metric=0.688601553440094, Final validation metric=0.5740050077438354, Number of parameters=31
Combination ID=194: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=10, Layers=2, Final training loss=0.7496373057365417, Final validation loss=0.7766052484512329, Final training metric=0.7026785016059875, Final validation metric=0.7333389520645142, Number of parameters=141
Combination ID=195: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=10, Layers=3, Final training loss=0.9086092114448547, Final validation loss=0.9500941634178162, Final training metric=1.0299116373062134, Final validation metric=1.0994555950164795, Number of parameters=251
Combination ID=196: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=20, Layers=1, Final training loss=0.5662621259689331, Final validation loss=0.5380452871322632, Final training metric=0.7595676779747009, Final validation metric=0.6356836557388306, Number of parameters=61
Combination ID=197: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=20, Layers=2, Final training loss=0.7728652358055115, Final validation loss=0.8008202910423279, Final training metric=0.7440051436424255, Final validation metric=0.7786716222763062, Number of parameters=481
Combination ID=198: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=sgd, Neurons=20, Layers=3, Final training loss=0.8963839411735535, Final validation loss=0.937432587146759, Final training metric=1.0002561807632446, Final validation metric=1.071141242980957, Number of parameters=901
Combination ID=199: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=5, Layers=1, Final training loss=0.49899768829345703, Final validation loss=0.4781738817691803, Final training metric=0.6088781952857971, Final validation metric=0.5091063380241394, Number of parameters=16
Combination ID=200: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=5, Layers=2, Final training loss=0.4087175130844116, Final validation loss=0.39400267601013184, Final training metric=0.4355146288871765, Final validation metric=0.3595307469367981, Number of parameters=46
Combination ID=201: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=5, Layers=3, Final training loss=0.3377276062965393, Final validation loss=0.31620585918426514, Final training metric=0.389740914106369, Final validation metric=0.3058820366859436, Number of parameters=76
Combination ID=202: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=10, Layers=1, Final training loss=0.46543869376182556, Final validation loss=0.44455379247665405, Final training metric=0.5962746143341064, Final validation metric=0.4805866479873657, Number of parameters=31
Combination ID=203: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=10, Layers=2, Final training loss=0.3871135413646698, Final validation loss=0.3693723678588867, Final training metric=0.4389800727367401, Final validation metric=0.3534059524536133, Number of parameters=141
Combination ID=204: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=10, Layers=3, Final training loss=0.35577502846717834, Final validation loss=0.33331456780433655, Final training metric=0.4212874174118042, Final validation metric=0.3342064917087555, Number of parameters=251
Combination ID=205: Loss=mae, Metric=mse, Epochs=100, Activation=sigmoid, Optimizer=rmsprop, Neurons=20, Layers=1, Final training loss=0.4933307468891144, Final validation loss=0.4708120822906494, Final training metric=0.6366429924964905, Final validation metric=0.5256350040435791, Number of parameters=61
