#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         247     1.10448     1.06448  0.00255902
         248     1.10207     1.06464  0.00255319
         249     1.09962     1.06478  0.00254679
         250     1.09713     1.06491  0.00253989
         251     1.09461     1.06502  0.00253253
         252     1.09208     1.06513  0.00252476
         253     1.08955     1.06523  0.00251662
         254     1.08702     1.06531  0.00250818
         255     1.08451     1.06539  0.00249947
         256     1.08202     1.06545  0.00249055
         257     1.07957     1.06551  0.00248146
         258     1.07717     1.06555  0.00247226
         259     1.07481     1.06559  0.00246297
         260     1.07251     1.06562  0.00245364
         261     1.07027     1.06563  0.00244431
         262      1.0681     1.06564  0.00243499
         263       1.066     1.06564  0.00242574
         264     1.06397     1.06564  0.00241656
         265     1.06201     1.06562  0.00240748
         266     1.06013      1.0656  0.00239851
         267     1.05833     1.06558  0.00238969
         268      1.0566     1.06554    0.002381
         269     1.05495      1.0655  0.00237248
         270     1.05338     1.06546  0.00236412
         271     1.05188     1.06541  0.00235592
         272     1.05046     1.06535   0.0023479
         273     1.04911     1.06529  0.00234006
         274     1.04783     1.06523  0.00233238
         275     1.04662     1.06516  0.00232488
         276     1.04548     1.06509  0.00231755
         277      1.0444     1.06502  0.00231039
         278     1.04338     1.06494  0.00230339
         279     1.04243     1.06486  0.00229655
         280     1.04153     1.06478  0.00228986
         281     1.04069     1.06469  0.00228331
         282     1.03991      1.0646   0.0022769
         283     1.03918     1.06451  0.00227063
         284      1.0385     1.06442  0.00226448
         285     1.03787     1.06433  0.00225845
         286      1.0373     1.06423  0.00225253
         287     1.03677     1.06414  0.00224672
         288      1.0363     1.06404  0.00224099
         289     1.03587     1.06394  0.00223536
         290      1.0355     1.06384   0.0022298
         291     1.03518     1.06375  0.00222431
         292     1.03491     1.06365  0.00221888
         293      1.0347     1.06355  0.00221351
         294     1.03454     1.06345  0.00220818
         295     1.03444     1.06335  0.00220288
         296      1.0344     1.06325  0.00219761
         297     1.03441     1.06316  0.00219236
         298     1.03449     1.06306  0.00218711
         299     1.03462     1.06297  0.00218186
         300     1.03482     1.06287   0.0021766
         301     1.03507     1.06278  0.00217133
         302     1.03538     1.06269  0.00216604
         303     1.03575      1.0626  0.00216071
         304     1.03618     1.06251  0.00215535
         305     1.03666     1.06243  0.00214995
         306     1.03719     1.06235  0.00214451
         307     1.03777     1.06227  0.00213902
         308      1.0384     1.06219  0.00213347
         309     1.03908     1.06211  0.00212788
         310      1.0398     1.06204  0.00212223
         311     1.04055     1.06197  0.00211653
         312     1.04135     1.06191  0.00211078
         313     1.04218     1.06184  0.00210498
         314     1.04303     1.06178  0.00209913
         315     1.04392     1.06173  0.00209323
         316     1.04483     1.06167  0.00208729
         317     1.04577     1.06162  0.00208131
         318     1.04674     1.06158  0.00207529
         319     1.04772     1.06153  0.00206924
         320     1.04873     1.06149  0.00206316
         321     1.04976     1.06146  0.00205705
         322      1.0508     1.06142  0.00205093
         323     1.05187     1.06139  0.00204479
         324     1.05296     1.06137  0.00203865
         325     1.05407     1.06134   0.0020325
         326      1.0552     1.06133  0.00202635
         327     1.05634     1.06131  0.00202021
         328      1.0575      1.0613  0.00201409
         329     1.05867     1.06129  0.00200798
         330     1.05985     1.06129   0.0020019
         331     1.06103     1.06129  0.00199585
         332     1.06221     1.06129  0.00198984
         333     1.06337      1.0613  0.00198388
         334     1.06452      1.0613  0.00197796
         335     1.06564     1.06132   0.0019721
         336     1.06673     1.06133   0.0019663
         337     1.06777     1.06135  0.00196055
         338     1.06876     1.06137  0.00195488
         339     1.06968      1.0614  0.00194926
         340     1.07053     1.06143  0.00194371
         341      1.0713     1.06146  0.00193823
         342     1.07198     1.06149  0.00193281
         343     1.07258     1.06152  0.00192744
         344     1.07307     1.06155  0.00192213
         345     1.07348     1.06159  0.00191687
         346     1.07378     1.06162  0.00191166
         347     1.07399     1.06166  0.00190648
         348     1.07411     1.06169  0.00190134
         349     1.07415     1.06173  0.00189622
         350     1.07413     1.06176  0.00189114
         351     1.07405      1.0618  0.00188607
         352     1.07394     1.06183  0.00188103
         353     1.07381     1.06187  0.00187601
         354     1.07368      1.0619    0.001871
         355     1.07358     1.06193  0.00186602
         356     1.07353     1.06197  0.00186107
         357     1.07355       1.062  0.00185614
         358     1.07367     1.06203  0.00185124
         359     1.07392     1.06206  0.00184638
         360     1.07431      1.0621  0.00184156
         361     1.07487     1.06213   0.0018368
         362     1.07561     1.06217   0.0018321
         363     1.07655     1.06221  0.00182748
         364      1.0777     1.06225  0.00182296
         365     1.07907      1.0623  0.00181855
         366     1.08066     1.06235  0.00181427
         367     1.08246      1.0624  0.00181015
         368     1.08448     1.06246  0.00180623
         369     1.08669     1.06253  0.00180253
         370     1.08909      1.0626  0.00179908
         371     1.09166     1.06268  0.00179594
         372     1.09437     1.06277  0.00179313
         373      1.0972     1.06286   0.0017907
         374     1.10013     1.06296  0.00178868
         375     1.10313     1.06306  0.00178712
         376     1.10617     1.06318  0.00178604
         377     1.10921      1.0633  0.00178547
         378     1.11224     1.06343  0.00178543
         379     1.11522     1.06357  0.00178594
         380     1.11813     1.06371    0.001787
         381     1.12094     1.06386  0.00178862
         382     1.12363     1.06402  0.00179076
         383     1.12617     1.06418  0.00179343
         384     1.12855     1.06435  0.00179657
         385     1.13075     1.06452  0.00180017
         386     1.13275      1.0647  0.00180416
         387     1.13453     1.06488   0.0018085
         388     1.13609     1.06506  0.00181313
         389      1.1374     1.06525  0.00181798
         390     1.13847     1.06543  0.00182298
         391     1.13928     1.06562  0.00182808
         392     1.13983     1.06581  0.00183319
         393      1.1401       1.066  0.00183825
         394      1.1401     1.06619  0.00184318
         395     1.13983     1.06638  0.00184792
         396     1.13926     1.06656  0.00185239
         397     1.13842     1.06674  0.00185655
         398     1.13729     1.06692  0.00186033
         399     1.13588     1.06709  0.00186368
         400     1.13419     1.06726  0.00186655
         401     1.13222     1.06742  0.00186891
         402     1.12997     1.06758  0.00187073
         403     1.12745     1.06773  0.00187198
         404     1.12466     1.06787  0.00187264
         405     1.12161       1.068  0.00187271
         406     1.11831     1.06812  0.00187219
         407     1.11476     1.06824   0.0018711
         408     1.11098     1.06834  0.00186944
         409     1.10699     1.06844  0.00186726
         410     1.10278     1.06852  0.00186458
         411     1.09839     1.06859  0.00186146
         412     1.09382     1.06865  0.00185795
         413      1.0891      1.0687  0.00185411
         414     1.08424     1.06874  0.00185001
         415     1.07927     1.06877  0.00184573
         416     1.07421     1.06878  0.00184134
         417     1.06908     1.06878  0.00183692
         418      1.0639     1.06877  0.00183256
         419     1.05871     1.06874  0.00182835
         420     1.05353     1.06871  0.00182435
         421     1.04838     1.06866  0.00182066
         422     1.04329      1.0686  0.00181734
         423     1.03827     1.06853  0.00181445
         424     1.03335     1.06845  0.00181207
         425     1.02855     1.06835  0.00181024
         426     1.02387     1.06825    0.001809
         427     1.01934     1.06813  0.00180838
         428     1.01495     1.06801  0.00180842
         429     1.01072     1.06787  0.00180913
         430     1.00664     1.06773  0.00181052
         431     1.00272     1.06758  0.00181259
         432    0.998951     1.06742  0.00181534
         433    0.995321     1.06726  0.00181877
         434    0.991824     1.06708  0.00182287
         435    0.988449      1.0669  0.00182762
         436    0.985184     1.06671  0.00183301
         437    0.982016     1.06652  0.00183903
         438    0.978933     1.06632  0.00184567
         439    0.975921     1.06611  0.00185292
         440    0.972971      1.0659  0.00186076
         441    0.970074     1.06569  0.00186919
         442    0.967221     1.06546  0.00187819
         443    0.964405     1.06523  0.00188775
         444    0.961622       1.065  0.00189787
         445    0.958868     1.06476  0.00190853
         446    0.956143     1.06452  0.00191973
         447    0.953445     1.06427  0.00193145
         448    0.950776     1.06402  0.00194368
         449    0.948138     1.06376  0.00195641
         450    0.945534      1.0635  0.00196962
         451     0.94297     1.06323   0.0019833
         452    0.940447     1.06296  0.00199743
         453    0.937971     1.06268  0.00201199
         454    0.935544      1.0624  0.00202695
         455    0.933171     1.06212   0.0020423
         456    0.930854     1.06183  0.00205801
         457    0.928597     1.06154  0.00207405
         458    0.926403     1.06124   0.0020904
         459    0.924274     1.06094  0.00210704
         460     0.92221     1.06064  0.00212394
         461    0.920212     1.06034  0.00214106
         462     0.91828     1.06003   0.0021584
         463    0.916413     1.05972  0.00217591
         464    0.914608     1.05941  0.00219358
         465    0.912865     1.05909  0.00221138
         466    0.911182     1.05878   0.0022293
         467    0.909556     1.05846  0.00224731
         468    0.907986     1.05813  0.00226539
         469    0.906469     1.05781  0.00228353
         470    0.905003     1.05749   0.0023017
         471     0.90359     1.05716  0.00231988
         472    0.902228     1.05683  0.00233808
         473    0.900919      1.0565  0.00235625
         474    0.899666     1.05617   0.0023744
         475    0.898472     1.05584   0.0023925
         476    0.897344     1.05551  0.00241053
         477    0.896289     1.05517  0.00242848
         478    0.895317     1.05484  0.00244632
         479    0.894436      1.0545  0.00246402
         480    0.893662     1.05417  0.00248157
         481    0.893006     1.05383  0.00249893
         482    0.892487      1.0535  0.00251606
         483    0.892122     1.05316  0.00253294
         484     0.89193     1.05283  0.00254952
         485    0.891929      1.0525  0.00256576
         486    0.892139     1.05217  0.00258161
         487    0.892579     1.05184  0.00259702
         488    0.893266     1.05152  0.00261195
         489    0.894216     1.05119  0.00262634
         490    0.895441     1.05088  0.00264015
         491    0.896951     1.05056  0.00265332
         492    0.898754     1.05025   0.0026658
         493    0.900851     1.04995  0.00267757
         494     0.90324     1.04965  0.00268857
         495    0.905912     1.04936  0.00269877
         496    0.908854     1.04908  0.00270816
         497     0.91205     1.04881  0.00271671
         498    0.915478     1.04854  0.00272441
         499    0.919115     1.04828  0.00273127
         500    0.922933     1.04803  0.00273729
         501      0.9269     1.04779  0.00274248
         502    0.930984     1.04755  0.00274687
         503    0.935152     1.04733  0.00275048
         504    0.939369     1.04712  0.00275335
         505    0.943607     1.04691  0.00275552
         506    0.947831     1.04671  0.00275702
         507    0.952013     1.04653   0.0027579
         508    0.956123     1.04635  0.00275821
         509    0.960138     1.04618  0.00275799
         510    0.964033     1.04602  0.00275728
         511    0.967789     1.04587  0.00275613
         512    0.971389     1.04572  0.00275458
         513    0.974821     1.04558  0.00275268
         514    0.978073     1.04545  0.00275046
         515    0.981137     1.04533  0.00274795
         516    0.984008     1.04521  0.00274519
         517    0.986684     1.04509  0.00274221
         518    0.989165     1.04499  0.00273904
         519    0.991451     1.04488  0.00273571
         520    0.993549     1.04478  0.00273223
         521    0.995467     1.04469  0.00272862
         522    0.997213      1.0446  0.00272491
         523    0.998799     1.04451  0.00272111
         524     1.00024     1.04443  0.00271723
         525     1.00155     1.04434  0.00271328
         526     1.00274     1.04427  0.00270927
         527     1.00383     1.04419  0.00270522
         528     1.00483     1.04411  0.00270112
         529     1.00577     1.04404  0.00269699
         530     1.00667     1.04397  0.00269282
         531     1.00754      1.0439  0.00268862
         532      1.0084     1.04384   0.0026844
         533     1.00927     1.04377  0.00268014
         534     1.01017     1.04371  0.00267586
         535     1.01112     1.04365  0.00267156
         536     1.01213     1.04359  0.00266722
         537     1.01322     1.04353  0.00266285
         538     1.01441     1.04348  0.00265845
         539      1.0157     1.04343  0.00265402
         540     1.01712     1.04338  0.00264955
         541     1.01866     1.04333  0.00264505
         542     1.02034     1.04329  0.00264051
         543     1.02215     1.04325  0.00263593
         544      1.0241     1.04322  0.00263132
         545      1.0262     1.04318  0.00262668
         546     1.02843     1.04316  0.00262201
         547     1.03079     1.04313  0.00261731
         548     1.03327     1.04312   0.0026126
         549     1.03587      1.0431  0.00260787
         550     1.03856      1.0431  0.00260314
         551     1.04134     1.04309  0.00259842
         552     1.04419     1.04309  0.00259371
         553     1.04709      1.0431  0.00258903
         554     1.05002     1.04311  0.00258439
         555     1.05298     1.04313  0.00257979
         556     1.05592     1.04315  0.00257526
         557     1.05885     1.04318  0.00257079
         558     1.06173     1.04322   0.0025664
         559     1.06455     1.04325  0.00256209
         560     1.06729      1.0433  0.00255787
         561     1.06993     1.04334  0.00255375
         562     1.07246      1.0434  0.00254974
         563     1.07487     1.04345  0.00254582
         564     1.07713     1.04351  0.00254201
         565     1.07924     1.04358  0.00253829
         566     1.08118     1.04364  0.00253468
         567     1.08295     1.04371  0.00253115
         568     1.08453     1.04378  0.00252772
         569     1.08592     1.04386  0.00252436
         570     1.08711     1.04393  0.00252107
         571     1.08809     1.04401  0.00251784
         572     1.08887     1.04409  0.00251466
         573     1.08943     1.04417  0.00251152
         574     1.08978     1.04425   0.0025084
         575     1.08991     1.04433  0.00250529
         576     1.08983     1.04441  0.00250219
         577     1.08955     1.04448  0.00249908
         578     1.08905     1.04456  0.00249594
         579     1.08836     1.04464  0.00249278
         580     1.08747     1.04471  0.00248957
         581      1.0864     1.04478  0.00248632
         582     1.08514     1.04485  0.00248302
         583     1.08373     1.04492  0.00247965
         584     1.08216     1.04498  0.00247623
         585     1.08046     1.04504  0.00247274
         586     1.07865      1.0451  0.00246918
         587     1.07673     1.04515  0.00246556
         588     1.07473      1.0452  0.00246188
         589     1.07267     1.04525  0.00245814
         590     1.07057     1.04529  0.00245435
         591     1.06846     1.04533  0.00245051
         592     1.06636     1.04537  0.00244663
         593     1.06429      1.0454  0.00244271
         594     1.06228     1.04543  0.00243877
         595     1.06035     1.04545   0.0024348
         596     1.05851     1.04548  0.00243081
         597      1.0568     1.04549  0.00242681
         598     1.05523     1.04551  0.00242281
         599     1.05381     1.04552   0.0024188
         600     1.05256     1.04554   0.0024148
         601     1.05149     1.04555   0.0024108
         602     1.05061     1.04555  0.00240681
         603     1.04992     1.04556  0.00240283
         604     1.04942     1.04557  0.00239886
         605     1.04911     1.04557  0.00239491
         606     1.04899     1.04558  0.00239096
         607     1.04905     1.04559  0.00238703
         608     1.04928     1.04559  0.00238311
         609     1.04967      1.0456  0.00237921
         610     1.05021     1.04561  0.00237532
         611     1.05088     1.04561  0.00237145
         612     1.05166     1.04562  0.00236759
         613     1.05255     1.04564  0.00236376
         614     1.05353     1.04565  0.00235994
         615     1.05458     1.04566  0.00235615
         616     1.05569     1.04568  0.00235238
         617     1.05685      1.0457  0.00234864
         618     1.05804     1.04572  0.00234492
         619     1.05924     1.04574  0.00234123
         620     1.06046     1.04576  0.00233758
         621     1.06168     1.04579  0.00233396
         622     1.06289     1.04582  0.00233036
         623     1.06407     1.04585  0.00232681
         624     1.06524     1.04588  0.00232329
         625     1.06637     1.04591   0.0023198
         626     1.06746     1.04594  0.00231635
         627     1.06851     1.04598  0.00231294
         628     1.06951     1.04602  0.00230956
         629     1.07046     1.04606  0.00230621
         630     1.07136      1.0461   0.0023029
         631      1.0722     1.04614  0.00229962
         632     1.07297     1.04618  0.00229638
         633     1.07368     1.04622  0.00229316
         634     1.07433     1.04627  0.00228997
         635      1.0749     1.04631  0.00228681
         636      1.0754     1.04636  0.00228367
         637     1.07583     1.04641  0.00228055
         638     1.07618     1.04645  0.00227746
         639     1.07644      1.0465  0.00227438
         640     1.07663     1.04655  0.00227131
         641     1.07673     1.04659  0.00226825
         642     1.07674     1.04664  0.00226521
         643     1.07665     1.04669  0.00226217
         644     1.07647     1.04673  0.00225913
         645     1.07619     1.04678  0.00225608
         646     1.07581     1.04682  0.00225304
         647     1.07531     1.04687  0.00224999
         648      1.0747     1.04691  0.00224693
         649     1.07398     1.04695  0.00224385
         650     1.07313     1.04699  0.00224076
         651     1.07216     1.04703  0.00223765
         652     1.07106     1.04707  0.00223452
         653     1.06983      1.0471  0.00223137
         654     1.06845     1.04714   0.0022282
         655     1.06694     1.04717    0.002225
         656     1.06528     1.04719  0.00222178
         657     1.06348     1.04722  0.00221854
         658     1.06152     1.04724  0.00221527
         659     1.05941     1.04726  0.00221199
         660     1.05715     1.04727  0.00220869
         661     1.05473     1.04728  0.00220538
         662     1.05215     1.04729  0.00220206
         663     1.04941      1.0473  0.00219874
         664     1.04652     1.04729  0.00219543
         665     1.04347     1.04729  0.00219213
         666     1.04026     1.04728  0.00218887
         667     1.03689     1.04726  0.00218564
         668     1.03338     1.04724  0.00218247
         669     1.02972     1.04722  0.00217936
         670     1.02591     1.04718  0.00217634
         671     1.02196     1.04715  0.00217342
         672     1.01787      1.0471  0.00217062
         673     1.01367     1.04705  0.00216797
         674     1.00934       1.047  0.00216547
         675      1.0049     1.04693  0.00216316
         676     1.00036     1.04687  0.00216106
         677    0.995733     1.04679  0.00215919
         678    0.991032     1.04671  0.00215757
         679    0.986271     1.04662  0.00215623
         680    0.981467     1.04652  0.00215518
         681    0.976638     1.04642  0.00215446
         682    0.971802     1.04631  0.00215408
         683     0.96698     1.04619  0.00215405
         684    0.962197     1.04607   0.0021544
         685    0.957478     1.04594  0.00215513
         686    0.952848     1.04581  0.00215626
         687    0.948337     1.04566  0.00215779
         688    0.943975     1.04552   0.0021597
         689    0.939791     1.04536  0.00216201
         690    0.935814      1.0452   0.0021647
         691    0.932076     1.04504  0.00216775
         692    0.928606     1.04487  0.00217114
         693    0.925436      1.0447  0.00217484
         694    0.922592     1.04452  0.00217881
         695    0.920099     1.04435  0.00218302
         696    0.917981     1.04416  0.00218742
         697    0.916256     1.04398  0.00219196
         698    0.914939      1.0438  0.00219661
         699    0.914043     1.04361  0.00220129
         700    0.913573     1.04342  0.00220597
         701    0.913535     1.04324  0.00221059
         702    0.913929     1.04305  0.00221511
         703    0.914748     1.04287  0.00221946
         704    0.915984     1.04269  0.00222361
         705    0.917622     1.04251  0.00222753
         706    0.919649     1.04234  0.00223116
         707    0.922045     1.04217  0.00223448
         708     0.92479       1.042  0.00223747
         709    0.927861     1.04184   0.0022401
         710    0.931235     1.04169  0.00224235
         711    0.934887     1.04154  0.00224422
         712    0.938792     1.04139  0.00224571
         713    0.942927     1.04125   0.0022468
         714    0.947266     1.04112   0.0022475
         715    0.951787       1.041  0.00224783
         716    0.956468     1.04088  0.00224779
         717    0.961287     1.04077  0.00224739
         718    0.966221     1.04067  0.00224666
         719    0.971252     1.04057  0.00224561
         720     0.97636     1.04048  0.00224426
         721    0.981529      1.0404  0.00224264
         722    0.986742     1.04032  0.00224076
         723    0.991985     1.04026  0.00223866
         724    0.997244      1.0402  0.00223636
         725     1.00251     1.04015  0.00223388
         726     1.00776      1.0401  0.00223124
         727       1.013     1.04006  0.00222849
         728      1.0182     1.04003  0.00222563
         729     1.02337     1.04001  0.00222269
         730     1.02849     1.03999   0.0022197
         731     1.03355     1.03999  0.00221668
         732     1.03854     1.03998  0.00221366
         733     1.04346     1.03999  0.00221064
         734      1.0483        1.04  0.00220766
