#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.05417     1.05417           0
           2     1.05513     1.05465 0.000338066
           3     1.05594     1.05508 0.000418041
           4     1.05661     1.05546 0.000455677
           5     1.05711     1.05579 0.000469223
           6     1.05745     1.05607 0.000465696
           7     1.05763     1.05629 0.000449172
           8     1.05763     1.05646 0.000422824
           9     1.05745     1.05657 0.000389936
          10      1.0571     1.05662 0.000354575
          11     1.05658     1.05662 0.000322358
          12      1.0559     1.05656 0.000301051
          13     1.05505     1.05644 0.000299455
          14     1.05405     1.05627 0.000323267
          15      1.0529     1.05605 0.000371689
          16     1.05162     1.05577 0.000439461
          17     1.05022     1.05544 0.000520858
          18     1.04872     1.05507 0.000611393
          19     1.04713     1.05465 0.000707784
          20     1.04547     1.05419 0.000807575
          21     1.04377      1.0537 0.000908833
          22     1.04205     1.05317  0.00100994
          23     1.04034     1.05261  0.00110948
          24     1.03865     1.05203  0.00120616
          25     1.03702     1.05143  0.00129877
          26     1.03548     1.05081  0.00138617
          27     1.03405     1.05019  0.00146727
          28     1.03278     1.04957  0.00154106
          29     1.03168     1.04895  0.00160663
          30      1.0308     1.04835   0.0016632
          31     1.03015     1.04776  0.00171007
          32     1.02976      1.0472  0.00174677
          33     1.02965     1.04667  0.00177295
          34     1.02984     1.04617  0.00178853
          35     1.03035     1.04572  0.00179362
          36     1.03119     1.04532  0.00178862
          37     1.03236     1.04497   0.0017742
          38     1.03387     1.04468  0.00175138
          39      1.0357     1.04445  0.00172151
          40     1.03786     1.04428  0.00168633
          41     1.04032     1.04418  0.00164797
          42     1.04307     1.04416  0.00160895
          43     1.04608      1.0442  0.00157215
          44     1.04934     1.04432  0.00154075
          45     1.05281     1.04451  0.00151804
          46     1.05647     1.04477  0.00150716
          47     1.06029      1.0451  0.00151085
          48     1.06423      1.0455  0.00153103
          49     1.06825     1.04596  0.00156865
          50     1.07234     1.04649  0.00162355
          51     1.07644     1.04708  0.00169461
          52     1.08053     1.04772  0.00177996
          53     1.08457     1.04841   0.0018773
          54     1.08854     1.04916  0.00198418
          55      1.0924     1.04994  0.00209812
          56     1.09612     1.05077  0.00221679
          57     1.09968     1.05163  0.00233807
          58     1.10303     1.05251  0.00246003
          59     1.10618     1.05342    0.002581
          60     1.10908     1.05435  0.00269952
          61     1.11172     1.05529  0.00281432
          62     1.11408     1.05624  0.00292432
          63     1.11616     1.05719  0.00302861
          64     1.11793     1.05814  0.00312645
          65     1.11938     1.05908   0.0032172
          66     1.12052     1.06001  0.00330039
          67     1.12133     1.06093  0.00337562
          68      1.1218     1.06182  0.00344264
          69     1.12195     1.06269  0.00350129
          70     1.12176     1.06354   0.0035515
          71     1.12125     1.06435   0.0035933
          72     1.12041     1.06513  0.00362678
          73     1.11926     1.06587  0.00365212
          74     1.11781     1.06657  0.00366959
          75     1.11606     1.06723   0.0036795
          76     1.11403     1.06785  0.00368224
          77     1.11174     1.06842  0.00367827
          78      1.1092     1.06894  0.00366809
          79     1.10645     1.06942  0.00365225
          80      1.1035     1.06984  0.00363136
          81     1.10038     1.07022  0.00360605
          82     1.09714     1.07055  0.00357699
          83     1.09379     1.07083  0.00354484
          84     1.09038     1.07106  0.00351027
          85     1.08696     1.07125  0.00347396
          86     1.08355     1.07139   0.0034365
          87      1.0802     1.07149   0.0033985
          88     1.07695     1.07155  0.00336044
          89     1.07384     1.07158  0.00332278
          90      1.0709     1.07157  0.00328587
          91     1.06817     1.07153  0.00324998
          92     1.06566     1.07147  0.00321528
          93     1.06341     1.07138  0.00318187
          94     1.06142     1.07128  0.00314979
          95      1.0597     1.07116  0.00311899
          96     1.05826     1.07102  0.00308939
          97     1.05708     1.07088  0.00306088
          98     1.05616     1.07073  0.00303333
          99     1.05548     1.07057   0.0030066
         100     1.05503     1.07042  0.00298055
         101     1.05477     1.07026  0.00295506
         102      1.0547     1.07011  0.00293003
         103     1.05478     1.06996  0.00290536
         104       1.055     1.06982  0.00288098
         105     1.05534     1.06968  0.00285684
         106     1.05579     1.06955  0.00283289
         107     1.05632     1.06943  0.00280911
         108     1.05693     1.06931  0.00278548
         109     1.05761      1.0692  0.00276199
         110     1.05836      1.0691  0.00273864
         111     1.05917     1.06901  0.00271543
         112     1.06005     1.06893  0.00269237
         113     1.06098     1.06886  0.00266946
         114     1.06199      1.0688  0.00264672
         115     1.06307     1.06875  0.00262418
         116     1.06421     1.06871  0.00260185
         117     1.06544     1.06869  0.00257976
         118     1.06675     1.06867  0.00255795
         119     1.06813     1.06867  0.00253646
         120      1.0696     1.06867  0.00251533
         121     1.07115     1.06869  0.00249463
         122     1.07277     1.06873  0.00247441
         123     1.07447     1.06877  0.00245473
         124     1.07624     1.06883  0.00243567
         125     1.07807     1.06891  0.00241731
         126     1.07995       1.069  0.00239971
         127     1.08189      1.0691  0.00238296
         128     1.08386     1.06921  0.00236713
         129     1.08587     1.06934   0.0023523
         130     1.08789     1.06948  0.00233853
         131     1.08993     1.06964  0.00232588
         132     1.09196     1.06981   0.0023144
         133     1.09399     1.06999  0.00230413
         134       1.096     1.07019   0.0022951
         135     1.09799     1.07039  0.00228732
         136     1.09995     1.07061   0.0022808
         137     1.10186     1.07084  0.00227554
         138     1.10373     1.07108   0.0022715
         139     1.10555     1.07132  0.00226866
         140     1.10731     1.07158  0.00226697
         141     1.10901     1.07185  0.00226638
         142     1.11064     1.07212  0.00226683
         143      1.1122      1.0724  0.00226824
         144     1.11369     1.07269  0.00227054
         145      1.1151     1.07298  0.00227364
         146     1.11643     1.07328  0.00227746
         147     1.11768     1.07358  0.00228191
         148     1.11885     1.07388   0.0022869
         149     1.11993     1.07419  0.00229233
         150     1.12093      1.0745  0.00229813
         151     1.12184     1.07482  0.00230419
         152     1.12266     1.07513  0.00231042
         153     1.12339     1.07545  0.00231675
         154     1.12402     1.07576  0.00232307
         155     1.12455     1.07608  0.00232931
         156     1.12499     1.07639  0.00233539
         157     1.12532      1.0767  0.00234121
         158     1.12554     1.07701  0.00234671
         159     1.12566     1.07732  0.00235181
         160     1.12566     1.07762  0.00235644
         161     1.12554     1.07792  0.00236052
         162      1.1253     1.07821    0.002364
         163     1.12493      1.0785   0.0023668
         164     1.12443     1.07878  0.00236889
         165     1.12381     1.07905   0.0023702
         166     1.12304     1.07932  0.00237069
         167     1.12213     1.07957  0.00237032
         168     1.12108     1.07982  0.00236905
         169     1.11988     1.08006  0.00236686
         170     1.11854     1.08028  0.00236374
         171     1.11705      1.0805  0.00235967
         172     1.11541      1.0807  0.00235467
         173     1.11363     1.08089  0.00234874
         174      1.1117     1.08107  0.00234191
         175     1.10963     1.08123  0.00233421
         176     1.10743     1.08138  0.00232568
         177     1.10509     1.08151   0.0023164
         178     1.10263     1.08163  0.00230642
         179     1.10006     1.08174  0.00229584
         180     1.09738     1.08182  0.00228473
         181     1.09461     1.08189   0.0022732
         182     1.09176     1.08195  0.00226135
         183     1.08883     1.08198  0.00224931
         184     1.08585     1.08201  0.00223718
         185     1.08282     1.08201  0.00222509
         186     1.07976       1.082  0.00221316
         187     1.07668     1.08197  0.00220151
         188     1.07359     1.08192  0.00219025
         189      1.0705     1.08186   0.0021795
         190     1.06743     1.08179  0.00216935
         191     1.06439      1.0817   0.0021599
         192     1.06139     1.08159  0.00215124
         193     1.05844     1.08147  0.00214344
         194     1.05554     1.08134  0.00213655
         195      1.0527     1.08119  0.00213063
         196     1.04993     1.08103  0.00212572
         197     1.04724     1.08086  0.00212184
         198     1.04463     1.08068    0.002119
         199      1.0421     1.08048  0.00211721
         200     1.03965     1.08028  0.00211644
         201     1.03731     1.08007  0.00211668
         202     1.03506     1.07984   0.0021179
         203     1.03291     1.07961  0.00212004
         204     1.03087     1.07937  0.00212307
         205     1.02895     1.07913  0.00212692
         206     1.02714     1.07887  0.00213151
         207     1.02546     1.07862  0.00213678
         208     1.02391     1.07835  0.00214263
         209      1.0225     1.07809  0.00214898
         210     1.02124     1.07782  0.00215572
         211     1.02014     1.07754  0.00216277
         212     1.01921     1.07727     0.00217
         213     1.01844     1.07699  0.00217731
         214     1.01785     1.07671  0.00218461
         215     1.01745     1.07644  0.00219177
         216     1.01723     1.07616   0.0021987
         217      1.0172     1.07589  0.00220529
         218     1.01736     1.07562  0.00221146
         219     1.01772     1.07536  0.00221711
         220     1.01826      1.0751  0.00222217
         221     1.01899     1.07485  0.00222658
         222     1.01989      1.0746  0.00223027
         223     1.02097     1.07436   0.0022332
         224      1.0222     1.07413  0.00223533
         225     1.02359      1.0739  0.00223665
         226     1.02511     1.07368  0.00223715
         227     1.02677     1.07348  0.00223682
         228     1.02853     1.07328  0.00223568
         229      1.0304     1.07309  0.00223375
         230     1.03236     1.07292  0.00223105
         231     1.03439     1.07275  0.00222761
         232     1.03649     1.07259  0.00222349
         233     1.03864     1.07245  0.00221872
         234     1.04083     1.07231  0.00221335
         235     1.04306     1.07219  0.00220742
         236     1.04531     1.07207  0.00220101
         237     1.04759     1.07197  0.00219414
         238     1.04988     1.07188  0.00218689
         239     1.05218      1.0718  0.00217929
         240     1.05448     1.07172   0.0021714
         241     1.05678     1.07166  0.00216328
         242     1.05908     1.07161  0.00215496
         243     1.06138     1.07157  0.00214651
         244     1.06367     1.07154  0.00213795
         245     1.06594     1.07151  0.00212935
         246     1.06821      1.0715  0.00212074
         247     1.07046     1.07149  0.00211215
         248     1.07269      1.0715  0.00210364
         249      1.0749     1.07151  0.00209524
         250     1.07708     1.07154  0.00208698
         251     1.07923     1.07157  0.00207889
         252     1.08134      1.0716    0.002071
         253     1.08341     1.07165  0.00206334
         254     1.08543     1.07171  0.00205593
         255     1.08739     1.07177  0.00204879
         256      1.0893     1.07184  0.00204193
         257     1.09113     1.07191  0.00203536
         258     1.09288     1.07199  0.00202909
         259     1.09456     1.07208  0.00202313
         260     1.09614     1.07217  0.00201746
         261     1.09762     1.07227  0.00201209
         262     1.09899     1.07237  0.00200699
         263     1.10026     1.07248  0.00200216
         264      1.1014     1.07259  0.00199757
         265     1.10243      1.0727   0.0019932
         266     1.10333     1.07281  0.00198903
         267     1.10409     1.07293  0.00198503
         268     1.10472     1.07305  0.00198117
         269     1.10521     1.07317  0.00197741
         270     1.10556     1.07329  0.00197372
         271     1.10577     1.07341  0.00197007
         272     1.10583     1.07353  0.00196643
         273     1.10575     1.07365  0.00196277
         274     1.10552     1.07376  0.00195905
         275     1.10514     1.07388  0.00195524
         276     1.10462     1.07399  0.00195133
         277     1.10395      1.0741  0.00194728
         278     1.10314      1.0742  0.00194308
         279     1.10218      1.0743   0.0019387
         280     1.10108      1.0744  0.00193413
         281     1.09984     1.07449  0.00192937
         282     1.09846     1.07457   0.0019244
         283     1.09694     1.07465  0.00191922
         284     1.09529     1.07472  0.00191384
         285     1.09352     1.07479  0.00190826
         286     1.09162     1.07485  0.00190249
         287      1.0896      1.0749  0.00189656
         288     1.08747     1.07494  0.00189047
         289     1.08524     1.07498  0.00188427
         290     1.08291     1.07501  0.00187797
         291     1.08049     1.07503  0.00187161
         292     1.07799     1.07504  0.00186523
         293     1.07543     1.07504  0.00185886
         294     1.07281     1.07503  0.00185255
         295     1.07014     1.07501  0.00184635
         296     1.06745     1.07499  0.00184029
         297     1.06473     1.07495  0.00183442
         298     1.06201     1.07491  0.00182877
         299      1.0593     1.07486   0.0018234
         300     1.05661      1.0748  0.00181834
         301     1.05395     1.07473  0.00181362
         302     1.05135     1.07465  0.00180926
         303      1.0488     1.07456   0.0018053
         304     1.04633     1.07447  0.00180175
         305     1.04394     1.07437  0.00179862
         306     1.04165     1.07427  0.00179592
         307     1.03946     1.07415  0.00179364
         308     1.03739     1.07403  0.00179179
         309     1.03543     1.07391  0.00179034
         310     1.03359     1.07378  0.00178928
         311     1.03189     1.07364  0.00178859
         312     1.03033      1.0735  0.00178824
         313     1.02889     1.07336  0.00178819
         314      1.0276     1.07322  0.00178843
         315     1.02645     1.07307   0.0017889
         316     1.02544     1.07292  0.00178958
         317     1.02457     1.07276  0.00179042
         318     1.02385     1.07261  0.00179138
         319     1.02326     1.07246  0.00179243
         320     1.02282      1.0723  0.00179353
         321     1.02251     1.07215  0.00179464
         322     1.02234     1.07199  0.00179572
         323     1.02231     1.07184  0.00179673
         324     1.02241     1.07168  0.00179765
         325     1.02264     1.07153  0.00179844
         326       1.023     1.07138  0.00179908
         327     1.02348     1.07124  0.00179953
         328     1.02408     1.07109  0.00179978
         329      1.0248     1.07095   0.0017998
         330     1.02563     1.07082  0.00179958
         331     1.02658     1.07068   0.0017991
         332     1.02763     1.07055  0.00179835
         333     1.02878     1.07043  0.00179732
         334     1.03003     1.07031    0.001796
         335     1.03138     1.07019   0.0017944
         336     1.03282     1.07008   0.0017925
         337     1.03436     1.06997  0.00179031
         338     1.03599     1.06987  0.00178784
         339     1.03772     1.06978  0.00178508
         340     1.03955     1.06969  0.00178204
         341     1.04147     1.06961  0.00177873
         342      1.0435     1.06953  0.00177517
         343     1.04564     1.06946  0.00177136
         344     1.04789      1.0694  0.00176732
         345     1.05025     1.06934  0.00176307
         346     1.05274     1.06929  0.00175863
         347     1.05535     1.06925  0.00175402
         348     1.05808     1.06922  0.00174927
         349     1.06093      1.0692  0.00174442
         350      1.0639     1.06918   0.0017395
         351     1.06698     1.06918  0.00173456
         352     1.07015     1.06918  0.00172963
         353      1.0734     1.06919  0.00172477
         354     1.07673     1.06921  0.00172003
         355     1.08009     1.06924  0.00171546
         356     1.08348     1.06928  0.00171111
         357     1.08686     1.06933  0.00170702
         358     1.09021     1.06939  0.00170325
         359     1.09349     1.06946  0.00169983
         360     1.09668     1.06953  0.00169679
         361     1.09975     1.06962  0.00169415
         362     1.10266     1.06971  0.00169193
         363     1.10539     1.06981  0.00169012
         364     1.10791     1.06991  0.00168872
         365     1.11019     1.07002  0.00168769
         366     1.11221     1.07014  0.00168701
         367     1.11396     1.07026  0.00168663
         368     1.11541     1.07038  0.00168651
         369     1.11655      1.0705  0.00168657
         370     1.11736     1.07063  0.00168676
         371     1.11784     1.07076  0.00168701
         372     1.11798     1.07088  0.00168724
         373     1.11778     1.07101   0.0016874
         374     1.11724     1.07113  0.00168741
         375     1.11636     1.07125  0.00168721
         376     1.11515     1.07137  0.00168676
         377     1.11361     1.07148    0.001686
         378     1.11177     1.07159  0.00168491
         379     1.10963     1.07169  0.00168345
         380      1.1072     1.07178  0.00168161
         381     1.10452     1.07187  0.00167939
         382     1.10161     1.07195   0.0016768
         383     1.09848     1.07202  0.00167385
         384     1.09516     1.07208  0.00167058
         385     1.09169     1.07213  0.00166701
         386      1.0881     1.07217  0.00166321
         387     1.08441      1.0722  0.00165921
         388     1.08066     1.07222  0.00165508
         389     1.07687     1.07223  0.00165087
         390     1.07309     1.07224  0.00164664
         391     1.06935     1.07223  0.00164244
         392     1.06566     1.07221  0.00163834
         393     1.06208     1.07219  0.00163437
         394     1.05861     1.07215  0.00163059
         395     1.05529     1.07211  0.00162702
         396     1.05214     1.07206  0.00162369
         397     1.04918       1.072  0.00162062
         398     1.04643     1.07194  0.00161782
         399     1.04388     1.07187  0.00161529
         400     1.04156     1.07179  0.00161303
         401     1.03946     1.07171  0.00161102
         402     1.03758     1.07163  0.00160925
         403     1.03591     1.07154   0.0016077
         404     1.03445     1.07145  0.00160634
         405     1.03317     1.07135  0.00160515
         406     1.03207     1.07125  0.00160411
         407     1.03113     1.07116  0.00160319
         408     1.03032     1.07106  0.00160238
         409     1.02963     1.07095  0.00160166
         410     1.02904     1.07085  0.00160101
         411     1.02852     1.07075  0.00160043
         412     1.02807     1.07065  0.00159989
         413     1.02767     1.07054   0.0015994
         414     1.02729     1.07044  0.00159894
         415     1.02694     1.07033  0.00159852
         416     1.02661     1.07023  0.00159813
         417     1.02628     1.07012  0.00159777
         418     1.02597     1.07002  0.00159743
         419     1.02567     1.06991  0.00159712
         420     1.02539      1.0698  0.00159683
         421     1.02513      1.0697  0.00159656
         422     1.02491     1.06959   0.0015963
         423     1.02473     1.06949  0.00159605
         424      1.0246     1.06938  0.00159579
         425     1.02455     1.06927  0.00159552
         426     1.02457     1.06917  0.00159522
         427     1.02468     1.06907  0.00159489
         428     1.02488     1.06896   0.0015945
         429      1.0252     1.06886  0.00159404
         430     1.02562     1.06876   0.0015935
         431     1.02617     1.06866  0.00159286
         432     1.02683     1.06856  0.00159212
         433     1.02762     1.06847  0.00159125
         434     1.02852     1.06838  0.00159024
         435     1.02954     1.06829  0.00158909
         436     1.03066      1.0682  0.00158779
         437     1.03189     1.06812  0.00158632
         438     1.03321     1.06804   0.0015847
         439      1.0346     1.06796  0.00158292
         440     1.03607     1.06789  0.00158098
         441      1.0376     1.06782  0.00157889
         442     1.03918     1.06776  0.00157665
         443      1.0408      1.0677  0.00157426
         444     1.04244     1.06764  0.00157174
         445      1.0441     1.06759   0.0015691
         446     1.04577     1.06754  0.00156635
         447     1.04744     1.06749  0.00156349
         448     1.04911     1.06745  0.00156054
         449     1.05076     1.06741   0.0015575
         450      1.0524     1.06738   0.0015544
         451     1.05401     1.06735  0.00155123
         452     1.05559     1.06733  0.00154802
         453     1.05715      1.0673  0.00154477
         454     1.05868     1.06728  0.00154148
         455     1.06017     1.06727  0.00153817
         456     1.06165     1.06726  0.00153485
         457      1.0631     1.06725  0.00153152
         458     1.06454     1.06724  0.00152818
         459     1.06597     1.06724  0.00152486
         460     1.06739     1.06724  0.00152154
         461     1.06882     1.06724  0.00151825
         462     1.07026     1.06725  0.00151497
         463     1.07172     1.06726  0.00151173
         464     1.07321     1.06727  0.00150853
         465     1.07473     1.06729  0.00150537
         466     1.07631     1.06731  0.00150226
         467     1.07794     1.06733  0.00149922
         468     1.07963     1.06736  0.00149625
         469      1.0814     1.06739  0.00149336
         470     1.08324     1.06742  0.00149056
         471     1.08515     1.06746  0.00148787
         472     1.08715      1.0675   0.0014853
         473     1.08922     1.06754  0.00148287
         474     1.09138     1.06759   0.0014806
         475      1.0936     1.06765  0.00147849
         476      1.0959     1.06771  0.00147658
         477     1.09825     1.06777  0.00147487
