#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.10102     1.10102           0
           2     1.10021     1.10061 0.000287303
           3     1.09931     1.10018 0.000401565
           4     1.09834     1.09972 0.000498422
           5     1.09729     1.09924 0.000589476
           6     1.09616     1.09872 0.000678338
           7     1.09495     1.09818 0.000766554
           8     1.09365     1.09762 0.000855035
           9     1.09227     1.09702 0.000944307
          10      1.0908      1.0964  0.00103459
          11     1.08926     1.09575  0.00112594
          12     1.08764     1.09507  0.00121831
          13     1.08594     1.09437  0.00131153
          14     1.08418     1.09364  0.00140533
          15     1.08237     1.09289  0.00149934
          16      1.0805     1.09212  0.00159323
          17     1.07859     1.09132  0.00168658
          18     1.07665     1.09051  0.00177894
          19      1.0747     1.08967  0.00186985
          20     1.07274     1.08883  0.00195875
          21     1.07079     1.08797   0.0020451
          22     1.06888      1.0871  0.00212834
          23       1.067     1.08623  0.00220792
          24     1.06519     1.08535  0.00228335
          25     1.06345     1.08447  0.00235411
          26      1.0618      1.0836  0.00241974
          27     1.06026     1.08274   0.0024798
          28     1.05884     1.08188  0.00253392
          29     1.05755     1.08105  0.00258178
          30      1.0564     1.08022  0.00262315
          31     1.05541     1.07942  0.00265785
          32     1.05458     1.07865  0.00268582
          33     1.05391      1.0779  0.00270704
          34      1.0534     1.07718  0.00272159
          35     1.05307     1.07649  0.00272962
          36     1.05289     1.07583  0.00273134
          37     1.05289     1.07521  0.00272702
          38     1.05303     1.07463    0.002717
          39     1.05333     1.07408  0.00270165
          40     1.05377     1.07357  0.00268141
          41     1.05434     1.07311  0.00265671
          42     1.05504     1.07268  0.00262805
          43     1.05585     1.07228  0.00259591
          44     1.05675     1.07193  0.00256081
          45     1.05775     1.07162  0.00252322
          46     1.05882     1.07134  0.00248366
          47     1.05995      1.0711   0.0024426
          48     1.06115     1.07089  0.00240049
          49     1.06239     1.07071  0.00235776
          50     1.06366     1.07057  0.00231483
          51     1.06496     1.07046  0.00227205
          52     1.06628     1.07038  0.00222978
          53      1.0676     1.07033  0.00218833
          54     1.06893      1.0703  0.00214796
          55     1.07026      1.0703   0.0021089
          56     1.07158     1.07033  0.00207137
          57     1.07288     1.07037  0.00203551
          58     1.07415     1.07044  0.00200146
          59     1.07539     1.07052   0.0019693
          60     1.07659     1.07062  0.00193907
          61     1.07775     1.07074   0.0019108
          62     1.07886     1.07087  0.00188447
          63     1.07991     1.07101  0.00186001
          64      1.0809     1.07117  0.00183735
          65     1.08183     1.07133  0.00181639
          66     1.08269      1.0715  0.00179701
          67     1.08349     1.07168  0.00177907
          68     1.08423     1.07187  0.00176246
          69     1.08491     1.07206  0.00174703
          70     1.08553     1.07225  0.00173264
          71      1.0861     1.07244  0.00171919
          72     1.08663     1.07264  0.00170657
          73     1.08713     1.07284  0.00169469
          74      1.0876     1.07304  0.00168348
          75     1.08805     1.07324   0.0016729
          76     1.08851     1.07344  0.00166291
          77     1.08896     1.07364  0.00165348
          78     1.08943     1.07384  0.00164462
          79     1.08991     1.07405  0.00163634
          80     1.09043     1.07425  0.00162864
          81     1.09097     1.07446  0.00162155
          82     1.09154     1.07467   0.0016151
          83     1.09214     1.07488   0.0016093
          84     1.09277     1.07509  0.00160417
          85     1.09342     1.07531  0.00159972
          86     1.09409     1.07552  0.00159597
          87     1.09478     1.07575  0.00159289
          88     1.09546     1.07597  0.00159047
          89     1.09614      1.0762  0.00158867
          90     1.09681     1.07643  0.00158743
          91     1.09744     1.07666   0.0015867
          92     1.09804     1.07689   0.0015864
          93      1.0986     1.07712  0.00158642
          94     1.09909     1.07736  0.00158667
          95     1.09952     1.07759  0.00158703
          96     1.09988     1.07782  0.00158738
          97     1.10015     1.07805  0.00158762
          98     1.10034     1.07828  0.00158763
          99     1.10044      1.0785   0.0015873
         100     1.10045     1.07872  0.00158652
         101     1.10036     1.07894  0.00158521
         102     1.10018     1.07914  0.00158329
         103     1.09991     1.07935   0.0015807
         104     1.09954     1.07954  0.00157738
         105     1.09909     1.07973  0.00157331
         106     1.09857      1.0799  0.00156848
         107     1.09797     1.08007  0.00156288
         108      1.0973     1.08023  0.00155652
         109     1.09658     1.08038  0.00154945
         110     1.09581     1.08052  0.00154169
         111       1.095     1.08065  0.00153331
         112     1.09416     1.08077  0.00152436
         113     1.09331     1.08088   0.0015149
         114     1.09245     1.08099  0.00150501
         115     1.09161     1.08108  0.00149475
         116     1.09077     1.08116   0.0014842
         117     1.08997     1.08124  0.00147342
         118     1.08921     1.08131  0.00146249
         119      1.0885     1.08137  0.00145145
         120     1.08785     1.08142  0.00144036
         121     1.08727     1.08147  0.00142926
         122     1.08677     1.08151  0.00141821
         123     1.08635     1.08155  0.00140722
         124     1.08602     1.08159  0.00139634
         125     1.08579     1.08162  0.00138557
         126     1.08565     1.08165  0.00137494
         127     1.08562     1.08168  0.00136447
         128     1.08568     1.08171  0.00135417
         129     1.08585     1.08175  0.00134405
         130     1.08612     1.08178  0.00133413
         131     1.08647     1.08182  0.00132443
         132     1.08692     1.08186  0.00131496
         133     1.08745      1.0819  0.00130575
         134     1.08806     1.08194  0.00129681
         135     1.08873     1.08199  0.00128818
         136     1.08946     1.08205  0.00127988
         137     1.09024     1.08211  0.00127193
         138     1.09106     1.08217  0.00126437
         139     1.09191     1.08224  0.00125721
         140     1.09277     1.08232  0.00125048
         141     1.09363      1.0824  0.00124418
         142     1.09448     1.08248  0.00123832
         143     1.09532     1.08257  0.00123291
         144     1.09613     1.08267  0.00122793
         145     1.09689     1.08277  0.00122338
         146     1.09761     1.08287  0.00121922
         147     1.09828     1.08297  0.00121543
         148     1.09889     1.08308  0.00121196
         149     1.09943     1.08319  0.00120879
         150     1.09991      1.0833  0.00120586
         151     1.10034     1.08341  0.00120314
         152     1.10071     1.08353  0.00120059
         153     1.10104     1.08364  0.00119819
         154     1.10135     1.08376  0.00119591
         155     1.10165     1.08387  0.00119376
         156     1.10198     1.08399  0.00119173
         157     1.10235     1.08411  0.00118987
         158     1.10282     1.08422  0.00118822
         159      1.1034     1.08434  0.00118685
         160     1.10414     1.08447  0.00118586
         161     1.10508      1.0846  0.00118538
         162     1.10625     1.08473  0.00118558
         163     1.10771     1.08487  0.00118666
         164     1.10947     1.08502  0.00118886
         165     1.11157     1.08518  0.00119249
         166     1.11402     1.08536  0.00119789
         167     1.11683     1.08554  0.00120545
         168        1.12     1.08575   0.0012156
         169     1.12351     1.08597  0.00122877
         170     1.12735     1.08622  0.00124542
         171     1.13149     1.08648  0.00126597
         172     1.13587     1.08677  0.00129076
         173     1.14044     1.08708  0.00132006
         174     1.14516     1.08741  0.00135402
         175     1.14996     1.08777  0.00139266
         176     1.15479     1.08815  0.00143586
         177     1.15958     1.08855  0.00148338
         178     1.16428     1.08898  0.00153483
         179     1.16883     1.08943  0.00158977
         180      1.1732     1.08989  0.00164766
         181     1.17734     1.09037  0.00170792
         182      1.1812     1.09087  0.00176995
         183     1.18478     1.09139  0.00183316
         184     1.18803     1.09191  0.00189695
         185     1.19096     1.09245  0.00196079
         186     1.19354     1.09299  0.00202417
         187     1.19577     1.09354  0.00208664
         188     1.19766     1.09409  0.00214778
         189     1.19921     1.09465  0.00220725
         190     1.20042     1.09521  0.00226475
         191     1.20131     1.09576  0.00232003
         192      1.2019     1.09631  0.00237288
         193     1.20218     1.09686  0.00242317
         194      1.2022     1.09741  0.00247076
         195     1.20195     1.09794  0.00251558
         196     1.20147     1.09847   0.0025576
         197     1.20077     1.09899  0.00259679
         198     1.19986      1.0995  0.00263318
         199     1.19878         1.1   0.0026668
         200     1.19755     1.10049   0.0026977
         201     1.19617     1.10096  0.00272596
         202     1.19468     1.10143  0.00275166
         203     1.19309     1.10188   0.0027749
         204     1.19141     1.10232  0.00279579
         205     1.18966     1.10274  0.00281443
         206     1.18786     1.10316  0.00283094
         207     1.18603     1.10356  0.00284543
         208     1.18417     1.10394  0.00285803
         209      1.1823     1.10432  0.00286884
         210     1.18043     1.10468  0.00287798
         211     1.17857     1.10503  0.00288557
         212     1.17673     1.10537  0.00289171
         213     1.17492      1.1057  0.00289651
         214     1.17315     1.10601  0.00290008
         215     1.17142     1.10632   0.0029025
         216     1.16973     1.10661  0.00290387
         217      1.1681     1.10689  0.00290429
         218     1.16654     1.10717  0.00290382
         219     1.16504     1.10743  0.00290257
         220     1.16362     1.10769  0.00290059
         221     1.16228     1.10793  0.00289797
         222     1.16104     1.10817  0.00289477
         223     1.15988      1.1084  0.00289106
         224     1.15884     1.10863  0.00288691
         225      1.1579     1.10885  0.00288237
         226     1.15708     1.10906  0.00287751
         227     1.15639     1.10927  0.00287238
         228     1.15583     1.10947  0.00286703
         229     1.15541     1.10967  0.00286152
         230     1.15511     1.10987  0.00285589
         231     1.15496     1.11007  0.00285019
         232     1.15493     1.11026  0.00284445
         233     1.15503     1.11045  0.00283873
         234     1.15525     1.11064  0.00283304
         235     1.15556     1.11084  0.00282743
         236     1.15596     1.11103  0.00282191
         237     1.15643     1.11122   0.0028165
         238     1.15694     1.11141  0.00281121
         239     1.15747      1.1116  0.00280604
         240     1.15799      1.1118    0.002801
         241     1.15848     1.11199  0.00279607
         242      1.1589     1.11218  0.00279123
         243     1.15923     1.11238  0.00278645
         244     1.15943     1.11257  0.00278169
         245     1.15948     1.11276  0.00277692
         246     1.15934     1.11295  0.00277208
         247       1.159     1.11314  0.00276712
         248     1.15844     1.11332  0.00276198
         249     1.15763      1.1135  0.00275662
         250     1.15655     1.11367  0.00275096
         251      1.1552     1.11384  0.00274498
         252     1.15357     1.11399  0.00273861
         253     1.15166     1.11414  0.00273183
         254     1.14945     1.11428  0.00272461
         255     1.14697     1.11441  0.00271694
         256      1.1442     1.11453  0.00270881
         257     1.14117     1.11463  0.00270026
         258     1.13789     1.11472   0.0026913
         259     1.13438      1.1148  0.00268198
         260     1.13065     1.11486  0.00267235
         261     1.12673      1.1149   0.0026625
         262     1.12265     1.11493   0.0026525
         263     1.11843     1.11495  0.00264245
         264      1.1141     1.11494  0.00263244
         265     1.10969     1.11492  0.00262258
         266     1.10524     1.11489  0.00261298
         267     1.10078     1.11483  0.00260373
         268     1.09634     1.11476  0.00259492
         269     1.09195     1.11468  0.00258666
         270     1.08764     1.11458  0.00257902
         271     1.08345     1.11446  0.00257206
         272     1.07941     1.11434  0.00256583
         273     1.07554     1.11419  0.00256036
         274     1.07187     1.11404  0.00255568
         275     1.06842     1.11387  0.00255176
         276     1.06521      1.1137   0.0025486
         277     1.06226     1.11351  0.00254616
         278     1.05958     1.11332  0.00254438
         279     1.05718     1.11312   0.0025432
         280     1.05506     1.11291  0.00254256
         281     1.05324      1.1127  0.00254236
         282      1.0517     1.11248  0.00254253
         283     1.05044     1.11226  0.00254298
         284     1.04946     1.11204  0.00254362
         285     1.04875     1.11182  0.00254437
         286     1.04829     1.11159  0.00254515
         287     1.04807     1.11137  0.00254589
         288     1.04807     1.11115  0.00254652
         289     1.04829     1.11094  0.00254698
         290      1.0487     1.11072  0.00254722
         291     1.04928     1.11051  0.00254721
         292     1.05002      1.1103  0.00254689
         293      1.0509      1.1101  0.00254626
         294      1.0519      1.1099  0.00254528
         295     1.05301     1.10971  0.00254395
         296     1.05421     1.10952  0.00254226
         297     1.05549     1.10934   0.0025402
         298     1.05683     1.10916  0.00253778
         299     1.05822     1.10899    0.002535
         300     1.05964     1.10883  0.00253189
         301      1.0611     1.10867  0.00252843
         302     1.06257     1.10852  0.00252467
         303     1.06405     1.10837   0.0025206
         304     1.06552     1.10823  0.00251624
         305     1.06699      1.1081  0.00251162
         306     1.06843     1.10797  0.00250676
         307     1.06985     1.10784  0.00250167
         308     1.07123     1.10772  0.00249637
         309     1.07257     1.10761  0.00249088
         310     1.07386      1.1075  0.00248522
         311      1.0751      1.1074  0.00247941
         312     1.07628      1.1073  0.00247347
         313     1.07739      1.1072  0.00246741
         314     1.07844     1.10711  0.00246125
         315     1.07941     1.10702  0.00245501
         316      1.0803     1.10694   0.0024487
         317     1.08112     1.10685  0.00244233
         318     1.08185     1.10678  0.00243591
         319     1.08249      1.1067  0.00242947
         320     1.08304     1.10663    0.002423
         321     1.08349     1.10655  0.00241652
         322     1.08383     1.10648  0.00241005
         323     1.08408     1.10641  0.00240358
         324     1.08422     1.10635  0.00239714
         325     1.08424     1.10628  0.00239073
         326     1.08415     1.10621  0.00238436
         327     1.08393     1.10614  0.00237804
         328     1.08359     1.10607  0.00237179
         329     1.08312       1.106   0.0023656
         330     1.08251     1.10593  0.00235951
         331     1.08175     1.10586  0.00235351
         332     1.08086     1.10578  0.00234762
         333      1.0798     1.10571  0.00234187
         334     1.07859     1.10562  0.00233626
         335     1.07722     1.10554  0.00233083
         336      1.0757     1.10545  0.00232558
         337     1.07401     1.10536  0.00232055
         338     1.07215     1.10526  0.00231577
         339     1.07014     1.10516  0.00231125
         340     1.06797     1.10505  0.00230704
         341     1.06565     1.10493  0.00230316
