       BLOCK    DISTANCE ACTUAL_GOFR    AVE_GOFR       ERROR
          28      1.5005    0.673184    0.693127  0.00288201
          28     1.52615    0.673101    0.677085  0.00239715
          28      1.5518    0.673287    0.675126  0.00299998
          28     1.57745    0.683796    0.669996  0.00310544
          28      1.6031    0.674201    0.676477  0.00298138
          28     1.62875    0.694212    0.689508   0.0024859
          28      1.6544    0.708086    0.706564  0.00241093
          28     1.68005    0.721437    0.729032  0.00270804
          28      1.7057     0.74226    0.754195  0.00208989
          28     1.73135    0.765102    0.783103  0.00223458
          28       1.757    0.797624    0.816514  0.00217521
          28     1.78265    0.826185    0.853999  0.00218688
          28      1.8083    0.876624    0.895843  0.00245274
          28     1.83395    0.930454    0.938517  0.00297409
          28      1.8596    0.979485    0.980675  0.00245194
          28     1.88525     1.03646     1.02114  0.00272804
          28      1.9109      1.0901     1.06108  0.00304855
          28     1.93655     1.11196     1.10062  0.00305148
          28      1.9622     1.16119     1.13437  0.00278435
          28     1.98785      1.1859     1.16295  0.00284563
          28      2.0135     1.19777     1.18805  0.00282994
          28     2.03915     1.20654     1.20621  0.00211354
          28      2.0648     1.21711     1.21744  0.00226009
          28     2.09045     1.20849      1.2137  0.00276637
          28      2.1161     1.19995      1.2076  0.00221382
          28     2.14174     1.19984     1.19044  0.00189119
          28     2.16739     1.18346     1.17089   0.0021643
          28     2.19304      1.1617     1.14699  0.00225401
          28     2.21869     1.13602     1.11755   0.0025418
          28     2.24434     1.08707     1.08743   0.0026041
          28     2.26999     1.06801     1.06218  0.00275895
          28     2.29564     1.01865     1.03478  0.00274024
          28     2.32129    0.986322     1.00667  0.00263473
          28     2.34694    0.973499    0.983674  0.00266195
          28     2.37259    0.948204     0.96088  0.00222366
          28     2.39824    0.936626    0.944113  0.00221175
          28     2.42389    0.928369    0.926365  0.00222206
          28     2.44954    0.902946    0.913226  0.00147354
          28     2.47519    0.887996    0.901653   0.0019639
          28     2.50084    0.884103    0.897263  0.00172125
          28     2.52649    0.880262    0.892938  0.00226373
          28     2.55214    0.865974    0.890786  0.00175062
          29   0.0128248           0           0           0
          29   0.0384745           0           0           0
          29   0.0641241           0           0           0
          29   0.0897737           0           0           0
          29    0.115423           0           0           0
          29    0.141073           0           0           0
          29    0.166723           0           0           0
          29    0.192372           0           0           0
          29    0.218022           0           0           0
          29    0.243672           0           0           0
          29    0.269321           0           0           0
          29    0.294971           0           0           0
          29     0.32062           0           0           0
          29     0.34627           0           0           0
          29     0.37192           0           0           0
          29    0.397569           0           0           0
          29    0.423219           0           0           0
          29    0.448869           0           0           0
          29    0.474518           0           0           0
          29    0.500168           0           0           0
          29    0.525818           0           0           0
          29    0.551467           0           0           0
          29    0.577117           0           0           0
          29    0.602767           0           0           0
          29    0.628416           0           0           0
          29    0.654066           0           0           0
          29    0.679715           0           0           0
          29    0.705365           0           0           0
          29    0.731015           0           0           0
          29    0.756664           0           0           0
          29    0.782314           0           0           0
          29    0.807964           0           0           0
          29    0.833613           0           0           0
          29    0.859263           0 2.01231e-05 9.26937e-06
          29    0.884913  0.00146728   0.0013604 8.91421e-05
          29    0.910562   0.0279929    0.025078 0.000560198
          29    0.936212    0.166173    0.168034  0.00139216
          29    0.961861    0.576314    0.573438  0.00314371
          29    0.987511     1.19507     1.21178  0.00393149
          29     1.01316       1.876     1.86997  0.00472418
          29     1.03881       2.313     2.34219  0.00544643
          29     1.06446     2.59016     2.56014  0.00671682
          29     1.09011     2.57921     2.55391  0.00371365
          29     1.11576     2.39878     2.40512  0.00487413
          29     1.14141     2.19713     2.19381  0.00523566
          29     1.16706     1.99066     1.96024  0.00566682
          29     1.19271      1.7177     1.75085  0.00494446
          29     1.21836     1.55685     1.55181  0.00410468
          29     1.24401     1.39353     1.38338   0.0041255
          29     1.26966     1.25437      1.2395  0.00335027
          29     1.29531     1.12375     1.11828  0.00401943
          29     1.32096    0.993871      1.0179   0.0040331
          29     1.34661    0.938993    0.936482  0.00360447
          29     1.37226    0.882261     0.87085   0.0031622
          29     1.39791    0.799732    0.811799   0.0029914
          29     1.42355     0.76456    0.768546  0.00279863
          29      1.4492    0.713739    0.735098  0.00289452
          29     1.47485    0.702705    0.712553  0.00285577
          29      1.5005    0.684616    0.692834  0.00279753
          29     1.52615    0.682197    0.677261  0.00232096
          29      1.5518    0.683266    0.675407  0.00290964
          29     1.57745    0.674543    0.670152  0.00300231
          29      1.6031    0.675699     0.67645  0.00287869
          29     1.62875    0.705749    0.690068  0.00246246
          29      1.6544    0.715663    0.706878  0.00234812
          29     1.68005    0.726459    0.728943  0.00261612
          29      1.7057    0.743929    0.753841  0.00204759
          29     1.73135    0.778049    0.782928  0.00216431
          29       1.757    0.807371    0.816199  0.00212292
          29     1.78265    0.852364    0.853943  0.00211219
          29      1.8083    0.893025    0.895746  0.00237009
          29     1.83395    0.932815     0.93832  0.00287803
          29      1.8596    0.968927     0.98027  0.00240062
          29     1.88525      1.0001     1.02042  0.00272879
          29      1.9109     1.04538     1.06054  0.00299108
          29     1.93655     1.09912     1.10057  0.00294669
          29      1.9622     1.12819     1.13416  0.00269647
          29     1.98785     1.16062     1.16287  0.00274864
          29      2.0135     1.20201     1.18853  0.00277296
          29     2.03915     1.21599     1.20654  0.00206739
          29      2.0648     1.23256     1.21796  0.00224144
          29     2.09045     1.25665     1.21518  0.00304182
          29      2.1161      1.2462     1.20893  0.00250599
          29     2.14174     1.20866     1.19107  0.00192743
          29     2.16739     1.16018     1.17052  0.00212097
          29     2.19304     1.14313     1.14686  0.00218021
          29     2.21869     1.13329     1.11809  0.00251143
          29     2.24434     1.09671     1.08775  0.00253389
          29     2.26999     1.06197     1.06217  0.00266383
          29     2.29564     1.03299     1.03471  0.00264644
          29     2.32129    0.997336     1.00635  0.00256349
          29     2.34694     0.97202    0.983272  0.00260032
          29     2.37259    0.958183    0.960787  0.00214893
          29     2.39824    0.921792    0.943343  0.00226545
          29     2.42389    0.909588    0.925786  0.00221946
          29     2.44954    0.888636    0.912378  0.00164875
          29     2.47519    0.890049    0.901253  0.00193652
          29     2.50084    0.894459    0.897166  0.00166461
          29     2.52649    0.887087    0.892736  0.00219464
          29     2.55214    0.880693    0.890438   0.0017245
          30   0.0128248           0           0           0
          30   0.0384745           0           0           0
          30   0.0641241           0           0           0
          30   0.0897737           0           0           0
          30    0.115423           0           0           0
          30    0.141073           0           0           0
          30    0.166723           0           0           0
          30    0.192372           0           0           0
          30    0.218022           0           0           0
          30    0.243672           0           0           0
          30    0.269321           0           0           0
          30    0.294971           0           0           0
          30     0.32062           0           0           0
          30     0.34627           0           0           0
          30     0.37192           0           0           0
          30    0.397569           0           0           0
          30    0.423219           0           0           0
          30    0.448869           0           0           0
          30    0.474518           0           0           0
          30    0.500168           0           0           0
          30    0.525818           0           0           0
          30    0.551467           0           0           0
          30    0.577117           0           0           0
          30    0.602767           0           0           0
          30    0.628416           0           0           0
          30    0.654066           0           0           0
          30    0.679715           0           0           0
          30    0.705365           0           0           0
          30    0.731015           0           0           0
          30    0.756664           0           0           0
          30    0.782314           0           0           0
          30    0.807964           0           0           0
          30    0.833613           0           0           0
          30    0.859263           0 1.94523e-05 8.98463e-06
          30    0.884913  0.00104544   0.0013499 8.67867e-05
          30    0.910562   0.0240261   0.0250429 0.000542621
          30    0.936212    0.171351    0.168145  0.00135014
          30    0.961861    0.576655    0.573545  0.00304075
          30    0.987511     1.23757     1.21264  0.00389329
          30     1.01316     1.90633     1.87118  0.00471965
          30     1.03881     2.33592     2.34198   0.0052689
          30     1.06446     2.56786     2.56039  0.00649786
          30     1.09011     2.55018     2.55378  0.00359194
          30     1.11576     2.38165     2.40434  0.00477404
          30     1.14141     2.20285     2.19411  0.00506981
          30     1.16706     1.95832     1.96017  0.00547829
          30     1.19271     1.70365     1.74928  0.00502376
          30     1.21836     1.51875     1.55071  0.00411315
          30     1.24401     1.39302      1.3837  0.00400048
          30     1.26966     1.22548     1.23904  0.00327105
          30     1.29531      1.1369      1.1189   0.0039331
          30     1.32096     1.02022     1.01798   0.0038994
          30     1.34661    0.959294    0.937242  0.00356362
          30     1.37226    0.888248     0.87143  0.00310952
          30     1.39791    0.833938    0.812537  0.00298133
          30     1.42355     0.77449    0.768744  0.00271235
          30      1.4492    0.724756    0.734753  0.00281849
          30     1.47485    0.680506    0.711485  0.00295362
          30      1.5005    0.678772    0.692365  0.00274326
          30     1.52615    0.687543    0.677604  0.00226876
          30      1.5518    0.667532    0.675144  0.00282446
          30     1.57745    0.662647    0.669902  0.00291264
          30      1.6031    0.676397    0.676448  0.00278274
          30     1.62875     0.67687    0.689628  0.00241935
          30      1.6544    0.708569    0.706934  0.00227053
          30     1.68005     0.71792    0.728576  0.00255459
          30      1.7057    0.756374    0.753926  0.00198108
          30     1.73135    0.784661    0.782986  0.00209294
          30       1.757    0.797903    0.815589  0.00213796
          30     1.78265    0.847984    0.853744   0.0020511
          30      1.8083    0.897044    0.895789  0.00229148
          30     1.83395    0.941779    0.938436   0.0027844
          30      1.8596     0.99082    0.980622  0.00234622
          30     1.88525      1.0318      1.0208  0.00266408
          30      1.9109     1.07181     1.06091  0.00291491
          30     1.93655     1.11131     1.10092  0.00287015
          30      1.9622     1.14274     1.13444  0.00262173
          30     1.98785     1.18263     1.16353  0.00273478
          30      2.0135     1.20842      1.1892  0.00275864
          30     2.03915     1.21314     1.20676  0.00201013
          30      2.0648     1.22405     1.21817  0.00217588
          30     2.09045     1.22922     1.21565  0.00297624
          30      2.1161     1.22087     1.20932  0.00245386
          30     2.14174     1.20095      1.1914  0.00189108
          30     2.16739     1.15226     1.16991  0.00213588
          30     2.19304     1.13083     1.14633  0.00217208
          30     2.21869     1.10633      1.1177  0.00245815
          30     2.24434     1.07698     1.08739  0.00247475
          30     2.26999     1.04941     1.06174  0.00260874
          30     2.29564     1.01444     1.03404  0.00264308
          30     2.32129     1.00366     1.00626  0.00247961
          30     2.34694     0.97491    0.982993  0.00252853
          30     2.37259    0.952835    0.960522  0.00209358
          30     2.39824    0.946844     0.94346  0.00219294
          30     2.42389    0.917619    0.925514  0.00216211
          30     2.44954    0.907551    0.912217  0.00160162
          30     2.47519    0.883921    0.900675  0.00195625
          30     2.50084    0.891108    0.896964  0.00162132
          30     2.52649    0.887688    0.892568  0.00212793
          30     2.55214    0.883267    0.890199   0.0016835
          31   0.0128248           0           0           0
          31   0.0384745           0           0           0
          31   0.0641241           0           0           0
          31   0.0897737           0           0           0
          31    0.115423           0           0           0
          31    0.141073           0           0           0
          31    0.166723           0           0           0
          31    0.192372           0           0           0
          31    0.218022           0           0           0
          31    0.243672           0           0           0
          31    0.269321           0           0           0
          31    0.294971           0           0           0
          31     0.32062           0           0           0
          31     0.34627           0           0           0
          31     0.37192           0           0           0
          31    0.397569           0           0           0
          31    0.423219           0           0           0
          31    0.448869           0           0           0
          31    0.474518           0           0           0
          31    0.500168           0           0           0
          31    0.525818           0           0           0
          31    0.551467           0           0           0
          31    0.577117           0           0           0
          31    0.602767           0           0           0
          31    0.628416           0           0           0
          31    0.654066           0           0           0
          31    0.679715           0           0           0
          31    0.705365           0           0           0
          31    0.731015           0           0           0
          31    0.756664           0           0           0
          31    0.782314           0           0           0
          31    0.807964           0           0           0
          31    0.833613           0           0           0
          31    0.859263 0.000116714 2.25898e-05 9.22636e-06
          31    0.884913  0.00128387  0.00134777 8.40133e-05
          31    0.910562   0.0237143   0.0250001 0.000526807
          31    0.936212    0.188294    0.168795  0.00145465
          31    0.961861    0.580769    0.573778  0.00295158
          31    0.987511     1.20365     1.21235  0.00377848
          31     1.01316      1.8456     1.87036  0.00463901
          31     1.03881     2.32145     2.34132  0.00514041
          31     1.06446     2.53323     2.55952  0.00634704
          31     1.09011     2.51963     2.55268  0.00364112
          31     1.11576     2.41722     2.40476  0.00463808
          31     1.14141     2.22487      2.1951  0.00500247
          31     1.16706     1.99102     1.96117  0.00539117
          31     1.19271     1.77968     1.75026  0.00495647
          31     1.21836      1.5672     1.55124   0.0040147
          31     1.24401     1.35914     1.38291  0.00394908
          31     1.26966     1.22799     1.23868  0.00318488
          31     1.29531     1.11328     1.11872  0.00381041
          31     1.32096     1.00362     1.01752  0.00380104
          31     1.34661     0.94571    0.937515  0.00345912
          31     1.37226    0.874488    0.871529  0.00301078
          31     1.39791     0.82284    0.812869  0.00290362
          31     1.42355    0.770046    0.768786  0.00262518
          31      1.4492    0.731704    0.734655  0.00272929
          31     1.47485    0.712062    0.711503   0.0028584
          31      1.5005    0.695671    0.692472  0.00265684
          31     1.52615    0.675685    0.677542  0.00219642
          31      1.5518    0.671277    0.675019  0.00273611
          31     1.57745    0.688483    0.670502   0.0028797
          31      1.6031    0.677146    0.676471  0.00269306
          31     1.62875    0.688586    0.689594  0.00234154
          31      1.6544    0.719101    0.707327  0.00223094
          31     1.68005    0.723971    0.728427   0.0024765
          31      1.7057    0.762836    0.754213  0.00193791
          31     1.73135    0.786185    0.783089  0.00202797
          31       1.757    0.817128    0.815639  0.00206957
          31     1.78265    0.846931    0.853524  0.00199668
          31      1.8083    0.883687    0.895399  0.00225057
          31     1.83395    0.937077    0.938392  0.00269493
          31      1.8596    0.978978    0.980569  0.00227113
          31     1.88525      1.0281     1.02103  0.00258852
          31      1.9109     1.06514     1.06105  0.00282407
          31     1.93655     1.08773      1.1005  0.00280896
          31      1.9622     1.11583     1.13384  0.00260499
          31     1.98785     1.15415     1.16322  0.00266322
          31      2.0135      1.1795     1.18888  0.00268734
          31     2.03915      1.1943     1.20636  0.00198511
          31      2.0648     1.21852     1.21818  0.00210572
          31     2.09045     1.22801     1.21605  0.00290682
          31      2.1161     1.21655     1.20956  0.00238574
          31     2.14174     1.19283     1.19145  0.00183064
          31     2.16739     1.15698      1.1695  0.00210735
          31     2.19304     1.14767     1.14637  0.00210244
          31     2.21869     1.13645     1.11831  0.00245211
          31     2.24434     1.10195     1.08786  0.00243909
          31     2.26999     1.05485     1.06152  0.00253404
          31     2.29564     1.02598     1.03378  0.00257058
          31     2.32129     1.01112     1.00642  0.00240457
          31     2.34694    0.988503    0.983171  0.00245321
          31     2.37259    0.963939    0.960633  0.00202895
          31     2.39824    0.938026    0.943284  0.00212919
          31     2.42389    0.927608    0.925582  0.00209342
          31     2.44954     0.91529    0.912316  0.00155302
          31     2.47519    0.901795    0.900711  0.00189348
          31     2.50084    0.903468    0.897174  0.00158254
          31     2.52649    0.907701    0.893056  0.00211454
          31     2.55214    0.898108    0.890454  0.00164841
          32   0.0128248           0           0           0
          32   0.0384745           0           0           0
          32   0.0641241           0           0           0
          32   0.0897737           0           0           0
          32    0.115423           0           0           0
          32    0.141073           0           0           0
          32    0.166723           0           0           0
          32    0.192372           0           0           0
          32    0.218022           0           0           0
          32    0.243672           0           0           0
          32    0.269321           0           0           0
          32    0.294971           0           0           0
          32     0.32062           0           0           0
          32     0.34627           0           0           0
          32     0.37192           0           0           0
          32    0.397569           0           0           0
          32    0.423219           0           0           0
          32    0.448869           0           0           0
          32    0.474518           0           0           0
          32    0.500168           0           0           0
          32    0.525818           0           0           0
          32    0.551467           0           0           0
          32    0.577117           0           0           0
          32    0.602767           0           0           0
          32    0.628416           0           0           0
          32    0.654066           0           0           0
          32    0.679715           0           0           0
          32    0.705365           0           0           0
          32    0.731015           0           0           0
          32    0.756664           0           0           0
          32    0.782314           0           0           0
          32    0.807964           0           0           0
          32    0.833613           0           0           0
          32    0.859263 0.000136166  2.6139e-05 9.59646e-06
          32    0.884913  0.00100876  0.00133718 8.20531e-05
          32    0.910562    0.024182   0.0249745 0.000510964
          32    0.936212    0.176464    0.169034   0.0014288
          32    0.961861    0.586715    0.574182   0.0028869
          32    0.987511     1.21053      1.2123  0.00366084
          32     1.01316     1.85129     1.86976  0.00453214
          32     1.03881     2.29914        2.34  0.00514599
          32     1.06446     2.55471     2.55937  0.00615048
          32     1.09011     2.54197     2.55234  0.00354267
          32     1.11576     2.42289     2.40532  0.00452761
          32     1.14141     2.21566     2.19574  0.00488722
          32     1.16706     1.93869     1.96047  0.00526825
          32     1.19271     1.74008     1.74994  0.00481179
          32     1.21836      1.5628      1.5516  0.00390544
          32     1.24401     1.38668     1.38303  0.00382743
          32     1.26966     1.25835      1.2393  0.00314409
          32     1.29531     1.10864      1.1184  0.00370433
          32     1.32096     1.02244     1.01767  0.00368537
          32     1.34661    0.926819    0.937181  0.00336713
          32     1.37226    0.868066    0.871421  0.00291863
          32     1.39791    0.814608    0.812923  0.00281339
          32     1.42355    0.787205    0.769362  0.00260548
          32      1.4492    0.748555    0.735089  0.00267834
          32     1.47485    0.738052    0.712333  0.00288696
          32      1.5005    0.691754    0.692449  0.00257391
          32     1.52615    0.674754    0.677455  0.00212951
          32      1.5518    0.661209    0.674588  0.00268442
          32     1.57745    0.677175     0.67071  0.00279725
          32      1.6031    0.670032    0.676269  0.00261641
          32     1.62875    0.696697    0.689816  0.00227887
          32      1.6544    0.701768    0.707153  0.00216798
          32     1.68005    0.733848    0.728597  0.00240489
          32      1.7057    0.757046    0.754302  0.00187937
          32     1.73135     0.77838    0.782942  0.00196993
          32       1.757    0.815197    0.815625  0.00200495
          32     1.78265    0.856621    0.853621  0.00193663
          32      1.8083    0.889792    0.895224  0.00218705
          32     1.83395    0.943679    0.938557  0.00261577
          32      1.8596    0.971776    0.980294  0.00221672
          32     1.88525    0.996752     1.02027  0.00261649
          32      1.9109     1.03919     1.06036  0.00281718
          32     1.93655     1.08327     1.09996  0.00277233
          32      1.9622     1.14147     1.13408  0.00253447
          32     1.98785     1.17301     1.16353  0.00259749
          32      2.0135     1.17968      1.1886   0.0026187
          32     2.03915     1.20088     1.20619  0.00193046
          32      2.0648     1.20853     1.21788   0.0020614
          32     2.09045     1.21963     1.21616  0.00281813
          32      2.1161      1.2035     1.20937   0.0023187
          32     2.14174     1.18176     1.19114  0.00179831
          32     2.16739     1.15902     1.16917  0.00206676
          32     2.19304     1.15107     1.14652  0.00204186
          32     2.21869     1.11852     1.11831  0.00237549
          32     2.24434     1.10028     1.08825  0.00239356
          32     2.26999     1.06968     1.06178  0.00246765
          32     2.29564     1.04275     1.03406  0.00250549
          32     2.32129     1.00834     1.00648  0.00233018
          32     2.34694    0.984336    0.983207  0.00237682
          32     2.37259    0.952141    0.960367  0.00198282
          32     2.39824    0.947841    0.943427  0.00206741
          32     2.42389    0.937345    0.925949  0.00206003
          32     2.44954    0.913792    0.912362  0.00150517
          32     2.47519    0.896902    0.900592  0.00183804
          32     2.50084    0.908987    0.897543  0.00157555
          32     2.52649    0.913443    0.893693  0.00214228
          32     2.55214    0.901629    0.890803  0.00163348
          33   0.0128248           0           0           0
          33   0.0384745           0           0           0
          33   0.0641241           0           0           0
          33   0.0897737           0           0           0
          33    0.115423           0           0           0
          33    0.141073           0           0           0
          33    0.166723           0           0           0
          33    0.192372           0           0           0
          33    0.218022           0           0           0
          33    0.243672           0           0           0
          33    0.269321           0           0           0
          33    0.294971           0           0           0
          33     0.32062           0           0           0
          33     0.34627           0           0           0
          33     0.37192           0           0           0
          33    0.397569           0           0           0
          33    0.423219           0           0           0
          33    0.448869           0           0           0
          33    0.474518           0           0           0
          33    0.500168           0           0           0
          33    0.525818           0           0           0
          33    0.551467           0           0           0
          33    0.577117           0           0           0
          33    0.602767           0           0           0
          33    0.628416           0           0           0
          33    0.654066           0           0           0
          33    0.679715           0           0           0
          33    0.705365           0           0           0
          33    0.731015           0           0           0
          33    0.756664           0           0           0
          33    0.782314           0           0           0
          33    0.807964           0           0           0
          33    0.833613           0           0           0
          33    0.859263           0 2.53469e-05 9.33829e-06
          33    0.884913  0.00146728  0.00134112 7.96613e-05
          33    0.910562   0.0261048   0.0250088 0.000496627
          33    0.936212    0.167533    0.168989  0.00138623
          33    0.961861    0.583641    0.574469  0.00281361
          33    0.987511     1.21457     1.21237  0.00355055
          33     1.01316     1.88052     1.87009  0.00440652
          33     1.03881     2.35157     2.34035  0.00500197
          33     1.06446     2.56618     2.55957  0.00596756
          33     1.09011     2.52076     2.55139  0.00356224
          33     1.11576       2.367     2.40416   0.0045369
          33     1.14141     2.18532     2.19543  0.00474932
          33     1.16706     1.95497      1.9603  0.00511123
          33     1.19271     1.76737     1.75047  0.00469486
          33     1.21836      1.5381      1.5512  0.00380846
          33     1.24401     1.37211      1.3827  0.00372572
          33     1.26966     1.22255     1.23879   0.0030895
          33     1.29531     1.10696     1.11806  0.00360828
          33     1.32096      1.0006     1.01715   0.0036098
          33     1.34661    0.935152     0.93712  0.00326566
          33     1.37226    0.878699    0.871641  0.00283851
          33     1.39791    0.813961    0.812955  0.00272831
          33     1.42355    0.793272    0.770086  0.00262534
          33      1.4492    0.746887    0.735447  0.00262093
          33     1.47485    0.711851    0.712318  0.00279952
          33      1.5005    0.687531      0.6923  0.00250022
          33     1.52615    0.698329    0.678087  0.00215688
          33      1.5518    0.699591    0.675346  0.00270789
          33     1.57745    0.695744    0.671469  0.00281347
          33      1.6031     0.69678    0.676891   0.0026099
          33     1.62875    0.694883     0.68997  0.00221498
          33      1.6544    0.714409    0.707373  0.00211341
          33     1.68005    0.735614    0.728809   0.0023414
          33      1.7057    0.761405    0.754517  0.00183471
          33     1.73135    0.774154    0.782676  0.00192815
          33       1.757    0.818998    0.815727  0.00194679
          33     1.78265    0.843848    0.853325  0.00190045
          33      1.8083    0.880704    0.894784  0.00216458
          33     1.83395      0.9106     0.93771  0.00267017
          33      1.8596    0.961093    0.979712  0.00222459
          33     1.88525     1.01276     1.02005  0.00254709
          33      1.9109     1.04743     1.05997  0.00275894
          33     1.93655     1.08704     1.09957  0.00271582
          33      1.9622     1.14032     1.13427  0.00246471
          33     1.98785     1.16236     1.16349  0.00251902
          33      2.0135     1.18617     1.18852  0.00254037
          33     2.03915     1.21102     1.20634   0.0018775
          33      2.0648     1.22132     1.21798  0.00200158
          33     2.09045     1.20145     1.21571  0.00276777
          33      2.1161      1.2173     1.20961  0.00226086
          33     2.14174      1.1995      1.1914  0.00176155
          33     2.16739     1.16433     1.16902  0.00200932
          33     2.19304     1.14794     1.14656  0.00198044
          33     2.21869     1.11566     1.11823  0.00230486
          33     2.24434     1.09169     1.08835   0.0023233
          33     2.26999     1.08219     1.06239  0.00246918
          33     2.29564      1.0517     1.03459  0.00248595
          33     2.32129       1.017      1.0068  0.00228127
          33     2.34694    0.994217    0.983541  0.00232809
          33     2.37259    0.949582     0.96004  0.00194949
          33     2.39824    0.931301    0.943059  0.00203715
          33     2.42389    0.929156    0.926046  0.00199989
          33     2.44954    0.908842    0.912256  0.00146334
          33     2.47519    0.910078     0.90088  0.00180468
          33     2.50084    0.899125    0.897591  0.00152854
          33     2.52649    0.895669    0.893753   0.0020782
          33     2.55214    0.886528    0.890673  0.00158911
          34   0.0128248           0           0           0
          34   0.0384745           0           0           0
          34   0.0641241           0           0           0
          34   0.0897737           0           0           0
          34    0.115423           0           0           0
          34    0.141073           0           0           0
          34    0.166723           0           0           0
          34    0.192372           0           0           0
          34    0.218022           0           0           0
          34    0.243672           0           0           0
          34    0.269321           0           0           0
          34    0.294971           0           0           0
          34     0.32062           0           0           0
          34     0.34627           0           0           0
          34     0.37192           0           0           0
          34    0.397569           0           0           0
          34    0.423219           0           0           0
          34    0.448869           0           0           0
          34    0.474518           0           0           0
          34    0.500168           0           0           0
          34    0.525818           0           0           0
          34    0.551467           0           0           0
          34    0.577117           0           0           0
          34    0.602767           0           0           0
          34    0.628416           0           0           0
          34    0.654066           0           0           0
          34    0.679715           0           0           0
          34    0.705365           0           0           0
          34    0.731015           0           0           0
          34    0.756664           0           0           0
          34    0.782314           0           0           0
          34    0.807964           0           0           0
          34    0.833613           0           0           0
          34    0.859263           0 2.46014e-05 9.09334e-06
          34    0.884913 0.000476867   0.0013157 8.12727e-05
          34    0.910562   0.0228655   0.0249457 0.000486004
          34    0.936212     0.15467    0.168568  0.00140798
          34    0.961861    0.573846    0.574451  0.00273092
          34    0.987511     1.23106     1.21292  0.00348845
          34     1.01316     1.85956     1.86978  0.00428778
          34     1.03881     2.34481     2.34049  0.00485657
          34     1.06446     2.56426     2.55971  0.00579364
          34     1.09011      2.5241     2.55059  0.00354674
          34     1.11576     2.39836     2.40399  0.00440667
          34     1.14141     2.22193     2.19621  0.00467317
          34     1.16706     2.00833     1.96171  0.00515244
          34     1.19271     1.73104      1.7499  0.00459142
          34     1.21836     1.51144     1.55003  0.00387182
          34     1.24401     1.34964     1.38172  0.00374084
          34     1.26966      1.2547     1.23926  0.00303389
          34     1.29531     1.08888      1.1172  0.00360275
          34     1.32096     1.00881     1.01691  0.00351197
          34     1.34661    0.935666    0.937077  0.00316989
          34     1.37226    0.895067     0.87233  0.00283741
          34     1.39791    0.823009    0.813251  0.00266405
          34     1.42355    0.767516    0.770011  0.00254921
          34      1.4492    0.744281    0.735707  0.00255669
          34     1.47485    0.726074    0.712723  0.00274625
          34      1.5005    0.709284      0.6928  0.00247609
          34     1.52615    0.687383    0.678361   0.0021107
          34      1.5518    0.689225    0.675754  0.00265883
          34     1.57745    0.691127    0.672047   0.0027895
          34      1.6031    0.699988     0.67757  0.00262006
          34     1.62875    0.690232    0.689977  0.00214984
          34      1.6544    0.717059    0.707658  0.00207036
          34     1.68005    0.740829    0.729163  0.00229907
          34      1.7057    0.761573    0.754725  0.00179244
          34     1.73135    0.770919     0.78233  0.00190219
          34       1.757    0.803351    0.815363  0.00192326
          34     1.78265    0.834836    0.852781  0.00192078
          34      1.8083    0.873369    0.894154  0.00219064
          34     1.83395     0.93677    0.937682  0.00259178
          34      1.8596    0.971282    0.979464  0.00217294
          34     1.88525     1.00382     1.01957  0.00251647
          34      1.9109     1.06293     1.06006  0.00267917
          34     1.93655     1.09586     1.09946  0.00263813
          34      1.9622      1.1161     1.13374  0.00244946
          34     1.98785     1.14329      1.1629  0.00251407
          34      2.0135     1.17297     1.18807  0.00250653
          34     2.03915     1.20056     1.20617  0.00182996
          34      2.0648     1.19217     1.21722  0.00208171
          34     2.09045     1.18907     1.21493  0.00279512
          34      2.1161     1.21097     1.20965  0.00219472
          34     2.14174     1.19453     1.19149  0.00171214
          34     2.16739     1.18532      1.1695  0.00200661
          34     2.19304     1.18181      1.1476  0.00217672
          34     2.21869     1.15553     1.11933  0.00248449
          34     2.24434     1.11362      1.0891  0.00237084
          34     2.26999      1.0682     1.06257  0.00240244
          34     2.29564     1.04333     1.03485  0.00242608
          34     2.32129     1.00326     1.00669  0.00221654
          34     2.34694     1.00029    0.984033  0.00231113
          34     2.37259    0.958428    0.959993  0.00189273
          34     2.39824    0.936508    0.942867  0.00198633
          34     2.42389    0.938162    0.926403  0.00197256
          34     2.44954    0.920059    0.912485  0.00143818
          34     2.47519    0.910915    0.901175  0.00177557
          34     2.50084    0.898576     0.89762  0.00148385
          34     2.52649    0.898857    0.893903  0.00202249
          34     2.55214    0.890385    0.890665  0.00154239
          35   0.0128248           0           0           0
          35   0.0384745           0           0           0
          35   0.0641241           0           0           0
          35   0.0897737           0           0           0
          35    0.115423           0           0           0
          35    0.141073           0           0           0
          35    0.166723           0           0           0
          35    0.192372           0           0           0
          35    0.218022           0           0           0
          35    0.243672           0           0           0
          35    0.269321           0           0           0
          35    0.294971           0           0           0
          35     0.32062           0           0           0
          35     0.34627           0           0           0
          35     0.37192           0           0           0
          35    0.397569           0           0           0
          35    0.423219           0           0           0
          35    0.448869           0           0           0
          35    0.474518           0           0           0
          35    0.500168           0           0           0
          35    0.525818           0           0           0
          35    0.551467           0           0           0
          35    0.577117           0           0           0
          35    0.602767           0           0           0
          35    0.628416           0           0           0
          35    0.654066           0           0           0
          35    0.679715           0           0           0
          35    0.705365           0           0           0
          35    0.731015           0           0           0
          35    0.756664           0           0           0
          35    0.782314           0           0           0
          35    0.807964           0           0           0
          35    0.833613           0           0           0
