#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         405      1.1731     1.20326  0.00308225
         406     1.17548     1.20319  0.00307542
         407     1.17788     1.20313  0.00306849
         408     1.18028     1.20307  0.00306148
         409     1.18269     1.20302   0.0030544
         410      1.1851     1.20298  0.00304726
         411     1.18751     1.20294  0.00304008
         412     1.18991     1.20291  0.00303287
         413      1.1923     1.20288  0.00302563
         414     1.19464     1.20286  0.00301839
         415     1.19695     1.20285  0.00301115
         416     1.19919     1.20284  0.00300392
         417     1.20137     1.20284  0.00299672
         418     1.20346     1.20284  0.00298955
         419     1.20546     1.20284  0.00298242
         420     1.20735     1.20285  0.00297534
         421     1.20912     1.20287  0.00296831
         422     1.21076     1.20289  0.00296134
         423     1.21226     1.20291  0.00295442
         424     1.21363     1.20294  0.00294756
         425     1.21484     1.20296  0.00294076
         426     1.21589     1.20299  0.00293401
         427     1.21679     1.20303  0.00292732
         428     1.21752     1.20306  0.00292067
         429      1.2181      1.2031  0.00291408
         430     1.21851     1.20313  0.00290752
         431     1.21875     1.20317    0.002901
         432     1.21884      1.2032  0.00289451
         433     1.21876     1.20324  0.00288805
         434     1.21853     1.20328  0.00288161
         435     1.21815     1.20331  0.00287519
         436     1.21762     1.20334  0.00286878
         437     1.21696     1.20337  0.00286239
         438     1.21616      1.2034    0.002856
         439     1.21525     1.20343  0.00284962
         440     1.21423     1.20345  0.00284325
         441     1.21312     1.20348  0.00283689
         442     1.21194      1.2035  0.00283053
         443      1.2107     1.20351  0.00282419
         444     1.20944     1.20352  0.00281786
         445     1.20816     1.20354  0.00281155
         446      1.2069     1.20354  0.00280525
         447     1.20568     1.20355  0.00279898
         448     1.20454     1.20355  0.00279274
         449     1.20351     1.20355  0.00278652
         450     1.20261     1.20355  0.00278033
         451     1.20188     1.20354  0.00277416
         452     1.20134     1.20354  0.00276803
         453     1.20103     1.20353  0.00276192
         454     1.20096     1.20353  0.00275585
         455     1.20118     1.20352  0.00274979
         456     1.20168     1.20352  0.00274377
         457     1.20249     1.20352  0.00273776
         458     1.20361     1.20352  0.00273179
         459     1.20505     1.20352  0.00272584
         460     1.20681     1.20353  0.00271992
         461     1.20888     1.20354  0.00271405
         462     1.21125     1.20356  0.00270822
         463     1.21389     1.20358  0.00270247
         464      1.2168     1.20361  0.00269679
         465     1.21993     1.20364  0.00269122
         466     1.22327     1.20368  0.00268577
         467     1.22678     1.20373  0.00268048
         468     1.23041     1.20379  0.00267536
         469     1.23414     1.20385  0.00267044
         470     1.23791     1.20393  0.00266574
         471      1.2417     1.20401  0.00266128
         472     1.24547     1.20409  0.00265709
         473     1.24916     1.20419  0.00265318
         474     1.25275     1.20429  0.00264956
         475      1.2562      1.2044  0.00264624
         476     1.25948     1.20452  0.00264321
         477     1.26256     1.20464  0.00264047
         478     1.26542     1.20477    0.002638
         479     1.26802      1.2049   0.0026358
         480     1.27036     1.20504  0.00263383
         481     1.27242     1.20518  0.00263208
         482     1.27418     1.20532  0.00263051
         483     1.27564     1.20546  0.00262909
         484      1.2768     1.20561  0.00262779
         485     1.27765     1.20576  0.00262656
         486      1.2782     1.20591  0.00262538
         487     1.27845     1.20606  0.00262421
         488     1.27842     1.20621  0.00262302
         489     1.27812     1.20635  0.00262178
         490     1.27755      1.2065  0.00262045
         491     1.27675     1.20664  0.00261902
         492     1.27573     1.20678  0.00261746
         493     1.27451     1.20692  0.00261575
         494     1.27311     1.20705  0.00261388
         495     1.27156     1.20718  0.00261185
         496     1.26987     1.20731  0.00260964
         497     1.26809     1.20743  0.00260725
         498     1.26622     1.20755  0.00260469
         499      1.2643     1.20766  0.00260195
         500     1.26235     1.20777  0.00259904
         501      1.2604     1.20788  0.00259598
         502     1.25848     1.20798  0.00259276
         503     1.25661     1.20808  0.00258941
         504      1.2548     1.20817  0.00258593
         505     1.25309     1.20826  0.00258234
         506     1.25149     1.20834  0.00257865
         507     1.25001     1.20843  0.00257487
         508     1.24869      1.2085  0.00257102
         509     1.24753     1.20858  0.00256712
         510     1.24653     1.20866  0.00256316
         511     1.24572     1.20873  0.00255917
         512     1.24509      1.2088  0.00255516
         513     1.24465     1.20887  0.00255113
         514      1.2444     1.20894   0.0025471
         515     1.24433     1.20901  0.00254309
         516     1.24444     1.20908  0.00253908
         517     1.24472     1.20914  0.00253511
         518     1.24515     1.20921  0.00253117
         519     1.24572     1.20928  0.00252727
         520     1.24642     1.20936  0.00252342
         521     1.24722     1.20943  0.00251962
         522      1.2481      1.2095  0.00251588
         523     1.24905     1.20958  0.00251221
         524     1.25003     1.20966   0.0025086
         525     1.25103     1.20973  0.00250506
         526     1.25201     1.20981  0.00250158
         527     1.25296      1.2099  0.00249818
         528     1.25386     1.20998  0.00249483
         529     1.25467     1.21006  0.00249155
         530     1.25538     1.21015  0.00248831
         531     1.25596     1.21024  0.00248512
         532     1.25641     1.21032  0.00248196
         533      1.2567     1.21041  0.00247883
         534     1.25683      1.2105  0.00247571
         535     1.25678     1.21058   0.0024726
         536     1.25653     1.21067  0.00246947
         537     1.25609     1.21075  0.00246632
         538     1.25545     1.21084  0.00246313
         539     1.25462     1.21092   0.0024599
         540     1.25358       1.211  0.00245662
         541     1.25234     1.21107  0.00245326
         542     1.25091     1.21115  0.00244984
         543     1.24929     1.21122  0.00244633
         544     1.24749     1.21128  0.00244274
         545     1.24552     1.21135  0.00243907
         546      1.2434     1.21141  0.00243531
         547     1.24112     1.21146  0.00243146
         548     1.23871     1.21151  0.00242754
         549     1.23618     1.21155  0.00242353
         550     1.23353     1.21159  0.00241945
         551     1.23077     1.21163  0.00241531
         552     1.22794     1.21166  0.00241112
         553     1.22502     1.21168  0.00240688
         554     1.22205      1.2117  0.00240261
         555     1.21903     1.21171  0.00239831
         556     1.21597     1.21172  0.00239401
         557     1.21288     1.21172  0.00238971
         558     1.20977     1.21172  0.00238543
         559     1.20666     1.21171  0.00238118
         560     1.20355      1.2117  0.00237698
         561     1.20045     1.21168  0.00237282
         562     1.19736     1.21165  0.00236874
         563     1.19431     1.21162  0.00236473
         564      1.1913     1.21158  0.00236081
         565     1.18832     1.21154  0.00235699
         566     1.18539      1.2115  0.00235328
         567     1.18252     1.21145  0.00234969
         568      1.1797     1.21139  0.00234621
         569     1.17695     1.21133  0.00234287
         570     1.17426     1.21126  0.00233966
         571     1.17165      1.2112   0.0023366
         572      1.1691     1.21112  0.00233367
         573     1.16663     1.21104  0.00233089
         574     1.16425     1.21096  0.00232825
         575     1.16194     1.21088  0.00232576
         576     1.15972     1.21079  0.00232342
         577     1.15757      1.2107  0.00232122
         578     1.15552      1.2106  0.00231917
         579     1.15354      1.2105  0.00231726
         580     1.15166      1.2104  0.00231548
         581     1.14986      1.2103  0.00231384
         582     1.14815     1.21019  0.00231233
         583     1.14653     1.21008  0.00231094
         584     1.14499     1.20997  0.00230967
         585     1.14354     1.20986  0.00230851
         586     1.14218     1.20974  0.00230746
         587      1.1409     1.20962   0.0023065
         588     1.13971      1.2095  0.00230564
         589     1.13861     1.20938  0.00230487
         590     1.13759     1.20926  0.00230417
         591     1.13666     1.20914  0.00230355
         592     1.13582     1.20902  0.00230298
         593     1.13505     1.20889  0.00230247
         594     1.13438     1.20877  0.00230201
         595     1.13378     1.20864  0.00230159
         596     1.13326     1.20851   0.0023012
         597     1.13282     1.20839  0.00230084
         598     1.13245     1.20826  0.00230049
         599     1.13215     1.20813  0.00230016
         600     1.13192       1.208  0.00229983
         601     1.13176     1.20788   0.0022995
         602     1.13165     1.20775  0.00229916
         603      1.1316     1.20762  0.00229881
         604     1.13159      1.2075  0.00229845
         605     1.13163     1.20737  0.00229807
         606     1.13171     1.20725  0.00229767
         607     1.13181     1.20712  0.00229724
         608     1.13194       1.207  0.00229679
         609     1.13209     1.20688  0.00229631
         610     1.13224     1.20676   0.0022958
         611     1.13241     1.20663  0.00229527
         612     1.13258     1.20651   0.0022947
         613     1.13274     1.20639  0.00229411
         614     1.13289     1.20627   0.0022935
         615     1.13304     1.20615  0.00229286
         616     1.13318     1.20604  0.00229219
         617     1.13331     1.20592  0.00229151
         618     1.13343      1.2058   0.0022908
         619     1.13354     1.20568  0.00229007
         620     1.13365     1.20557  0.00228932
         621     1.13376     1.20545  0.00228856
         622     1.13387     1.20534  0.00228777
         623       1.134     1.20522  0.00228696
         624     1.13414     1.20511  0.00228613
         625      1.1343     1.20499  0.00228528
         626     1.13449     1.20488   0.0022844
         627     1.13471     1.20477   0.0022835
         628     1.13498     1.20466  0.00228257
         629     1.13529     1.20455   0.0022816
         630     1.13565     1.20444   0.0022806
         631     1.13607     1.20433  0.00227956
         632     1.13654     1.20422  0.00227847
         633     1.13708     1.20412  0.00227734
         634     1.13767     1.20401  0.00227616
         635     1.13834     1.20391  0.00227492
         636     1.13906     1.20381  0.00227363
         637     1.13986     1.20371  0.00227227
         638     1.14072     1.20361  0.00227086
         639     1.14164     1.20351  0.00226937
         640     1.14264     1.20342  0.00226782
         641     1.14371     1.20332  0.00226619
         642     1.14486     1.20323  0.00226449
         643     1.14609     1.20314  0.00226271
         644     1.14742     1.20306  0.00226085
         645     1.14883     1.20297  0.00225891
         646     1.15036     1.20289  0.00225688
         647     1.15199     1.20281  0.00225476
         648     1.15375     1.20274  0.00225255
         649     1.15565     1.20266  0.00225025
         650     1.15768     1.20259  0.00224785
         651     1.15985     1.20253  0.00224536
         652     1.16218     1.20247  0.00224277
         653     1.16465     1.20241  0.00224008
         654     1.16726     1.20236   0.0022373
         655     1.17001     1.20231  0.00223443
         656     1.17287     1.20226  0.00223148
         657     1.17583     1.20222  0.00222844
         658     1.17886     1.20219  0.00222534
         659     1.18193     1.20216  0.00222217
         660       1.185     1.20213  0.00221896
         661     1.18805     1.20211   0.0022157
         662     1.19102     1.20209  0.00221242
         663     1.19389     1.20208  0.00220912
         664      1.1966     1.20207  0.00220581
         665     1.19912     1.20207  0.00220249
         666     1.20141     1.20206  0.00219919
         667     1.20345     1.20207  0.00219589
         668      1.2052     1.20207  0.00219261
         669     1.20665     1.20208  0.00218934
         670     1.20778     1.20209  0.00218609
         671     1.20858      1.2021  0.00218285
         672     1.20904     1.20211  0.00217963
         673     1.20919     1.20212  0.00217642
         674     1.20901     1.20213  0.00217321
         675     1.20853     1.20214  0.00217001
         676     1.20777     1.20215  0.00216682
         677     1.20674     1.20215  0.00216363
         678     1.20548     1.20216  0.00216044
         679     1.20401     1.20216  0.00215726
         680     1.20237     1.20216  0.00215409
         681     1.20057     1.20216  0.00215093
         682     1.19865     1.20215  0.00214778
         683     1.19665     1.20214  0.00214465
         684     1.19458     1.20213  0.00214154
         685     1.19247     1.20212  0.00213846
         686     1.19035      1.2021  0.00213542
         687     1.18823     1.20208   0.0021324
         688     1.18613     1.20206  0.00212943
         689     1.18407     1.20203   0.0021265
         690     1.18206       1.202  0.00212361
         691      1.1801     1.20197  0.00212078
         692     1.17822     1.20194  0.00211799
         693     1.17641      1.2019  0.00211525
         694     1.17469     1.20186  0.00211257
         695     1.17305     1.20182  0.00210994
         696     1.17152     1.20178  0.00210736
         697     1.17008     1.20173  0.00210482
         698     1.16875     1.20168  0.00210234
         699     1.16754     1.20164   0.0020999
         700     1.16644     1.20159   0.0020975
         701     1.16547     1.20153  0.00209514
         702     1.16463     1.20148  0.00209281
         703     1.16393     1.20143  0.00209052
         704     1.16338     1.20137  0.00208825
         705     1.16298     1.20132    0.002086
         706     1.16274     1.20126  0.00208376
         707     1.16266     1.20121  0.00208152
         708     1.16276     1.20116  0.00207929
         709     1.16304      1.2011  0.00207706
         710      1.1635     1.20105   0.0020748
         711     1.16414       1.201  0.00207254
         712     1.16497     1.20095  0.00207024
         713     1.16598      1.2009  0.00206792
         714     1.16718     1.20085  0.00206556
         715     1.16856      1.2008  0.00206317
         716     1.17011     1.20076  0.00206073
         717     1.17182     1.20072  0.00205825
         718      1.1737     1.20068  0.00205573
         719     1.17572     1.20065  0.00205316
         720     1.17787     1.20062  0.00205056
         721     1.18015     1.20059  0.00204791
         722     1.18252     1.20056  0.00204522
         723     1.18499     1.20054  0.00204251
         724     1.18753     1.20052  0.00203977
         725     1.19011     1.20051    0.002037
         726     1.19273      1.2005  0.00203423
         727     1.19536     1.20049  0.00203144
         728     1.19798     1.20049  0.00202865
         729     1.20057     1.20049  0.00202587
         730     1.20311     1.20049   0.0020231
         731     1.20558      1.2005  0.00202034
         732     1.20797     1.20051  0.00201761
         733     1.21024     1.20052   0.0020149
         734      1.2124     1.20054  0.00201222
