#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.10079     1.10079           0
           2     1.10035     1.10057 0.000154526
           3     1.10012     1.10042 0.000160246
           4      1.1001     1.10034 0.000138999
           5     1.10029     1.10033  0.00011159
           6     1.10069     1.10039 0.000107805
           7     1.10129     1.10052  0.00015086
           8     1.10209     1.10072 0.000225694
           9     1.10305     1.10097 0.000316534
          10     1.10417     1.10129 0.000416302
          11     1.10543     1.10167 0.000521282
          12      1.1068      1.1021 0.000628944
          13     1.10825     1.10257 0.000737212
          14     1.10975     1.10308 0.000844306
          15     1.11129     1.10363 0.000948686
          16     1.11282      1.1042  0.00104902
          17     1.11434      1.1048  0.00114411
          18      1.1158     1.10541  0.00123292
          19     1.11718     1.10603  0.00131455
          20     1.11848     1.10665  0.00138832
          21     1.11965     1.10727   0.0014537
          22      1.1207     1.10788  0.00151033
          23      1.1216     1.10848  0.00155795
          24     1.12234     1.10906  0.00159647
          25     1.12291     1.10961  0.00162593
          26     1.12331     1.11014   0.0016465
          27     1.12352     1.11063  0.00165849
          28     1.12357      1.1111  0.00166232
          29     1.12343     1.11152  0.00165853
          30     1.12313     1.11191  0.00164777
          31     1.12267     1.11225  0.00163077
          32     1.12206     1.11256  0.00160835
          33     1.12132     1.11283  0.00158137
          34     1.12047     1.11305  0.00155074
          35     1.11952     1.11324   0.0015174
          36     1.11849     1.11338  0.00148224
          37     1.11741     1.11349  0.00144616
          38     1.11629     1.11356  0.00140998
          39     1.11518     1.11361  0.00137444
          40     1.11408     1.11362  0.00134013
          41     1.11302      1.1136  0.00130752
          42     1.11204     1.11357  0.00127692
          43     1.11115     1.11351  0.00124846
          44     1.11037     1.11344  0.00122212
          45     1.10973     1.11336  0.00119773
          46     1.10925     1.11327  0.00117502
          47     1.10893     1.11317  0.00115363
          48      1.1088     1.11308  0.00113318
          49     1.10887       1.113  0.00111332
          50     1.10914     1.11292  0.00109371
          51     1.10963     1.11286  0.00107417
          52     1.11033     1.11281  0.00105462
          53     1.11124     1.11278  0.00103513
          54     1.11237     1.11277  0.00101599
          55     1.11371     1.11279 0.000997662
          56     1.11525     1.11283 0.000980816
          57     1.11699      1.1129 0.000966317
          58     1.11891     1.11301 0.000955195
          59     1.12101     1.11314 0.000948593
          60     1.12327     1.11331 0.000947689
          61     1.12568     1.11352 0.000953602
          62     1.12822     1.11375 0.000967281
          63     1.13088     1.11402 0.000989397
          64     1.13363     1.11433  0.00102028
          65     1.13647     1.11467  0.00105991
          66     1.13936     1.11505  0.00110791
          67      1.1423     1.11545  0.00116365
          68     1.14526     1.11589  0.00122631
          69     1.14822     1.11636  0.00129494
          70     1.15116     1.11686  0.00136854
          71     1.15406     1.11738  0.00144609
          72      1.1569     1.11793  0.00152662
          73     1.15966      1.1185  0.00160918
