#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.21168     1.21168           0
           2     1.20919     1.21043 0.000880681
           3     1.20643      1.2091  0.00123672
           4     1.20344     1.20768  0.00153759
           5     1.20021     1.20619  0.00181623
           6     1.19679     1.20462  0.00208244
           7     1.19318     1.20299  0.00233998
           8     1.18942     1.20129  0.00259042
           9     1.18551     1.19954  0.00283441
          10     1.18149     1.19773  0.00307213
          11     1.17738     1.19588  0.00330348
          12     1.17319     1.19399   0.0035281
          13     1.16896     1.19207   0.0037456
          14     1.16469     1.19011  0.00395557
          15     1.16043     1.18813   0.0041576
          16     1.15617     1.18614  0.00435123
          17     1.15196     1.18412  0.00453607
          18     1.14779     1.18211  0.00471176
          19     1.14371     1.18009  0.00487793
          20     1.13972     1.17807  0.00503428
          21     1.13585     1.17606   0.0051805
          22      1.1321     1.17406  0.00531633
          23     1.12851     1.17208  0.00544155
          24     1.12508     1.17012  0.00555596
          25     1.12184     1.16819  0.00565937
          26      1.1188     1.16629  0.00575165
          27     1.11598     1.16443  0.00583265
          28     1.11339      1.1626   0.0059023
          29     1.11104     1.16083  0.00596055
          30     1.10896      1.1591  0.00600738
          31     1.10715     1.15742  0.00604281
          32     1.10562      1.1558  0.00606694
          33     1.10438     1.15424  0.00607988
          34     1.10345     1.15275  0.00608185
          35     1.10282     1.15132  0.00607309
          36      1.1025     1.14997  0.00605393
          37     1.10249     1.14868  0.00602478
          38     1.10278     1.14748  0.00598612
          39     1.10337     1.14634  0.00593852
          40     1.10424     1.14529  0.00588262
          41     1.10538     1.14432  0.00581915
          42     1.10676     1.14342  0.00574888
          43     1.10838     1.14261  0.00567266
          44      1.1102     1.14187  0.00559136
          45     1.11219     1.14121  0.00550587
          46     1.11433     1.14063  0.00541711
          47     1.11659     1.14012  0.00532594
          48     1.11893     1.13968  0.00523325
          49     1.12133      1.1393  0.00513982
          50     1.12375     1.13899  0.00504643
          51     1.12616     1.13874  0.00495374
          52     1.12854     1.13854  0.00486236
          53     1.13086      1.1384  0.00477278
          54     1.13309      1.1383   0.0046854
          55     1.13522     1.13824  0.00460055
          56     1.13721     1.13823  0.00451843
          57     1.13907     1.13824  0.00443919
          58     1.14077     1.13828  0.00436286
          59      1.1423     1.13835  0.00428945
          60     1.14365     1.13844  0.00421886
          61     1.14481     1.13854  0.00415099
          62     1.14578     1.13866  0.00408568
          63     1.14655     1.13879  0.00402275
          64     1.14713     1.13892  0.00396201
          65     1.14751     1.13905  0.00390326
          66     1.14769     1.13918  0.00384631
          67     1.14767     1.13931  0.00379099
          68     1.14746     1.13943  0.00373713
          69     1.14705     1.13954   0.0036846
          70     1.14645     1.13964  0.00363329
          71     1.14567     1.13972  0.00358311
          72      1.1447     1.13979  0.00353401
          73     1.14354     1.13984  0.00348597
          74      1.1422     1.13987  0.00343901
          75     1.14069     1.13988  0.00339318
          76     1.13899     1.13987  0.00334855
          77     1.13713     1.13984  0.00330525
          78     1.13509     1.13978  0.00326344
          79      1.1329     1.13969  0.00322329
          80     1.13057     1.13957  0.00318501
          81     1.12809     1.13943  0.00314884
          82      1.1255     1.13926  0.00311502
          83      1.1228     1.13906   0.0030838
          84     1.12003     1.13884   0.0030554
          85      1.1172     1.13858  0.00303005
          86     1.11434      1.1383  0.00300789
          87      1.1115     1.13799  0.00298905
          88     1.10871     1.13766  0.00297355
          89     1.10601     1.13731  0.00296133
          90     1.10346     1.13693  0.00295221
          91     1.10109     1.13654  0.00294592
          92     1.09897     1.13613  0.00294207
          93     1.09713     1.13571  0.00294015
          94     1.09564     1.13528  0.00293961
          95     1.09453     1.13485  0.00293979
          96     1.09384     1.13443  0.00294004
          97      1.0936       1.134   0.0029397
          98     1.09383     1.13359  0.00293814
          99     1.09454      1.1332  0.00293482
         100     1.09573     1.13283   0.0029293
         101     1.09738     1.13247  0.00292125
         102     1.09946     1.13215  0.00291048
         103     1.10196     1.13186  0.00289694
         104     1.10482      1.1316  0.00288073
         105     1.10799     1.13137  0.00286205
         106     1.11143     1.13118  0.00284123
         107     1.11507     1.13103  0.00281866
         108     1.11885     1.13092  0.00279482
         109     1.12272     1.13085  0.00277019
         110     1.12663     1.13081  0.00274527
         111     1.13051      1.1308  0.00272054
         112     1.13433     1.13084  0.00269643
         113     1.13804      1.1309  0.00267332
         114      1.1416     1.13099  0.00265152
         115     1.14498     1.13112  0.00263125
         116     1.14817     1.13126  0.00261267
         117     1.15113     1.13143  0.00259586
         118     1.15386     1.13162  0.00258081
         119     1.15635     1.13183  0.00256747
         120     1.15858     1.13205  0.00255573
         121     1.16057     1.13229  0.00254546
         122     1.16231     1.13253  0.00253646
         123     1.16382     1.13279  0.00252855
         124     1.16509     1.13305  0.00252154
         125     1.16614     1.13331  0.00251523
         126     1.16699     1.13358  0.00250943
         127     1.16764     1.13385  0.00250396
         128     1.16812     1.13412  0.00249867
         129     1.16845     1.13438  0.00249343
         130     1.16862     1.13465  0.00248813
         131     1.16867     1.13491  0.00248266
         132     1.16861     1.13516  0.00247694
         133     1.16845     1.13541  0.00247093
         134      1.1682     1.13566  0.00246458
         135     1.16788      1.1359  0.00245785
         136      1.1675     1.13613  0.00245074
         137     1.16706     1.13635  0.00244323
         138     1.16658     1.13657  0.00243533
         139     1.16606     1.13679  0.00242703
         140     1.16551     1.13699  0.00241835
         141     1.16492     1.13719   0.0024093
         142      1.1643     1.13738  0.00239989
         143     1.16365     1.13756  0.00239013
         144     1.16298     1.13774  0.00238004
         145     1.16227     1.13791  0.00236963
         146     1.16153     1.13807  0.00235891
         147     1.16076     1.13823  0.00234791
         148     1.15997     1.13837  0.00233664
         149     1.15916     1.13851  0.00232512
         150     1.15832     1.13864  0.00231336
         151     1.15747     1.13877   0.0023014
         152     1.15661     1.13889  0.00228925
         153     1.15575       1.139  0.00227694
         154      1.1549      1.1391   0.0022645
         155     1.15406      1.1392  0.00225195
         156     1.15326     1.13929  0.00223932
         157     1.15249     1.13937  0.00222663
         158     1.15178     1.13945  0.00221392
         159     1.15113     1.13952  0.00220122
         160     1.15054     1.13959  0.00218854
         161     1.15004     1.13966  0.00217591
         162     1.14961     1.13972  0.00216334
         163     1.14928     1.13978  0.00215086
         164     1.14902     1.13983  0.00213849
         165     1.14885     1.13989  0.00212623
         166     1.14874     1.13994  0.00211409
         167      1.1487     1.13999  0.00210208
         168     1.14871     1.14004  0.00209021
         169     1.14875      1.1401  0.00207847
         170     1.14881     1.14015  0.00206688
         171     1.14886      1.1402  0.00205542
         172     1.14889     1.14025  0.00204409
         173     1.14888      1.1403  0.00203289
         174      1.1488     1.14035  0.00202179
         175     1.14865      1.1404  0.00201079
         176      1.1484     1.14044  0.00199988
         177     1.14805     1.14048  0.00198905
         178     1.14759     1.14052  0.00197827
         179     1.14701     1.14056  0.00196755
         180     1.14631     1.14059  0.00195688
         181     1.14551     1.14062  0.00194626
         182     1.14459     1.14064  0.00193569
         183     1.14359     1.14066  0.00192518
         184     1.14251     1.14067  0.00191474
         185     1.14137     1.14067  0.00190439
         186      1.1402     1.14067  0.00189416
         187     1.13901     1.14066  0.00188405
         188     1.13783     1.14064  0.00187409
         189     1.13668     1.14062  0.00186429
         190     1.13558      1.1406  0.00185467
         191     1.13455     1.14057  0.00184523
         192     1.13362     1.14053  0.00183597
         193     1.13279     1.14049  0.00182689
         194     1.13209     1.14045  0.00181799
         195     1.13153      1.1404  0.00180924
         196     1.13111     1.14035  0.00180063
         197     1.13083      1.1403  0.00179214
         198     1.13071     1.14026  0.00178374
         199     1.13074     1.14021  0.00177542
         200     1.13093     1.14016  0.00176715
         201     1.13126     1.14012  0.00175891
         202     1.13173     1.14008   0.0017507
         203     1.13235     1.14004  0.00174249
         204     1.13311        1.14  0.00173427
         205       1.134     1.13997  0.00172606
         206     1.13502     1.13995  0.00171785
         207     1.13617     1.13993  0.00170965
         208     1.13744     1.13992  0.00170147
         209     1.13885     1.13991  0.00169334
         210     1.14038     1.13992  0.00168528
         211     1.14205     1.13993  0.00167732
         212     1.14385     1.13995  0.00166951
         213     1.14578     1.13997   0.0016619
         214     1.14784     1.14001  0.00165454
         215     1.15004     1.14006   0.0016475
         216     1.15237     1.14011  0.00164086
         217     1.15484     1.14018   0.0016347
         218     1.15744     1.14026  0.00162912
         219     1.16017     1.14035  0.00162421
         220     1.16302     1.14045   0.0016201
         221     1.16599     1.14057  0.00161688
         222     1.16906      1.1407  0.00161468
         223     1.17223     1.14084  0.00161362
         224     1.17548     1.14099  0.00161381
         225     1.17879     1.14116  0.00161536
         226     1.18216     1.14134  0.00161836
         227     1.18555     1.14154  0.00162291
         228     1.18896     1.14175  0.00162907
         229     1.19235     1.14197  0.00163687
         230     1.19571      1.1422  0.00164635
         231     1.19902     1.14245   0.0016575
         232     1.20224      1.1427  0.00167027
         233     1.20536     1.14297  0.00168461
         234     1.20836     1.14325  0.00170043
         235      1.2112     1.14354   0.0017176
         236     1.21388     1.14384  0.00173599
         237     1.21636     1.14415  0.00175543
         238     1.21864     1.14446  0.00177573
         239     1.22068     1.14478  0.00179672
         240     1.22249      1.1451  0.00181817
         241     1.22403     1.14543  0.00183989
         242     1.22531     1.14576  0.00186166
         243     1.22631     1.14609  0.00188328
         244     1.22702     1.14642  0.00190454
         245     1.22743     1.14675  0.00192525
         246     1.22756     1.14708  0.00194525
         247      1.2274     1.14741  0.00196436
         248     1.22695     1.14773  0.00198245
         249     1.22622     1.14804   0.0019994
         250     1.22522     1.14835  0.00201509
         251     1.22396     1.14865  0.00202945
         252     1.22245     1.14895  0.00204241
         253     1.22071     1.14923  0.00205394
         254     1.21876      1.1495  0.00206401
         255     1.21662     1.14977  0.00207263
         256     1.21431     1.15002  0.00207981
         257     1.21186     1.15026   0.0020856
         258      1.2093     1.15049  0.00209003
         259     1.20664      1.1507  0.00209317
         260     1.20392     1.15091  0.00209511
         261     1.20117      1.1511  0.00209591
         262     1.19841     1.15128  0.00209568
         263     1.19567     1.15145  0.00209449
         264     1.19298     1.15161  0.00209246
         265     1.19035     1.15175  0.00208966
         266     1.18782     1.15189   0.0020862
         267     1.18541     1.15202  0.00208216
         268     1.18313     1.15213  0.00207763
         269       1.181     1.15224  0.00207267
         270     1.17903     1.15234  0.00206737
         271     1.17724     1.15243  0.00206178
         272     1.17562     1.15252  0.00205596
         273     1.17419      1.1526  0.00204997
         274     1.17294     1.15267  0.00204383
         275     1.17188     1.15274  0.00203759
         276     1.17099     1.15281  0.00203128
