#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         101     1.06061      1.1002   0.0026606
         102     1.06145     1.09982   0.0026615
         103     1.06253     1.09946  0.00266017
         104     1.06384     1.09911  0.00265654
         105     1.06537     1.09879  0.00265061
         106     1.06708     1.09849  0.00264243
         107     1.06897     1.09822   0.0026321
         108     1.07101     1.09797  0.00261976
         109     1.07316     1.09774  0.00260559
         110     1.07541     1.09754  0.00258979
         111     1.07774     1.09736   0.0025726
         112      1.0801      1.0972  0.00255424
         113     1.08249     1.09707  0.00253495
         114     1.08487     1.09697  0.00251497
         115     1.08722     1.09688  0.00249453
         116     1.08951     1.09682  0.00247383
         117     1.09172     1.09677  0.00245307
         118     1.09384     1.09675  0.00243241
         119     1.09583     1.09674  0.00241198
         120     1.09769     1.09675   0.0023919
         121      1.0994     1.09677  0.00237223
         122     1.10093     1.09681  0.00235303
         123     1.10228     1.09685  0.00233432
         124     1.10344      1.0969   0.0023161
         125     1.10439     1.09696  0.00229835
         126     1.10513     1.09703  0.00228102
         127     1.10565      1.0971  0.00226407
         128     1.10596     1.09716  0.00224744
         129     1.10604     1.09723  0.00223107
         130     1.10592      1.0973  0.00221491
         131     1.10559     1.09736   0.0021989
         132     1.10506     1.09742  0.00218302
         133     1.10435     1.09747  0.00216723
         134     1.10347     1.09752  0.00215152
         135     1.10244     1.09756  0.00213589
         136     1.10128     1.09758  0.00212036
         137     1.10001      1.0976  0.00210495
         138     1.09866     1.09761  0.00208972
         139     1.09726     1.09761  0.00207468
         140     1.09584     1.09759   0.0020599
         141     1.09442     1.09757  0.00204542
         142     1.09305     1.09754  0.00203126
         143     1.09175      1.0975  0.00201746
         144     1.09055     1.09745  0.00200402
         145     1.08948     1.09739  0.00199096
         146     1.08856     1.09733  0.00197824
         147     1.08782     1.09727  0.00196584
         148     1.08728      1.0972  0.00195372
         149     1.08694     1.09713  0.00194182
         150     1.08681     1.09706  0.00193009
         151     1.08691       1.097  0.00191848
         152     1.08721     1.09693  0.00190694
         153     1.08771     1.09687  0.00189543
         154      1.0884     1.09682  0.00188392
         155     1.08926     1.09677   0.0018724
         156     1.09025     1.09673  0.00186086
         157     1.09135     1.09669  0.00184932
         158     1.09253     1.09667  0.00183781
         159     1.09375     1.09665  0.00182634
         160     1.09498     1.09664  0.00181495
         161     1.09618     1.09663  0.00180368
         162     1.09733     1.09664  0.00179255
         163     1.09839     1.09665  0.00178159
         164     1.09934     1.09667   0.0017708
         165     1.10014     1.09669  0.00176019
         166      1.1008     1.09671  0.00174976
         167     1.10128     1.09674   0.0017395
         168     1.10159     1.09677  0.00172939
         169     1.10172      1.0968   0.0017194
         170     1.10166     1.09683  0.00170953
         171     1.10143     1.09685  0.00169974
         172     1.10103     1.09688  0.00169003
         173     1.10047      1.0969  0.00168039
         174     1.09978     1.09691  0.00167081
         175     1.09898     1.09693  0.00166131
         176     1.09808     1.09693  0.00165188
         177      1.0971     1.09693  0.00164255
         178     1.09607     1.09693  0.00163333
         179     1.09502     1.09692  0.00162424
         180     1.09397      1.0969   0.0016153
         181     1.09294     1.09688  0.00160652
         182     1.09195     1.09685  0.00159792
         183     1.09103     1.09682  0.00158951
         184     1.09019     1.09679  0.00158128
         185     1.08945     1.09675  0.00157323
         186     1.08883      1.0967  0.00156534
         187     1.08832     1.09666  0.00155762
         188     1.08794     1.09661  0.00155002
         189     1.08769     1.09656  0.00154254
         190     1.08756     1.09652  0.00153515
         191     1.08756     1.09647  0.00152783
         192     1.08769     1.09642  0.00152055
         193     1.08792     1.09638  0.00151331
         194     1.08825     1.09634  0.00150609
         195     1.08866      1.0963  0.00149889
         196     1.08915     1.09626  0.00149168
         197      1.0897     1.09623  0.00148448
         198     1.09029      1.0962  0.00147729
         199     1.09091     1.09617   0.0014701
         200     1.09155     1.09615  0.00146293
         201      1.0922     1.09613  0.00145579
         202     1.09283     1.09611  0.00144867
         203     1.09345      1.0961  0.00144159
         204     1.09404     1.09609  0.00143456
         205      1.0946     1.09608  0.00142758
         206     1.09512     1.09608  0.00142066
         207      1.0956     1.09608   0.0014138
         208     1.09603     1.09608    0.001407
         209     1.09642     1.09608  0.00140027
         210     1.09677     1.09608  0.00139361
         211     1.09707     1.09609  0.00138701
         212     1.09734     1.09609  0.00138048
         213     1.09757      1.0961  0.00137402
         214     1.09777     1.09611  0.00136762
         215     1.09795     1.09611  0.00136129
         216     1.09811     1.09612  0.00135501
         217     1.09825     1.09613  0.00134881
         218     1.09838     1.09614  0.00134266
         219      1.0985     1.09615  0.00133657
         220     1.09863     1.09617  0.00133054
         221     1.09875     1.09618  0.00132457
         222     1.09889     1.09619  0.00131866
         223     1.09903      1.0962  0.00131281
         224     1.09919     1.09622  0.00130702
         225     1.09938     1.09623  0.00130128
         226     1.09958     1.09625  0.00129561
         227     1.09981     1.09626     0.00129
         228     1.10007     1.09628  0.00128445
         229     1.10036      1.0963  0.00127896
         230     1.10069     1.09631  0.00127355
         231     1.10105     1.09633   0.0012682
         232     1.10146     1.09636  0.00126292
         233      1.1019     1.09638  0.00125773
         234     1.10239     1.09641  0.00125261
         235     1.10292     1.09643  0.00124759
         236     1.10349     1.09646  0.00124266
         237      1.1041      1.0965  0.00123784
         238     1.10476     1.09653  0.00123312
         239     1.10545     1.09657  0.00122853
         240     1.10619     1.09661  0.00122406
         241     1.10696     1.09665  0.00121974
         242     1.10776      1.0967  0.00121556
         243     1.10859     1.09675  0.00121154
         244     1.10944      1.0968  0.00120769
         245      1.1103     1.09685  0.00120402
         246     1.11116     1.09691  0.00120053
         247     1.11203     1.09697  0.00119723
         248     1.11288     1.09704  0.00119412
         249     1.11371      1.0971   0.0011912
         250     1.11451     1.09717  0.00118846
         251     1.11526     1.09725  0.00118591
         252     1.11595     1.09732  0.00118353
         253     1.11658      1.0974   0.0011813
         254     1.11713     1.09747   0.0011792
         255     1.11759     1.09755  0.00117721
         256     1.11795     1.09763   0.0011753
         257     1.11819     1.09771  0.00117345
         258     1.11832     1.09779  0.00117162
         259     1.11832     1.09787  0.00116977
         260     1.11818     1.09795  0.00116788
         261      1.1179     1.09803   0.0011659
         262     1.11748      1.0981  0.00116381
         263     1.11691     1.09817  0.00116158
         264      1.1162     1.09824  0.00115919
         265     1.11534      1.0983  0.00115661
         266     1.11435     1.09836  0.00115383
         267     1.11323     1.09842  0.00115085
         268     1.11198     1.09847  0.00114767
         269     1.11061     1.09852  0.00114429
         270     1.10915     1.09856  0.00114073
         271      1.1076     1.09859  0.00113701
         272     1.10597     1.09862  0.00113315
         273     1.10429     1.09864  0.00112919
         274     1.10256     1.09865  0.00112516
         275     1.10082     1.09866   0.0011211
         276     1.09908     1.09866  0.00111704
         277     1.09735     1.09866  0.00111301
         278     1.09567     1.09864  0.00110906
         279     1.09405     1.09863  0.00110521
         280     1.09251     1.09861  0.00110148
         281     1.09108     1.09858  0.00109788
         282     1.08976     1.09855  0.00109444
         283      1.0886     1.09851  0.00109113
         284     1.08759     1.09847  0.00108797
         285     1.08676     1.09843  0.00108493
         286     1.08614     1.09839  0.00108199
         287     1.08572     1.09835  0.00107912
         288     1.08553      1.0983  0.00107629
         289     1.08558     1.09826  0.00107346
         290     1.08587     1.09822  0.00107061
         291     1.08642     1.09817   0.0010677
         292     1.08721     1.09814   0.0010647
         293     1.08826      1.0981   0.0010616
         294     1.08955     1.09807  0.00105839
         295     1.09108     1.09805  0.00105507
         296     1.09283     1.09803  0.00105165
         297     1.09477     1.09802  0.00104817
         298      1.0969     1.09802  0.00104466
         299     1.09917     1.09802  0.00104117
         300     1.10157     1.09803  0.00103776
         301     1.10405     1.09805  0.00103451
         302     1.10658     1.09808  0.00103147
         303     1.10911     1.09812  0.00102871
         304     1.11163     1.09816  0.00102628
         305     1.11407     1.09822  0.00102424
         306     1.11642     1.09827  0.00102262
         307     1.11864     1.09834  0.00102144
         308     1.12068     1.09841   0.0010207
         309     1.12253     1.09849  0.00102037
         310     1.12416     1.09857  0.00102043
         311     1.12555     1.09866  0.00102083
         312     1.12667     1.09875   0.0010215
         313     1.12753     1.09884  0.00102236
         314      1.1281     1.09894  0.00102335
         315     1.12838     1.09903  0.00102436
         316     1.12838     1.09912  0.00102532
         317      1.1281     1.09921  0.00102615
         318     1.12753      1.0993  0.00102678
         319      1.1267     1.09939  0.00102715
         320      1.1256     1.09947   0.0010272
         321     1.12426     1.09955   0.0010269
         322     1.12269     1.09962  0.00102622
         323     1.12091     1.09969  0.00102516
         324     1.11894     1.09975  0.00102372
         325      1.1168      1.0998  0.00102191
         326      1.1145     1.09984  0.00101977
         327     1.11207     1.09988  0.00101734
         328     1.10953     1.09991  0.00101466
         329     1.10691     1.09993   0.0010118
         330     1.10422     1.09994  0.00100882
         331     1.10148     1.09995  0.00100578
         332     1.09872     1.09994  0.00100276
         333     1.09595     1.09993 0.000999818
         334     1.09319     1.09991 0.000997028
         335     1.09046     1.09988 0.000994451
         336     1.08777     1.09985 0.000992145
         337     1.08513      1.0998 0.000990161
         338     1.08257     1.09975 0.000988544
         339     1.08008      1.0997 0.000987331
         340     1.07767     1.09963 0.000986549
         341     1.07536     1.09956  0.00098622
         342     1.07315     1.09948 0.000986356
         343     1.07103      1.0994 0.000986963
         344     1.06901     1.09931 0.000988039
         345      1.0671     1.09922 0.000989577
         346     1.06528     1.09912 0.000991565
         347     1.06357     1.09902 0.000993985
         348     1.06196     1.09891 0.000996816
         349     1.06045      1.0988  0.00100003
         350     1.05905     1.09869   0.0010036
         351     1.05775     1.09857   0.0010075
         352     1.05656     1.09845  0.00101168
         353     1.05549     1.09833  0.00101611
         354     1.05454     1.09821  0.00102074
         355     1.05373     1.09808  0.00102552
         356     1.05308     1.09795   0.0010304
         357     1.05259     1.09783  0.00103532
         358     1.05229      1.0977  0.00104022
         359      1.0522     1.09757  0.00104501
         360     1.05233     1.09745  0.00104964
         361     1.05271     1.09732  0.00105402
         362     1.05335      1.0972  0.00105809
         363     1.05427     1.09708  0.00106176
         364     1.05547     1.09697  0.00106498
         365     1.05697     1.09686  0.00106769
         366     1.05876     1.09676  0.00106983
         367     1.06084     1.09666  0.00107139
         368     1.06321     1.09657  0.00107232
         369     1.06585     1.09648  0.00107264
         370     1.06873     1.09641  0.00107236
         371     1.07184     1.09634  0.00107151
         372     1.07514     1.09629  0.00107015
         373     1.07861     1.09624  0.00106833
         374     1.08221      1.0962  0.00106613
         375     1.08591     1.09617  0.00106364
         376     1.08966     1.09616  0.00106095
         377     1.09345     1.09615  0.00105816
         378     1.09724     1.09615  0.00105537
         379       1.101     1.09616  0.00105266
         380      1.1047     1.09619  0.00105013
         381     1.10832     1.09622  0.00104786
         382     1.11184     1.09626  0.00104591
         383     1.11524     1.09631  0.00104435
         384      1.1185     1.09637  0.00104323
         385      1.1216     1.09643  0.00104258
         386     1.12455     1.09651  0.00104242
         387     1.12732     1.09658  0.00104276
         388     1.12992     1.09667  0.00104361
         389     1.13233     1.09676  0.00104494
         390     1.13455     1.09686  0.00104675
         391     1.13658     1.09696  0.00104899
         392     1.13841     1.09707  0.00105163
         393     1.14005     1.09718  0.00105462
         394     1.14149     1.09729  0.00105793
         395     1.14273      1.0974  0.00106148
         396     1.14377     1.09752  0.00106524
         397     1.14462     1.09764  0.00106914
         398     1.14527     1.09776  0.00107313
         399     1.14573     1.09788  0.00107716
         400     1.14599       1.098  0.00108116
         401     1.14607     1.09812  0.00108509
         402     1.14597     1.09824   0.0010889
         403      1.1457     1.09836  0.00109255
         404     1.14526     1.09847    0.001096
         405     1.14465     1.09859  0.00109921
         406      1.1439      1.0987  0.00110215
         407       1.143     1.09881   0.0011048
         408     1.14197     1.09891  0.00110715
         409     1.14081     1.09902  0.00110917
         410     1.13954     1.09911  0.00111086
         411     1.13816     1.09921  0.00111221
         412     1.13669      1.0993  0.00111323
         413     1.13512     1.09939  0.00111391
         414     1.13348     1.09947  0.00111426
         415     1.13177     1.09955  0.00111429
         416     1.12998     1.09962  0.00111401
         417     1.12814     1.09969  0.00111343
         418     1.12624     1.09975  0.00111258
         419     1.12429     1.09981  0.00111146
         420     1.12229     1.09986  0.00111011
         421     1.12025     1.09991  0.00110853
         422     1.11817     1.09996  0.00110674
         423     1.11605     1.09999  0.00110478
         424     1.11389     1.10003  0.00110266
         425      1.1117     1.10005  0.00110041
         426     1.10948     1.10008  0.00109805
         427     1.10724     1.10009   0.0010956
         428     1.10498      1.1001   0.0010931
         429      1.1027     1.10011  0.00109057
         430     1.10041     1.10011  0.00108804
         431     1.09812     1.10011  0.00108552
         432     1.09584      1.1001  0.00108305
         433     1.09357     1.10008  0.00108066
         434     1.09132     1.10006  0.00107836
         435     1.08911     1.10004  0.00107617
         436     1.08695     1.10001  0.00107412
         437     1.08483     1.09997  0.00107222
         438     1.08277     1.09993  0.00107049
         439     1.08079     1.09989  0.00106894
         440     1.07887     1.09984  0.00106758
         441     1.07703     1.09979  0.00106641
         442     1.07527     1.09973  0.00106544
         443     1.07359     1.09967  0.00106467
         444     1.07199     1.09961   0.0010641
         445     1.07045     1.09955  0.00106372
         446     1.06899     1.09948  0.00106354
         447     1.06758     1.09941  0.00106355
         448     1.06623     1.09933  0.00106375
         449     1.06491     1.09926  0.00106414
         450     1.06363     1.09918  0.00106472
         451     1.06237      1.0991  0.00106548
         452     1.06113     1.09901  0.00106643
         453     1.05989     1.09892  0.00106757
         454     1.05864     1.09884   0.0010689
         455     1.05739     1.09875  0.00107042
         456     1.05612     1.09865  0.00107215
         457     1.05484     1.09856  0.00107408
         458     1.05354     1.09846  0.00107622
         459     1.05222     1.09836  0.00107858
         460     1.05089     1.09825  0.00108116
         461     1.04955     1.09815  0.00108397
         462      1.0482     1.09804    0.001087
         463     1.04686     1.09793  0.00109025
         464     1.04553     1.09782  0.00109374
         465     1.04422      1.0977  0.00109744
         466     1.04294     1.09758  0.00110136
         467      1.0417     1.09746  0.00110548
         468     1.04053     1.09734   0.0011098
         469     1.03943     1.09722  0.00111428
         470     1.03842     1.09709  0.00111891
         471     1.03752     1.09697  0.00112366
         472     1.03674     1.09684   0.0011285
         473     1.03611     1.09671  0.00113339
         474     1.03564     1.09658   0.0011383
         475     1.03536     1.09645  0.00114318
         476     1.03529     1.09632  0.00114798
         477     1.03544      1.0962  0.00115264
         478     1.03584     1.09607  0.00115713
         479      1.0365     1.09595  0.00116137
         480     1.03745     1.09582  0.00116533
         481     1.03868     1.09571  0.00116895
         482     1.04021     1.09559  0.00117218
         483     1.04205     1.09548  0.00117499
         484     1.04418     1.09537  0.00117733
         485     1.04662     1.09527  0.00117918
         486     1.04934     1.09518  0.00118054
         487     1.05232     1.09509  0.00118139
         488     1.05555     1.09501  0.00118175
         489       1.059     1.09494  0.00118162
         490     1.06263     1.09487  0.00118105
         491     1.06642     1.09481  0.00118006
         492     1.07032     1.09476  0.00117871
         493     1.07428     1.09472  0.00117705
         494     1.07828     1.09469  0.00117514
         495     1.08227     1.09466  0.00117304
         496      1.0862     1.09465   0.0011708
         497     1.09004     1.09464  0.00116848
         498     1.09375     1.09463  0.00116613
         499      1.0973     1.09464  0.00116381
         500     1.10065     1.09465  0.00116154
         501     1.10379     1.09467  0.00115937
         502     1.10667     1.09469   0.0011573
         503     1.10929     1.09472  0.00115537
         504     1.11163     1.09476  0.00115356
         505     1.11366     1.09479  0.00115188
         506      1.1154     1.09483  0.00115033
         507     1.11681     1.09488  0.00114887
         508     1.11791     1.09492  0.00114751
         509      1.1187     1.09497   0.0011462
         510     1.11917     1.09502  0.00114494
         511     1.11934     1.09507  0.00114369
         512      1.1192     1.09511  0.00114242
         513     1.11877     1.09516  0.00114113
         514     1.11806      1.0952  0.00113978
         515     1.11709     1.09525  0.00113836
         516     1.11588     1.09529  0.00113685
         517     1.11444     1.09532  0.00113526
         518     1.11279     1.09536  0.00113356
         519     1.11096     1.09539  0.00113178
         520     1.10898     1.09541   0.0011299
         521     1.10686     1.09543  0.00112795
         522     1.10465     1.09545  0.00112593
         523     1.10236     1.09547  0.00112385
         524     1.10005     1.09547  0.00112174
         525     1.09773     1.09548  0.00111961
         526     1.09544     1.09548  0.00111748
         527     1.09321     1.09547  0.00111537
         528     1.09108     1.09547  0.00111329
         529     1.08908     1.09545  0.00111125
         530     1.08725     1.09544  0.00110926
         531      1.0856     1.09542  0.00110733
         532     1.08417      1.0954  0.00110545
         533     1.08298     1.09538  0.00110362
         534     1.08203     1.09535  0.00110184
         535     1.08136     1.09532  0.00110009
         536     1.08095      1.0953  0.00109836
         537     1.08083     1.09527  0.00109665
         538     1.08097     1.09524  0.00109493
         539     1.08139     1.09522   0.0010932
         540     1.08206     1.09519  0.00109145
         541     1.08298     1.09517  0.00108966
         542     1.08411     1.09515  0.00108784
         543     1.08545     1.09513  0.00108599
         544     1.08696     1.09512  0.00108409
         545     1.08862     1.09511  0.00108217
         546      1.0904      1.0951  0.00108022
         547     1.09228     1.09509  0.00107826
         548     1.09421     1.09509  0.00107629
         549     1.09619     1.09509  0.00107434
         550     1.09817      1.0951   0.0010724
         551     1.10014     1.09511  0.00107049
         552     1.10206     1.09512  0.00106862
         553     1.10391     1.09514  0.00106681
         554     1.10566     1.09515  0.00106505
         555      1.1073     1.09518  0.00106336
         556     1.10881      1.0952  0.00106173
         557     1.11016     1.09523  0.00106016
         558     1.11135     1.09526  0.00105866
         559     1.11237     1.09529  0.00105721
         560      1.1132     1.09532   0.0010558
         561     1.11385     1.09535  0.00105444
         562     1.11432     1.09539   0.0010531
         563      1.1146     1.09542  0.00105178
         564     1.11472     1.09545  0.00105047
         565     1.11467     1.09549  0.00104916
         566     1.11448     1.09552  0.00104785
         567     1.11417     1.09556  0.00104652
         568     1.11377     1.09559  0.00104516
         569     1.11328     1.09562  0.00104379
         570     1.11275     1.09565  0.00104239
         571      1.1122     1.09568  0.00104097
         572     1.11165     1.09571  0.00103952
         573     1.11114     1.09573  0.00103806
         574      1.1107     1.09576  0.00103658
         575     1.11034     1.09578  0.00103508
         576      1.1101     1.09581  0.00103359
         577     1.10999     1.09583  0.00103209
         578     1.11003     1.09586  0.00103059
         579     1.11024     1.09588  0.00102911
         580     1.11061     1.09591  0.00102765
         581     1.11116     1.09593  0.00102622
         582     1.11189     1.09596  0.00102482
         583     1.11278     1.09599  0.00102347
         584     1.11385     1.09602  0.00102217
         585     1.11507     1.09605  0.00102094
         586     1.11644     1.09609   0.0010198
         587     1.11794     1.09613  0.00101874
         588     1.11956     1.09617  0.00101778
         589     1.12128     1.09621  0.00101695
         590      1.1231     1.09625  0.00101625
         591       1.125      1.0963  0.00101569
         592     1.12696     1.09635  0.00101529
         593     1.12898     1.09641  0.00101507
         594     1.13105     1.09647  0.00101504
         595     1.13316     1.09653   0.0010152
         596     1.13531     1.09659  0.00101558
         597     1.13747     1.09666  0.00101619
         598     1.13966     1.09673  0.00101703
         599     1.14187     1.09681  0.00101812
         600     1.14409     1.09689  0.00101947
         601     1.14632     1.09697  0.00102108
         602     1.14856     1.09706  0.00102298
         603      1.1508     1.09715  0.00102516
         604     1.15304     1.09724  0.00102763
         605     1.15528     1.09733   0.0010304
         606      1.1575     1.09743  0.00103347
         607     1.15971     1.09754  0.00103685
         608     1.16191     1.09764  0.00104053
         609     1.16407     1.09775  0.00104453
         610      1.1662     1.09786  0.00104883
         611     1.16829     1.09798  0.00105342
         612     1.17033      1.0981  0.00105832
         613     1.17232     1.09822  0.00106349
         614     1.17424     1.09834  0.00106895
         615      1.1761     1.09847  0.00107466
         616     1.17788      1.0986  0.00108062
         617     1.17957     1.09873  0.00108681
         618     1.18117     1.09886   0.0010932
         619     1.18267       1.099  0.00109979
         620     1.18407     1.09913  0.00110654
         621     1.18536     1.09927  0.00111344
         622     1.18654     1.09941  0.00112046
         623      1.1876     1.09955  0.00112756
         624     1.18854      1.0997  0.00113474
         625     1.18936     1.09984  0.00114196
         626     1.19005     1.09999  0.00114919
         627     1.19061     1.10013  0.00115641
         628     1.19104     1.10027  0.00116359
         629     1.19134     1.10042  0.00117071
         630      1.1915     1.10056  0.00117775
         631     1.19152     1.10071  0.00118467
         632      1.1914     1.10085  0.00119146
         633     1.19114     1.10099  0.00119808
         634     1.19072     1.10114  0.00120452
         635     1.19015     1.10128  0.00121075
         636     1.18942     1.10141  0.00121676
         637     1.18852     1.10155  0.00122251
         638     1.18745     1.10169  0.00122798
         639      1.1862     1.10182  0.00123316
         640     1.18477     1.10195  0.00123803
         641     1.18313     1.10207  0.00124256
         642     1.18129      1.1022  0.00124673
         643     1.17925     1.10232  0.00125054
         644     1.17699     1.10243  0.00125396
         645     1.17451     1.10255  0.00125699
         646      1.1718     1.10265  0.00125961
         647     1.16887     1.10275  0.00126181
         648      1.1657     1.10285   0.0012636
         649     1.16231     1.10294  0.00126497
         650     1.15869     1.10303  0.00126592
         651     1.15485     1.10311  0.00126648
         652      1.1508     1.10318  0.00126665
         653     1.14654     1.10325  0.00126645
         654      1.1421     1.10331   0.0012659
         655     1.13749     1.10336  0.00126505
         656     1.13272      1.1034  0.00126391
         657     1.12782     1.10344  0.00126253
         658      1.1228     1.10347  0.00126096
         659      1.1177     1.10349  0.00125923
         660     1.11253     1.10351  0.00125739
         661     1.10733     1.10351   0.0012555
         662     1.10213     1.10351  0.00125361
         663     1.09694      1.1035  0.00125176
         664      1.0918     1.10348     0.00125
         665     1.08673     1.10346  0.00124837
         666     1.08176     1.10342  0.00124692
         667     1.07692     1.10339  0.00124569
         668     1.07222     1.10334  0.00124469
         669      1.0677     1.10329  0.00124397
         670     1.06336     1.10323  0.00124354
         671     1.05923     1.10316  0.00124342
         672     1.05532     1.10309   0.0012436
         673     1.05165     1.10301   0.0012441
         674     1.04823     1.10293  0.00124491
         675     1.04507     1.10285  0.00124601
         676     1.04216     1.10276   0.0012474
         677     1.03953     1.10266  0.00124905
         678     1.03717     1.10257  0.00125093
         679     1.03507     1.10247  0.00125303
         680     1.03325     1.10236  0.00125532
         681      1.0317     1.10226  0.00125776
         682      1.0304     1.10216  0.00126032
         683     1.02936     1.10205  0.00126297
         684     1.02857     1.10194  0.00126569
         685     1.02801     1.10183  0.00126843
         686     1.02768     1.10173  0.00127118
         687     1.02755     1.10162  0.00127391
         688     1.02763     1.10151  0.00127659
         689     1.02788      1.1014   0.0012792
         690      1.0283      1.1013  0.00128172
         691     1.02888     1.10119  0.00128415
         692     1.02959     1.10109  0.00128645
         693     1.03043     1.10099  0.00128863
         694     1.03137     1.10089  0.00129067
         695      1.0324     1.10079  0.00129257
         696      1.0335     1.10069  0.00129432
         697     1.03467      1.1006  0.00129593
         698     1.03589      1.1005  0.00129738
         699     1.03715     1.10041  0.00129869
         700     1.03844     1.10032  0.00129985
         701     1.03974     1.10024  0.00130086
         702     1.04105     1.10015  0.00130174
         703     1.04236     1.10007  0.00130248
         704     1.04366     1.09999  0.00130309
         705     1.04494     1.09991  0.00130358
         706      1.0462     1.09984  0.00130396
         707     1.04743     1.09976  0.00130422
         708     1.04863     1.09969  0.00130437
         709      1.0498     1.09962  0.00130443
         710     1.05093     1.09955  0.00130439
         711     1.05202     1.09949  0.00130427
         712     1.05307     1.09942  0.00130407
         713     1.05408     1.09936  0.00130379
         714     1.05506     1.09929  0.00130344
         715     1.05599     1.09923  0.00130302
         716      1.0569     1.09917  0.00130254
         717     1.05777     1.09912    0.001302
         718     1.05861     1.09906  0.00130141
         719     1.05944     1.09901  0.00130077
         720     1.06025     1.09895  0.00130007
         721     1.06105      1.0989  0.00129933
         722     1.06185     1.09885  0.00129855
         723     1.06265      1.0988  0.00129772
         724     1.06346     1.09875  0.00129684
         725     1.06429      1.0987  0.00129592
         726     1.06515     1.09866  0.00129496
         727     1.06604     1.09861  0.00129396
         728     1.06698     1.09857  0.00129291
         729     1.06796     1.09852  0.00129182
         730     1.06899     1.09848  0.00129068
         731     1.07008     1.09845   0.0012895
         732     1.07124     1.09841  0.00128827
         733     1.07247     1.09837    0.001287
         734     1.07377     1.09834  0.00128569
