0 440.343 491.803
1 435.579 477.2
2 405.155 462.147
3 392.662 447.066
4 382.763 433.793
5 374.998 419.419
6 369.444 407.474
7 355.65 396.403
8 355.65 385.556
9 348.235 375.108
10 339.871 367.539
11 332.398 359.556
12 323.634 353.769
13 322.133 347.458
14 315.137 340.4
15 309.443 332.71
16 300.108 326.93
17 294.809 320.79
18 282.847 314.969
19 282.847 308.32
20 280.311 302.304
21 275.185 295.44
22 273.657 289.884
23 270.694 286.334
24 268.373 282.741
25 261.294 280.492
26 258.443 277.883
27 246.343 275.214
28 246.343 271.263
29 242.434 267.514
30 240.066 262.208
31 234.731 256.389
32 234.448 252.764
33 231.586 248.633
34 230.809 243.943
35 224.419 240.301
36 222.852 237.607
37 221.859 235.12
38 217.43 232.249
39 214.969 230.21
40 214.221 227.874
41 212.257 225.223
42 210.152 223.53
43 208.588 220.701
44 206.312 218.614
45 200.884 216.725
46 200.091 215.123
47 196.903 212.87
48 196.903 210.766
49 195.533 209.57
50 194.46 207.578
51 193.734 205.608
52 193.734 204.239
53 191.824 202.462
54 190.301 202.085
55 190.301 200.79
56 189.977 200.378
57 187.959 199.921
58 185.194 199.69
59 182.506 197.909
60 182.506 196.934
61 181.696 196.557
62 179.486 194.033
63 178.881 192.275
64 176.495 190.959
65 176.495 188.596
66 173.909 187.692
67 173.047 186.533
68 171.931 185.334
69 171.32 184.238
70 169.092 182.963
71 166.836 181.218
72 166.657 178.336
73 164.554 176.262
74 162.915 174.619
75 161.453 172.036
76 159.154 170.763
77 158.712 169.328
78 154.774 167.821
79 152.028 165.731
80 151.031 163.369
81 149.199 160.676
82 149.137 158.462
83 147.562 157.441
84 145.73 155.602
85 145.35 153.374
86 145.35 152.63
87 143.782 152.222
88 143.345 150.616
89 143.294 149.922
90 142.469 149.581
91 140.339 149.031
92 139.9 148.565
93 138.965 146.965
94 137.479 145.198
95 136.359 143.969
96 134.873 142.901
97 134.311 141.95
98 133.807 140.139
99 132.98 140.512
100 132.519 138.678
101 131.727 137.692
102 131.356 136.474
103 130.516 136.336
104 130.171 136.249
105 128.341 136.125
106 128.341 136.565
107 127.847 136.27
108 127.185 135.569
109 126.228 134.771
110 126.228 133.505
111 124.399 132.196
112 124.399 131.632
113 123.823 129.934
114 123.823 129.107
115 121.488 128.576
116 120.917 127.872
117 120.917 126.614
118 120.187 125.877
119 120.187 124.786
120 120.186 124.133
121 119.555 124.411
122 119.555 124.153
123 119.545 124.146
124 118.881 124.544
125 117.883 123.595
126 117.636 122.924
127 117.478 122.558
128 117.478 122.204
129 117.322 123.027
130 116.211 123.304
131 116.211 122.978
132 116.02 124.224
133 116.02 124.398
134 116.02 124.667
135 115.864 124.071
136 115.767 123.692
137 114.903 123.277
138 114.903 123.165
139 114.903 124.557
140 114.903 125.485
141 114.903 125.82
142 114.903 126.513
143 114.903 125.315
144 114.903 123.714
145 114.642 123.993
146 114.583 124.936
147 114.479 124.581
148 113.157 124.436
149 113.157 123.43
150 113.098 123.179
151 112.364 122.996
152 112.103 122.103
153 110.946 119.903
154 110.26 118.746
155 110.201 116.966
156 109.703 115.943
157 109.703 115.946
158 109.703 116.229
159 109.703 116.153
160 109.703 116.289
161 109.703 116.077
162 109.703 117.059
163 108.851 116.871
164 108.851 115.555
165 108.851 115.774
166 108.851 114.482
167 108.126 114.068
168 107.856 112.685
169 107.131 112.036
170 107.131 111.243
171 107.131 110.83
172 105.983 109.986
173 105.983 110.248
174 105.258 109.805
175 104.784 109.75
176 104.784 109.844
177 104.784 109.953
