0 13.7632 17.6141
1 13.6705 16.8024
2 12.7107 15.7816
3 12.0703 14.8912
4 12.0463 14.1502
5 11.3218 13.6019
6 11.3218 13.0444
7 10.354 12.5324
8 9.70013 12.0561
9 9.5779 11.5374
10 9.33302 11.1378
11 9.12865 10.7743
12 9.12865 10.4834
13 9.08929 10.1453
14 8.94193 9.96039
15 8.83154 9.8723
16 8.72303 9.80397
17 8.50816 9.72049
18 7.69133 9.53861
19 7.69133 9.39245
20 7.54627 9.05104
21 7.54627 8.7325
22 7.54627 8.47442
23 7.46168 8.36632
24 7.0158 8.27558
25 6.95751 8.16352
26 6.71577 8.05155
27 6.71577 7.91148
28 6.51972 7.76462
29 6.18808 7.60143
30 6.18808 7.455
31 6.18808 7.29578
32 6.18808 7.09723
33 6.18586 6.91255
34 6.13295 6.80411
35 6.09382 6.77503
36 5.86309 6.7225
37 5.86309 6.73096
38 5.86309 6.67282
39 5.86309 6.54492
40 5.69394 6.42529
41 5.69394 6.34779
42 5.69176 6.24254
43 5.69176 6.1307
44 5.65045 6.11778
45 5.62719 6.05469
46 5.5837 6.00604
47 5.56524 5.95977
48 5.52175 5.97032
49 5.52175 5.95042
50 5.52175 5.92268
51 5.50352 5.85797
52 5.50352 5.85374
53 5.50352 5.90791
54 5.50352 5.9716
55 5.50352 6.13888
56 5.50352 6.28074
57 5.50352 6.29725
58 5.50352 6.36692
59 5.50352 6.41118
60 5.50352 6.44113
61 5.46401 6.32904
62 5.46401 6.41402
63 5.46401 6.48182
64 5.46401 6.48686
65 5.46401 6.55212
66 5.46401 6.50229
67 5.45301 6.33919
68 5.45301 6.1986
69 5.45018 6.12069
70 5.42721 6.15101
71 5.33164 6.15784
72 5.33164 6.13206
73 5.33164 6.1115
74 5.33164 6.1753
75 5.33164 6.09624
76 5.33164 6.10611
77 5.33164 6.05251
78 5.33164 6.03777
79 5.23644 6.02162
80 5.23644 6.06197
81 5.23644 5.97096
82 5.23644 5.92247
83 5.23644 6.02403
84 5.23644 6.02837
85 5.23644 6.06768
86 5.23644 6.19063
87 5.23644 6.13715
88 5.23644 6.08463
89 5.23644 6.06767
