0 14.4526 17.482
1 13.5011 16.498
2 13.2336 15.8131
3 11.9026 15.2055
4 11.7603 14.6033
5 11.5353 14.0977
6 11.5353 13.6266
7 11.167 13.1575
8 10.1001 12.7329
9 10.1001 12.3595
10 9.85776 12.07
11 9.66267 11.8137
12 9.60599 11.4619
13 9.1392 10.9946
14 9.07352 10.5616
15 8.70175 10.2683
16 8.44618 10.0455
17 8.18499 9.79092
18 8.12723 9.47994
19 7.79804 9.29116
20 7.72262 8.96538
21 7.66421 8.67966
22 7.41493 8.44726
23 7.31395 8.246
24 7.19428 8.09278
25 7.19428 8.01173
26 7.19428 8.00953
27 7.09232 7.87507
28 7.08771 7.79593
29 7.08771 7.74793
30 6.96828 7.66981
31 6.96828 7.66502
32 6.835 7.60745
33 6.835 7.65499
34 6.835 7.58965
35 6.66824 7.46203
36 6.66824 7.46344
37 6.66824 7.51231
38 6.65178 7.57367
39 6.56175 7.48769
40 6.56175 7.39457
41 6.56175 7.39385
42 6.56175 7.33328
43 6.36875 7.22333
44 6.36875 7.21871
45 6.18641 7.10099
46 6.11511 7.04742
47 5.91289 6.98593
48 5.89656 6.95091
49 5.86734 6.84728
50 5.68579 6.74331
51 5.68579 6.65252
52 5.68579 6.67134
53 5.62977 6.55217
54 5.62977 6.49206
55 5.62405 6.47333
56 5.56805 6.37408
57 5.56805 6.23715
58 5.55212 6.16544
59 5.55212 6.12303
60 5.5444 6.01204
61 5.52891 5.98556
62 5.52891 5.96208
63 5.52891 5.93012
64 5.52891 5.97751
65 5.48879 5.91656
66 5.26478 5.89669
67 5.26478 5.97953
68 5.26478 6.10664
69 5.26478 6.16529
70 5.26478 6.26067
71 5.26478 6.25317
72 5.26478 6.22353
73 5.25274 6.12304
74 5.25274 6.14219
75 5.25274 6.01666
76 5.25274 5.9074
77 5.25274 5.81597
78 5.25274 5.84146
79 5.25274 5.84953
80 5.25274 5.90612
81 5.25274 5.95366
82 5.25274 6.16879
83 5.25274 6.24272
84 5.24791 6.14558
85 5.24791 6.08456
86 5.24791 6.09674
87 5.24791 5.97239
88 5.24791 5.88966
89 5.24791 5.77806
90 5.24791 5.74535
91 5.24791 5.66258
92 5.24791 5.63092
93 5.24791 5.56547
94 5.24791 5.5514
95 5.24791 5.53156
96 5.24791 5.58024
97 5.24791 5.58437
98 5.24791 5.55578
99 5.24791 5.58566
100 5.11386 5.54705
101 5.11386 5.57756
102 5.11386 5.65943
103 5.11386 5.73797
104 5.11386 5.82821
105 5.11386 5.81864
106 5.11386 5.72918
107 5.11386 5.62074
108 5.10154 5.65003
109 5.10154 5.55518
110 5.10154 5.50629
111 5.10154 5.48245
112 5.10154 5.52132
113 5.10154 5.41063
114 5.10154 5.50188
115 5.10154 5.49191
116 5.10154 5.55449
117 5.10154 5.50516
118 5.10154 5.3992
119 5.10154 5.44934
120 5.10154 5.37582
121 5.10154 5.34752
122 5.10154 5.33604
123 5.10154 5.34855
124 5.10154 5.39251
125 5.10154 5.35858
126 5.10154 5.35082
127 5.10154 5.40401
128 5.10154 5.46139
129 5.10154 5.43693
130 5.10154 5.37091
131 5.10154 5.37536
132 5.10154 5.41137
133 5.10154 5.43662
134 5.10154 5.4505
135 5.10154 5.45549
136 5.10154 5.34854
137 5.10154 5.40884
138 5.10154 5.40239
139 5.10154 5.40931
140 5.10154 5.38925
141 5.10154 5.37357
142 5.10154 5.34479
143 5.10154 5.40854
144 5.10154 5.37855
145 5.10154 5.42023
146 5.10154 5.33997
147 5.10154 5.31448
148 5.10154 5.32268
149 5.10154 5.3445
150 5.10154 5.35679
151 5.10154 5.36352
152 5.10154 5.37757
153 5.10154 5.39178
154 5.10154 5.41763
155 5.10154 5.42207
156 5.10154 5.44186
157 5.10154 5.44308
158 5.10154 5.43332
159 5.10154 5.41143
160 5.10154 5.41469
161 5.10154 5.48625
162 5.10154 5.40435
163 5.10154 5.35385
164 5.10154 5.3913
165 5.10154 5.44913
166 5.10154 5.50941
167 5.10154 5.50891
168 5.10154 5.4556
169 5.10154 5.43765
170 5.10154 5.4144
171 5.10154 5.39323
172 5.10154 5.39293
173 5.10154 5.3969
174 5.10154 5.37181
175 5.10154 5.31509
176 5.10154 5.36689
177 5.10154 5.40008
178 5.10154 5.43137
179 5.10154 5.4946
180 5.10154 5.52153
181 5.10154 5.46035
182 5.10154 5.41127
183 5.10154 5.40292
