x y z
-2.81895 4.06323 1.0713
-3.56217 -1.04202 -1.6027
-2.99673 -3.85321 -0.807061
-1.69573 0.300051 -4.08677
5.67543 -2.50789 5.52926
-2.71618 1.8715 2.24708
-4.1642 -0.229778 -4.14189
1.70962 0.85514 5.29099
-1.1403 2.99194 2.26425
-3.15234 0.572573 -1.82563
-1.20187 2.85028 -1.19888
-0.284499 -0.810249 2.1353
-0.55218 -1.17891 4.49683
0.69628 -2.04653 -5.33631
-1.29846 -0.246719 -1.04668
-1.0478 -2.3044 -3.23485
1.18705 2.27827 -5.78621
-1.31225 -3.40896 4.36118
-0.167534 -0.81366 -5.24172
-1.62979 -0.771322 3.3003
6.43985 1.53417 3.93315
0.879496 -0.14354 3.06878
1.82272 0.355573 -4.22569
-4.07459 0.354877 -5.30411
0.398156 0.177624 -2.59636
-3.81981 0.394337 3.80854
1.0862 1.81461 3.80595
0.363794 3.30943 -1.44081
-3.94704 1.7569 -6.09892
-7.07415 -1.38986 -3.6744
-0.938069 -0.644519 -0.328413
1.0333 -2.69242 -7.12694
-2.19357 -2.70156 5.36392
3.0314 -3.9086 2.92221
-0.458007 0.979988 4.54647
0.82831 -2.8834 -2.11558
-0.898805 -0.322366 6.55789
-2.67335 -5.65124 3.55517
3.69926 -2.63779 8.60255
1.14763 -0.340085 2.11207
-1.07092 -0.446515 -7.69554
1.88866 2.21327 2.39933
-2.45929 -0.0365843 -2.64047
-2.07463 -0.0507227 -3.78927
0.649132 3.85879 6.18666
-1.2429 -0.842318 3.27927
-0.521144 -3.25696 -1.63298
-1.69414 -1.23254 3.43365
3.6553 -0.0657157 2.26599
-1.48882 3.65971 -3.32427
-0.702486 2.40485 1.73027
3.22734 -0.0427171 -6.01178
1.7875 3.79928 5.3303
0.475863 -0.400887 -2.46235
2.36155 5.67266 12.7768
-0.543223 -2.24595 -5.78641
2.21698 1.70916 -2.32382
-0.774203 -1.95698 5.29298
-4.77731 0.0206106 10.5486
0.385613 1.74672 8.94131
0.154751 -2.20064 -4.05974
-0.165803 -3.41189 3.86138
0.331787 1.05488 3.6659
-2.0865 2.72182 6.81811
2.14331 3.25648 3.34033
-2.54709 -3.1936 -6.77401
-0.846971 1.039 0.964827
1.22517 -2.251 5.5603
2.16436 -0.780675 1.7428
1.44845 -0.555913 1.86468
3.03255 -0.0775684 -4.33051
-0.44487 -0.337534 -1.88239
-0.618052 0.277223 -1.73753
-1.86234 -3.19225 1.39799
-0.650851 -2.4574 -1.63063
-5.64915 2.79237 -5.68838
-0.297085 0.667001 0.951946
-3.88631 1.07934 3.95889
-0.154015 -1.92061 3.39845
-4.16843 0.179275 -9.27101
2.65812 1.67553 -4.09322
-1.53185 1.09266 2.15029
-2.45263 2.66679 -2.96664
0.44946 -1.98049 3.49567
0.264713 -0.102797 -3.99856
-3.03764 -1.1771 3.0251
-0.135956 0.085125 -3.0784
0.846355 -2.34604 3.64179
0.74569 1.92137 -1.58041
3.20203 -0.079497 -2.43017
-0.259693 -2.13333 -2.62132
0.807224 1.82633 2.5998
-0.719076 1.8675 5.32781
-0.923267 0.180298 0.883749
0.845236 -0.739576 3.53948
2.36008 -1.66559 -2.64753
-0.169788 0.447281 -1.59081
1.16374 0.274349 3.22122
-1.8755 0.610462 -3.35537
-3.07922 -1.37402 2.43473
-1.4839 0.615179 -3.32611
-0.273928 -0.122499 -2.94436
2.1843 -3.47616 1.86683
-0.628881 -0.387233 1.73202
0.83134 1.21371 -4.47539
-0.0875011 1.77088 1.19578
-0.550769 1.13157 0.484679
1.26329 -2.04366 2.57094
-0.384249 0.439541 -3.39421
1.69481 -0.58963 2.29648
1.29579 5.14418 4.79822
-1.63851 -0.569197 7.9496
-0.724159 1.20771 2.16876
-2.69585 -5.24946 1.61438
4.18362 -0.217704 -3.20598
1.12149 0.977724 3.09554
0.359756 0.267681 2.74338
0.416014 -2.01813 -0.719044
-0.209694 -2.01123 -5.77772
-1.19063 -0.739721 -4.00084
0.272374 -0.482117 1.10128
3.10378 -2.83447 6.4747
1.87192 -2.5297 -1.33355
0.811848 1.45034 2.38003
-0.285404 -1.61276 -6.08784
1.92955 3.56804 -5.18153
1.94334 0.801654 1.63887
-1.65665 1.27629 -1.3118
-0.187857 1.02494 -2.08194
-0.612187 -1.46875 5.05682
2.80417 -1.68402 2.32023
-0.552135 -2.12752 -2.00579
3.63945 1.52295 -1.79973
1.58083 -1.44134 -4.677
2.01458 -2.40028 -1.73602
-4.88208 1.78537 1.37813
3.36922 0.67704 2.58889
-2.85235 -4.99881 5.48905
1.10595 -0.139312 -2.38802
-0.192242 6.96844 2.7935
-4.67814 -0.347863 2.08474
-0.471615 -0.118157 -1.75891
-0.634536 -1.48102 2.86014
2.19973 -1.54675 -2.83521
1.31133 -1.66394 3.21561
-4.01578 0.161991 -1.46408
3.06695 1.49213 3.98581
-2.74285 -1.72536 4.41281
0.0970323 -2.76415 3.6325
-8.38053 6.86385 -12.9284
1.09048 -3.40211 1.77903
-2.59842 0.457582 -2.45855
-0.857833 -2.32505 2.62715
-0.612325 0.820372 3.85523
-0.632225 -0.408821 7.74781
4.98136 -2.14008 8.46043
1.89085 -1.61757 -1.89747
3.56516 -2.30563 -4.92956
1.27736 -1.27706 -4.94241
9.37408 -2.361 0.727914
-4.14459 -2.40027 5.68313
-0.604685 -2.00891 6.12412
-0.105642 -0.941286 6.0441
0.814645 -0.658577 -2.58726
-0.876817 -1.15421 3.08912
-6.15196 -1.93358 2.27939
-1.01748 -3.61222 3.96863
1.70197 4.43405 4.73981
-0.363385 -0.719044 -1.33793
-0.455411 2.34169 -3.20652
-0.521475 -4.58676 7.43071
1.47351 -1.20626 5.76582
8.86998 1.84553 -5.32063
0.826457 1.99835 -6.15774
0.360828 0.68588 -4.97043
1.37109 0.745135 0.821773
3.1632 0.548368 -1.57971
-0.625392 -2.80479 -3.23177
-0.475232 0.218357 -5.45528
2.64725 -0.279822 1.5494
0.784854 -0.225558 2.15238
0.194217 1.37741 -4.60612
-1.81785 -1.59744 -4.77852
0.0902634 -0.363436 -4.91553
0.141774 -0.520898 -3.38672
-5.90504 -3.24603 -6.17522
-1.18676 4.02862 -1.31632
4.43404 1.6424 3.89591
2.73558 -1.44119 1.55641
0.667355 -1.66706 -3.2257
-2.17486 1.65246 3.54569
1.42889 4.8288 -4.03586
1.02483 1.40191 2.64038
-0.769677 2.74933 4.97252
-2.42257 1.34367 -3.79082
1.09015 -1.32229 -3.9639
-0.0833191 -1.07012 2.33315
-0.966014 -4.3289 -0.309356
1.75484 -0.769179 3.7493
-2.76664 -1.93655 -4.11227
-1.86493 0.637517 3.37692
0.692372 0.0956907 4.28487
2.17511 2.63057 6.52848
0.990262 1.39497 5.78283
0.987312 -1.07955 3.27998
1.39721 1.01096 5.82342
-0.573854 -4.84006 4.96162
0.840393 -1.0028 -3.60835
-1.32607 0.822788 -2.47322
-0.545643 1.05596 -3.89986
-3.20686 1.18635 -6.19181
1.99199 1.09678 -2.81887
-0.167236 -0.639831 3.30993
5.76181 10.433 2.9943
0.976683 -2.69648 -6.86967
-0.420709 0.276497 1.82344
0.724345 -0.765483 2.98089
1.20893 -0.821792 -0.933543
-0.21146 -0.945602 2.45112
2.43762 0.61813 4.68301
1.65686 2.34233 -4.81445
-0.207718 0.237038 -1.17206
1.80952 1.06178 -3.43618
0.216338 3.186 1.10214
-1.24094 -8.23726 4.05661
0.345135 4.58091 -6.30036
1.87481 -1.01642 -2.08313
0.0233112 0.404936 -6.64904
2.25867 1.51957 -4.57042
