x y z
-1.49227 4.67106 -7.75251
0.219913 2.02732 -6.06667
-1.85452 3.06483 -3.8521
-0.573644 1.80075 -3.82052
-0.573644 1.80075 -3.82052
-0.573644 1.80075 -3.82052
-0.467985 0.0549574 -1.89258
-0.467985 0.0549574 -1.89258
-0.467985 0.0549574 -1.89258
-0.467985 0.0549574 -1.89258
-0.467985 0.0549574 -1.89258
-1.37564 1.7182 -3.6612
-1.37564 1.7182 -3.6612
-1.96788 4.34082 -4.6325
-2.08206 5.41309 -2.64422
-0.577408 4.80972 -4.52116
-0.248153 2.5564 -1.75498
-0.248153 2.5564 -1.75498
0.120491 3.60624 -3.51743
0.120491 3.60624 -3.51743
0.120491 3.60624 -3.51743
0.120491 3.60624 -3.51743
-2.69165 4.61711 -0.928379
-3.26042 2.07168 -2.45141
-1.04546 -0.340305 -3.90134
-1.04546 -0.340305 -3.90134
-1.04546 -0.340305 -3.90134
0.4964 0.367287 -1.98083
0.4964 0.367287 -1.98083
0.979806 3.17165 -4.28662
0.979806 3.17165 -4.28662
-0.728041 3.76946 -5.69242
-2.20422 1.61977 -6.30642
-2.20422 1.61977 -6.30642
-0.978312 0.0857504 -6.16493
-0.978312 0.0857504 -6.16493
-3.63739 2.35099 -4.21615
-3.63739 2.35099 -4.21615
-4.36421 -0.474007 -3.85633
-1.70994 2.21379 -5.36232
-1.70994 2.21379 -5.36232
-1.70994 2.21379 -5.36232
-3.53629 1.94157 -4.02028
-0.832452 -0.118659 -4.74423
-0.677768 -1.61792 -4.86618
0.602933 -3.17483 -3.5574
0.602933 -3.17483 -3.5574
0.602933 -3.17483 -3.5574
0.602933 -3.17483 -3.5574
0.602933 -3.17483 -3.5574
0.441063 -2.89052 -4.24102
1.72149 -2.2823 -5.01891
1.64212 0.000980718 -4.92199
0.370607 2.07465 -3.04493
-0.292423 3.69162 -4.44837
-0.292423 3.69162 -4.44837
-1.25 1.29099 -2.08186
-1.25 1.29099 -2.08186
-1.25 1.29099 -2.08186
0.24937 -0.818196 -1.23499
0.24937 -0.818196 -1.23499
0.72158 -0.797214 -0.486062
0.72158 -0.797214 -0.486062
-1.34536 -2.84322 -3.41701
-0.466906 -2.51034 -4.19159
-0.466906 -2.51034 -4.19159
-0.296202 -2.58022 -5.22084
-0.296202 -2.58022 -5.22084
0.839777 -2.08944 -4.00182
1.00376 -4.38371 -3.94342
-0.706896 -5.85337 -3.48539
-1.218 -6.00317 -1.86618
0.358338 -5.3692 -1.52391
0.503769 -4.62405 -2.44772
1.45317 -2.12562 -0.414932
2.85609 -4.48876 1.63572
2.85609 -4.48876 1.63572
3.95123 -2.10653 0.943937
2.54564 0.267663 3.04541
1.28402 1.38223 2.46882
1.28402 1.38223 2.46882
2.84402 -0.45646 2.4706
0.716862 -2.0093 4.30667
0.716862 -2.0093 4.30667
2.59713 0.885287 2.0519
2.1466 -0.11822 1.5835
2.1466 -0.11822 1.5835
1.60689 0.332609 2.65752
-0.735785 1.79027 2.65692
-1.18804 1.2984 1.3374
1.15892 -0.988257 3.89073
1.15892 -0.988257 3.89073
2.20375 -0.749772 4.84318
2.20375 -0.749772 4.84318
0.113917 1.56716 3.8277
2.35563 0.168693 2.62435
0.481998 -2.14444 3.12689
0.481998 -2.14444 3.12689
0.268765 -3.00519 3.94825
0.264527 -1.59121 2.03457
0.264527 -1.59121 2.03457
1.25277 0.47272 2.46376
-0.393217 0.259008 1.11811
-0.393217 0.259008 1.11811
-0.393217 0.259008 1.11811
1.13041 2.79024 1.54028
1.25298 1.73764 4.25148
0.575338 3.78749 2.46878
-0.838622 4.60307 0.711414
-0.838622 4.60307 0.711414
0.234082 5.17039 2.85519
1.92557 6.35982 1.27277
-0.44648 4.98728 3.76658
-0.44648 4.98728 3.76658
-1.23963 4.24919 5.88416
-1.23963 4.24919 5.88416
0.667936 4.62911 4.44889
3.48137 1.76019 4.59054
3.48137 1.76019 4.59054
3.48137 1.76019 4.59054
2.49868 -1.01576 3.15341
2.49868 -1.01576 3.15341
2.49868 -1.01576 3.15341
0.663234 -1.3874 2.00638
0.708593 -2.29175 2.31385
0.708593 -2.29175 2.31385
0.708593 -2.29175 2.31385
0.708593 -2.29175 2.31385
0.708593 -2.29175 2.31385
0.708593 -2.29175 2.31385
0.708593 -2.29175 2.31385
-1.84391 -0.533481 4.09057
0.358264 1.13405 4.17532
-0.0602858 -1.22012 4.55651
-0.0602858 -1.22012 4.55651
-1.48671 -0.791924 5.2759
-2.77842 1.89 5.62324
-2.57747 -0.337869 3.67593
-2.57747 -0.337869 3.67593
-1.03549 -1.31091 2.45832
-1.03549 -1.31091 2.45832
-1.03549 -1.31091 2.45832
-2.64913 -2.48098 4.98884
-1.03209 -2.93648 2.76459
-2.70845 -3.62912 3.42223
-0.289042 -3.43693 2.22871
-0.289042 -3.43693 2.22871
-2.75878 -3.58817 3.55046
-1.72902 -2.85378 5.08423
-2.91341 -1.30324 4.57996
-0.416372 -3.76812 4.18446
2.19463 -3.03911 5.76267
2.07079 -5.23418 6.22856
2.07079 -5.23418 6.22856
0.653978 -7.2007 7.09682
0.653978 -7.2007 7.09682
0.653978 -7.2007 7.09682
0.653978 -7.2007 7.09682
2.7899 -8.62146 6.34819
3.99695 -8.34198 5.06222
3.41009 -6.48918 2.48536
3.83098 -6.75457 3.3318
3.83098 -6.75457 3.3318
4.90648 -6.18729 0.685632
6.15771 -5.89545 3.20844
5.55736 -3.19353 2.74112
2.92759 -1.48482 2.56686
0.591409 -2.81225 4.37505
3.52756 -0.35694 2.5628
0.646283 -0.010178 1.53922
0.646283 -0.010178 1.53922
0.646283 -0.010178 1.53922
0.646283 -0.010178 1.53922
0.646283 -0.010178 1.53922
0.646283 -0.010178 1.53922
0.646283 -0.010178 1.53922
0.219585 2.11442 1.91507
0.219585 2.11442 1.91507
2.09618 1.82138 3.26676
2.09618 1.82138 3.26676
2.09618 1.82138 3.26676
2.09618 1.82138 3.26676
4.99277 -0.575381 2.54536
4.99277 -0.575381 2.54536
2.57025 -1.29214 1.90139
2.57025 -1.29214 1.90139
4.42613 -1.34931 4.27926
3.81676 -0.162368 5.67575
1.09369 -2.29507 3.62773
1.09369 -2.29507 3.62773
1.09369 -2.29507 3.62773
3.46901 -2.68101 1.98125
2.71919 -4.893 4.17016
2.71919 -4.893 4.17016
3.63107 -4.55692 4.52081
3.63107 -4.55692 4.52081
1.71482 -2.21274 2.3885
1.71482 -2.21274 2.3885
-0.140537 -2.06712 4.7415
-0.140537 -2.06712 4.7415
-0.140537 -2.06712 4.7415
-0.140537 -2.06712 4.7415
0.581311 -1.65603 2.06679
0.581311 -1.65603 2.06679
0.581311 -1.65603 2.06679
0.581311 -1.65603 2.06679
0.581311 -1.65603 2.06679
0.581311 -1.65603 2.06679
0.581311 -1.65603 2.06679
1.70783 0.86727 4.86311
-0.0628328 0.211071 5.7425
-0.0628328 0.211071 5.7425
-1.28553 0.874083 4.17301
-2.42571 1.405 3.55911
-2.42571 1.405 3.55911
-0.733915 -0.476227 1.26526
-0.733915 -0.476227 1.26526
0.171241 -0.491339 -1.34615
-1.56755 -1.30926 1.11022
-1.4019 0.386234 -1.43312
-1.4019 0.386234 -1.43312
-1.4019 0.386234 -1.43312
-1.4019 0.386234 -1.43312
-1.4019 0.386234 -1.43312
-1.4019 0.386234 -1.43312
-1.4019 0.386234 -1.43312
0.54368 2.5985 -1.70462
0.54368 2.5985 -1.70462
0.54368 2.5985 -1.70462
0.54368 2.5985 -1.70462
1.94445 1.78501 -1.8344
2.47211 -0.919429 -1.80521
2.47211 -0.919429 -1.80521
2.47211 -0.919429 -1.80521
2.9025 1.55241 -3.72574
1.97768 -0.573098 -4.01122
1.97768 -0.573098 -4.01122
3.32702 1.26642 -5.56156
1.38419 2.78832 -3.65413
2.31599 0.463661 -1.99617
1.79451 3.07157 -4.92237
1.79451 3.07157 -4.92237
1.79451 3.07157 -4.92237
2.89041 2.34055 -3.66485
2.89041 2.34055 -3.66485
2.89041 2.34055 -3.66485
0.672305 2.07148 -2.97709
0.672305 2.07148 -2.97709
-0.633917 -0.594812 -2.23382
-0.633917 -0.594812 -2.23382
-0.633917 -0.594812 -2.23382
-0.633917 -0.594812 -2.23382
-0.633917 -0.594812 -2.23382
-0.633917 -0.594812 -2.23382
-0.633917 -0.594812 -2.23382
-0.719924 -1.33262 -2.21281
-0.719924 -1.33262 -2.21281
-0.719924 -1.33262 -2.21281
-0.719924 -1.33262 -2.21281
-0.719924 -1.33262 -2.21281
