x y z
186.772 179.933 190.653
187.75 179.196 190.131
188.076 178.935 190.161
188.076 178.935 190.161
187.581 178.115 189.242
186.736 177.89 190.198
186.724 178.828 190.651
186.681 178.269 190.957
186.994 178.28 189.915
186.994 178.28 189.915
186.791 178.414 188.96
185.984 178.76 188.513
186.455 179.785 187.881
186.001 179.485 188.571
185.385 178.651 189.057
185.175 178.621 188.799
185.175 178.621 188.799
185.175 178.621 188.799
185.175 178.621 188.799
185.639 179.316 187.781
185.831 179.664 187.269
184.974 178.604 186.349
185.73 179.584 185.985
186.77 178.907 185.311
185.571 178.885 184.176
186.704 179.575 184.346
185.658 180.652 185.166
184.616 180.712 184.528
184.141 180.851 184.19
184.455 179.833 184.463
184.54 178.839 183.324
185.089 179.156 182.373
186.127 178.242 183.44
186.395 177.551 183.262
186.393 176.653 183.972
186.57 176.71 183.712
186.57 176.71 183.712
186.102 177.228 183.42
185.448 178.409 182.754
184.672 178.534 183.176
183.717 178.501 183.006
184.726 179.08 181.916
184.726 179.08 181.916
183.57 178.56 181.45
183.977 177.728 180.938
183.977 177.728 180.938
184.478 176.533 180.774
184.511 176.514 181.767
183.449 176.207 182.53
183.449 176.207 182.53
183.824 175.425 182.946
183.824 175.425 182.946
183.824 175.425 182.946
184.181 176.191 181.947
183.731 176.522 182.299
183.731 176.522 182.299
184.825 177.435 182.532
185.322 177.12 181.732
185.322 177.12 181.732
186.008 177.719 180.707
185.52 177.846 181.146
186.451 177.022 180.241
186.28 175.872 180.131
186.553 174.708 180.881
186.553 174.708 180.881
186.121 173.765 180.077
186.991 172.894 179.828
187.614 171.809 178.655
187.101 170.875 177.712
187.121 169.802 178.471
186.102 170.313 178.952
186.565 169.33 179.086
186.565 169.33 179.086
186.76 169.745 178.66
185.672 169.607 179.827
185.672 169.607 179.827
186.208 170.212 180.39
186.208 170.212 180.39
186.208 170.212 180.39
185.395 169.167 179.282
185.162 168.669 178.146
185.162 168.669 178.146
185.162 168.669 178.146
185.162 168.669 178.146
184.064 167.611 177.335
183.985 167.165 177.053
184.525 166.44 176.667
185.004 166.662 175.658
185.004 166.662 175.658
184.431 167.115 175.646
184.431 167.115 175.646
184.431 167.115 175.646
184.431 167.115 175.646
183.973 167.142 176.076
183.973 167.142 176.076
183.973 167.142 176.076
183.909 166.371 176.845
183.909 166.371 176.845
183.5 166.335 177.826
183.5 166.335 177.826
183.5 166.335 177.826
184.195 165.563 177.475
185.268 165.421 176.349
185.268 165.421 176.349
185.598 165.255 176.648
186.17 164.233 175.87
186.17 164.233 175.87
186.17 164.233 175.87
186.17 164.233 175.87
185.281 164.504 175.484
184.241 164.668 174.803
183.724 165.759 173.75
182.925 164.893 174.752
182.925 164.893 174.752
182.295 165.425 174.014
181.445 166.088 173.193
181.51 166.358 172.959
181.164 167.237 172.016
181.164 167.237 172.016
181.164 167.237 172.016
182.315 167.064 171.068
182.315 167.064 171.068
182.446 167.942 170.481
183.288 167.587 170.662
183.071 167.646 169.883
183.071 167.646 169.883
181.953 168.267 170.538
182.88 167.34 170.295
182.88 167.34 170.295
182.561 168.442 170.754
183.258 168.017 170.347
183.951 168.376 169.541
184.185 169.48 169.286
183.2 169.985 168.959
182.93 169.746 168.516
182.546 169.207 169.087
181.482 168.477 168.301
181.482 168.477 168.301
181.482 168.477 168.301
181.788 167.356 167.169
181.988 166.554 167.372
181.545 167.319 166.24
182.219 166.864 166.599
181.56 166.858 166.85
180.96 167.55 166.123
181.196 166.601 165.113
181.938 165.478 165.635
181.938 165.478 165.635
182.77 164.823 165.021
183.707 163.918 164.385
183.707 163.918 164.385
183.707 163.918 164.385
184.865 164.561 165.555
185.872 165.279 164.475
185.516 166.045 163.669
184.317 166.522 162.755
183.602 165.604 163.565
183.817 164.675 164.558
184.087 164.422 164.289
184.087 164.422 164.289
184.036 165.309 163.16
183.21 164.51 164.27
182.569 165.326 163.973
183.1 164.36 163.24
184.122 164.072 162.374
183.088 163.015 162.997
182.829 163.233 162.184
181.642 163.025 162.332
180.652 163.716 161.676
179.968 163.519 162.673
179.968 163.519 162.673
180.555 163.248 162.073
180.555 163.248 162.073
180.555 163.248 162.073
180.829 162.89 161.974
180.953 163.013 163.01
182.01 162.854 162.079
181.925 163.968 161.004
181.978 164.228 161.52
182.414 163.11 160.441
181.304 163.242 161.36
181.304 163.242 161.36
181.304 163.242 161.36
181.304 163.242 161.36
181.304 163.242 161.36
181.304 163.242 161.36
181.304 163.242 161.36
182.257 163.573 162.055
181.584 163.317 161.24
181.584 163.317 161.24
180.805 163.764 160.397
181.117 162.654 160.98
181.579 161.672 160.756
181.517 161.979 160.564
181.652 161.245 161.257
180.561 162.121 161.459
179.411 161.516 162.286
180.428 161.2 161.831
180.428 161.2 161.831
179.679 161.585 162.764
179.759 160.776 163.259
179.759 160.776 163.259
180.569 161.037 163.452
181.178 160.197 163.871
181.178 160.197 163.871
180.006 159.464 164.727
178.843 159.635 165.797
179.726 159.484 165.218
179.726 159.484 165.218
179.037 159.365 164.405
177.922 158.334 163.346
177.811 157.482 162.957
177.811 157.482 162.957
176.957 157.682 163.977
177.109 158.234 163.924
176.305 157.367 164.416
176.305 157.367 164.416
176.305 157.367 164.416
176.305 157.367 164.416
175.972 158.411 164.449
177.041 158.092 164.307
178.019 157.464 163.809
178.019 157.464 163.809
177.05 157.276 163.833
177.05 157.276 163.833
177.05 157.276 163.833
176.766 157.16 164.198
177.025 155.973 163.331
176.26 156.128 164.318
175.525 155.996 165.403
174.794 155.203 165.082
174.794 155.203 165.082
174.82 156.366 164.168
174.937 157.017 163.709
174.937 157.017 163.709
174.97 158.147 162.971
174.389 157.762 161.801
173.897 156.761 162.681
173.897 156.761 162.681
174.203 157.654 161.637
173.332 158.157 161.428
172.689 157.121 162.087
171.817 158.12 161.179
170.656 157.062 161.071
169.504 157.384 160.129
169.259 156.523 160.579
169.259 156.523 160.579
169.259 156.523 160.579
169.367 155.35 160.093
169.367 155.35 160.093
169.15 154.962 160.766
168.534 154.617 161.906
167.769 153.951 162.528
167.711 154.548 162.353
167.711 154.548 162.353
166.798 153.725 162.367
165.848 153.115 162.326
165.848 153.115 162.326
165.848 153.115 162.326
165.214 153.848 161.722
165.766 155.012 160.762
165.959 155.505 159.805
166.065 156.4 159.273
166.065 156.4 159.273
165.498 156.551 160.165
165.498 156.551 160.165
165.498 156.551 160.165
166.262 157.67 159.226
165.321 158.437 159.315
165.389 158.498 158.9
165.443 157.756 158.953
165.443 157.756 158.953
165.423 158.377 159.692
165.423 158.377 159.692
165.557 158.275 158.695
165.841 158.352 158.281
165.027 157.586 158.988
165.027 157.586 158.988
165.027 157.586 158.988
163.934 157.114 159.019
163.911 156.524 158.207
163.911 156.524 158.207
164.4 155.987 158.395
164.4 155.987 158.395
165.277 155.392 157.89
166.449 154.635 157.218
167.341 154.686 156.307
166.325 154.25 157.075
166.764 153.563 156.469
166.928 152.814 156.6
166.964 151.889 156.959
167.091 152.427 156.244
167.091 152.427 156.244
167.698 151.486 157.364
166.937 151.036 157.32
165.843 150.598 156.683
165.843 150.598 156.683
164.88 151.071 157.17
164.88 151.071 157.17
164.187 151.456 157.06
164.313 151.196 157.648
163.192 151.676 157.284
162.389 151.142 157.306
162.203 152.063 156.677
162.203 152.063 156.677
162.203 152.063 156.677
162.203 152.063 156.677
162.203 152.063 156.677
162.195 153.032 155.734
162.834 152.904 155.976
163.097 152.793 156.502
163.645 152.486 156.658
163.645 152.486 156.658
163.645 152.486 156.658
163.645 152.486 156.658
164.083 151.909 156.672
164.083 151.909 156.672
163.264 151.821 156.276
162.406 151.171 155.924
162.954 151.701 154.935
162.472 151.868 155.115
161.575 150.696 156.264
161.575 150.696 156.264
162.272 150.289 156.261
161.744 150.661 156.432
160.942 149.679 157.299
161.043 149.511 158.013
160.556 149.554 159.014
160.713 148.573 158.768
159.519 148.709 159.851
158.325 147.545 158.773
158.325 147.545 158.773
157.131 146.683 158.268
156.812 145.484 158.209
155.795 146.19 158.438
155.795 146.19 158.438
155.609 146.991 157.396
156.788 146.382 156.276
157.624 146.563 155.95
157.046 146.137 155.047
156.362 146.307 155.828
155.742 147.044 156.324
155.742 147.044 156.324
156.68 146.487 155.516
156.68 146.487 155.516
155.762 145.661 155.084
155.841 146.395 153.966
155.602 146.902 154.065
156.476 146.105 152.955
156.476 146.105 152.955
155.988 144.997 152.579
154.85 145.865 153.307
154.85 145.865 153.307
154.85 145.865 153.307
154.85 145.865 153.307
155.089 145.243 152.49
155.089 145.243 152.49
155.089 145.243 152.49
154.79 145.399 152.315
154.092 144.499 153.189
154.184 144.096 152.7
153.915 143.672 153.295
153.915 143.672 153.295
152.832 144.625 152.234
151.705 143.678 152.715
150.838 144.809 153.911
150.164 144.023 153.314
150.164 144.023 153.314
149.275 144.028 153.594
149.275 144.028 153.594
148.561 143.515 154.569
148.689 142.568 155.575
148.378 142.294 154.817
148.256 141.652 153.929
148.224 141.998 154.552
148.224 141.998 154.552
147.37 142.754 154.586
147.082 142.414 153.456
147.175 142.636 153.003
147.134 141.68 153.895
146.006 141.951 154.837
146.006 141.951 154.837
146.884 142.07 154.613
147.914 142.919 154.929
147.14 143.325 155.436
146.136 143.465 154.691
146.813 143.115 155.738
147.689 142.048 154.637
147.942 141.354 154.496
147.522 141.551 154.235
147.703 141.302 153.669
147.703 141.302 153.669
148.328 141.993 153.453
148.328 141.993 153.453
148.328 141.993 153.453
148.328 141.993 153.453
147.582 141.303 153.923
148.343 140.699 153.362
149.294 139.896 153.881
150.184 139.808 152.759
150.606 139.077 153.753
150.958 138.625 153.404
150.958 138.625 153.404
149.818 138.036 154.215
149.818 138.036 154.215
149.818 138.036 154.215
150.346 137.386 154.799
150.346 137.386 154.799
150.457 136.958 153.812
150.629 136.228 153.172
150.317 135.38 152.904
149.392 134.802 153.273
149.392 134.802 153.273
149.392 134.802 153.273
148.498 135.17 153.963
147.817 134.848 154.494
147.817 134.848 154.494
148.636 134.481 154.521
148.728 134.324 155.128
148.765 133.834 154.289
149.127 133.847 153.494
149.127 133.847 153.494
149.127 133.847 153.494
147.943 132.656 152.939
147.433 131.613 152.536
146.472 131.233 152.284
145.298 132.121 152.268
144.609 132.418 152.611
145.372 131.732 152.601
145.482 131.719 153.794
145.636 132.405 153.351
146.392 132.953 152.204
146.392 132.953 152.204
145.809 133.073 151.116
145.202 133.501 151.934
145.333 132.554 152.416
145.151 131.532 153.407
145.285 130.358 154.359
144.548 129.52 153.177
144.548 129.52 153.177
144.204 128.46 152.972
143.29 128.998 152.303
143.29 128.998 152.303
143.29 128.998 152.303
143.242 129.964 151.769
143.242 129.964 151.769
144.248 129.892 152.892
143.757 130.031 151.734
143.503 130.627 150.698
144.503 130.837 150.367
144.844 129.805 150.158
144.844 129.805 150.158
143.699 128.789 150.552
143.07 129.812 149.762
142.364 129.038 149.697
141.483 130.021 148.918
140.709 128.92 148.751
141.265 128.773 147.919
140.548 129.224 147.812
139.967 129.265 148.71
140.832 129.57 147.832
141.923 129.181 148.054
142.268 128.569 148.699
142.11 128.525 148.759
142.493 128.245 148.464
142.493 128.245 148.464
141.308 128.711 149.079
142.002 128.279 148.949
142.002 128.279 148.949
141.608 128.447 148.432
142.074 127.629 147.338
141.325 128.779 147.268
140.574 128.216 146.342
140.574 128.216 146.342
140.574 128.216 146.342
139.629 127.629 146.766
139.274 127.065 146.654
138.925 125.888 147.23
138.802 125.371 148.391
137.652 124.223 148.571
137.77 124.293 147.752
136.66 123.848 147.791
136.66 123.848 147.791
136.66 123.848 147.791
136.66 123.848 147.791
136.66 123.848 147.791
136.461 124.119 148.772
135.32 123.792 149.662
134.84 124.519 148.848
133.834 123.338 149.809
134.327 122.187 150.765
135.202 121.671 150.675
135.202 121.671 150.675
135.202 121.671 150.675
134.804 122.605 150.686
134.162 122.316 150.425
133.819 121.278 150.558
133.096 120.892 151.118
133.84 120.052 151.774
133.84 120.052 151.774
133.416 121.092 150.907
132.775 121.054 151.392
133.963 120.15 150.513
133.963 120.15 150.513
134.849 119.813 149.44
135.762 118.837 149.795
134.593 119.687 150.178
134.859 119.993 150.522
134.859 119.993 150.522
134.462 120.104 150.785
133.525 120.074 151.347
133.525 120.074 151.347
133.192 120.325 152.469
133.47 119.25 152.031
133.47 119.25 152.031
133.47 119.25 152.031
132.822 118.401 153.151
133.117 118.548 152.808
132.36 118.762 152.337
132.36 118.762 152.337
131.522 118.963 152.045
131.552 119.334 152.524
132.092 118.727 151.629
132.248 118.841 151.079
133.062 118.117 149.893
133.405 118.778 149.349
133.405 118.778 149.349
133.405 118.778 149.349
132.294 117.656 148.454
132.294 117.656 148.454
131.505 117.954 149.181
131.505 117.954 149.181
132.047 117.734 148.007
133.185 117.532 147.134
133.185 117.532 147.134
133.461 118.093 146.157
132.898 118.994 146.527
132.366 119.902 146.628
132.831 120.593 146.005
133.024 121.096 145.137
132.537 121.905 144.023
132.537 121.905 144.023
132.032 121.927 143.535
132.032 121.927 143.535
132.032 121.927 143.535
132.032 121.927 143.535
132.247 122.683 142.737
132.247 122.683 142.737
133.274 121.526 143.315
134.203 120.664 143.712
133.659 120.755 144.201
132.942 120.134 143.2
132.942 120.134 143.2
132.557 119.279 143.97
132.589 118.12 145.148
131.724 118.909 144.875
131.724 118.909 144.875
131.724 118.909 144.875
130.778 118.694 145.963
129.606 118.351 145.526
128.541 118.156 144.804
128.501 116.992 144.118
128.501 116.992 144.118
128.501 116.992 144.118
128.501 116.992 144.118
128.501 116.992 144.118
128.501 116.992 144.118
127.974 116.714 143.734
126.973 116.469 143.034
125.833 115.548 143.647
125.833 115.548 143.647
125.833 115.548 143.647
125.399 115.301 144.179
125.076 114.111 143.906
124.325 114.732 143.274
123.882 113.712 143.384
123.882 113.712 143.384
123.882 113.712 143.384
123.882 113.712 143.384
123.882 113.712 143.384
123.882 113.712 143.384
123.882 113.712 143.384
123.882 113.712 143.384
123.646 112.78 142.289
122.495 112.763 142.453
122.82 112.372 141.381
122.071 111.616 140.648
121.9 111.61 140.496
121.9 111.61 140.496
121.977 111.63 139.431
121.977 111.63 139.431
120.927 112.062 139.951
120.927 112.062 139.951
120.387 111.983 140.318
120.387 111.983 140.318
121.419 110.96 140.495
121.419 110.96 140.495
121.65 110.935 139.439
121.65 110.935 139.439
121.65 110.935 139.439
122.096 110.946 138.688
122.704 110.513 138.278
122.704 110.513 138.278
122.021 110.828 138.713
121.375 110.156 138.349
120.83 109.879 137.481
120.83 109.879 137.481
120.83 109.879 137.481
120.83 109.879 137.481
120.846 110.055 136.448
121.182 109.585 136.507
120.037 109.26 135.789
120.201 108.491 136.105
119.567 109.521 134.991
119.567 109.521 134.991
120.345 109.04 134.529
120.271 108.462 133.479
119.183 107.583 132.322
119.281 108.176 132.593
119.281 108.176 132.593
119.924 108.261 132.422
120.416 107.425 133.09
121.377 107.277 132.205
120.323 107.305 132.881
119.418 107.278 133.118
118.83 108.221 133.633
118.663 107.872 133.138
118.663 107.872 133.138
118.663 107.872 133.138
117.627 107.317 133.178
117.439 107.578 133.487
117.284 108.605 132.803
117.284 108.605 132.803
117.467 108.618 133.504
117.467 108.618 133.504
116.9 107.433 133.534
115.836 107.805 134.16
116.792 106.805 133.74
116.792 106.805 133.74
117.06 106.268 132.905
118.196 107.051 132.701
117.262 106.253 131.814
117.262 106.253 131.814
118.048 106.343 130.786
118.048 106.343 130.786
118.048 106.343 130.786
117.254 106.587 131.439
117.131 105.468 130.767
116.249 104.732 131.275
116.497 104.501 131.222
116.497 104.501 131.222
116.967 104.057 131.015
116.165 103.247 131.631
115.109 104.263 131.913
115.109 104.263 131.913
114.982 103.215 132.815
114.982 103.215 132.815
114.579 104.094 132.889
114.422 104.804 133.187
113.647 103.614 132.882
113.905 102.687 132.171
113.165 102.008 132.291
113.107 101.279 132.463
113.925 101.306 132.132
114.782 100.948 131.135
115.732 100.068 131.067
114.803 99.0848 130.17
114 97.9675 129.123
114.5 97.7516 129.484
113.813 96.7973 130.154
113.478 96.4084 131.112
113.478 96.4084 131.112
112.837 96.1705 129.973
112.837 96.1705 129.973
111.757 96.9019 130.496
111.959 95.7186 129.365
111.436 95.0385 129.465
112.219 94.1179 129.874
112.507 93.0987 130.313
112.507 93.0987 130.313
113.271 92.6801 129.251
113.271 92.6801 129.251
113.779 92.3904 128.813
113.779 92.3904 128.813
113.779 92.3904 128.813
113.5 92.2838 128.829
112.734 91.6059 129.649
113.667 90.5779 128.454
112.733 90.3427 127.953
111.698 90.5898 126.79
112.008 91.0272 125.855
112.008 91.0272 125.855
112.008 91.0272 125.855
112.5 92.0648 124.691
111.415 93.1746 124.114
111.408 92.1353 123.474
111.408 92.1353 123.474
110.735 91.0333 124.217
111.175 89.8984 124.437
111.175 89.8984 124.437
111.175 89.8984 124.437
111.175 89.8984 124.437
111.175 89.8984 124.437
111.175 89.8984 124.437
110.503 90.539 124.052
110.352 91.2485 124.998
111.324 90.2178 125.469
110.584 90.8923 125.399
110.034 91.107 124.623
110.034 91.107 124.623
110.034 91.107 124.623
109.803 90.9458 125.211
109.803 90.9458 125.211
108.793 90.5522 125.3
109.533 90.7771 124.13
108.788 90.6631 124.992
108.34 90.1479 125.097
108.221 90.9782 125.241
108.625 89.856 125.665
107.64 90.415 124.746
108.833 90.5031 124.76
108.808 91.473 123.994
108.188 90.6722 123.001
107.38 90.7951 123.296
108.486 91.1177 122.2
109.173 90.4286 121.668
109.232 91.2939 121.012
109.232 91.2939 121.012
109.703 91.1918 121.295
109.703 91.1918 121.295
109.703 91.1918 121.295
108.643 92.2317 120.477
108.439 91.3326 121.02
107.299 90.192 121.665
106.974 89.9216 120.676
106.55 90.3158 120.182
106.168 91.0958 121.135
106.168 91.0958 121.135
106.168 91.0958 121.135
106.698 90.2905 120.099
106.698 90.2905 120.099
105.514 89.8171 119.737
104.979 89.2556 120.049
104.513 89.8546 119.71
105.268 88.8771 120.171
104.783 87.7757 119.444
105.427 87.4545 119.121
105.852 88.0494 119.604
107.036 88.6157 118.928
107.837 88.8427 118.663
108.687 88.0077 117.997
108.939 88.35 117.854
109.724 88.0585 117.76
110.67 87.0714 117.634
110.978 86.5416 117.352
109.913 85.6034 117.148
109.884 85.231 116.964
109.884 85.231 116.964
110.538 85.1461 116.471
110.538 85.1461 116.471
110.616 84.9445 115.286
110.144 85.0989 115.675
110.144 85.0989 115.675
110.55 84.7134 115.782
109.395 85.2564 115.379
109.395 85.2564 115.379
109.151 85.3313 116.549
109.478 84.4068 115.979
109.293 84.738 116.122
109.749 85.4893 115.538
108.974 84.4602 116.602
108.312 84.932 115.587
107.649 85.7419 115.544
106.55 86.6374 114.42
106.36 85.7125 114.15
105.588 86.4083 113.544
105.588 86.4083 113.544
106.52 85.6412 112.58
106.52 85.6412 112.58
107.012 86.5145 111.488
106.697 85.3686 111.682
107.216 85.4681 111.475
107.219 85.0447 111.103
107.219 85.0447 111.103
107.689 84.5601 110.009
107.689 84.5601 110.009
106.697 85.4397 110.345
106.697 85.4397 110.345
107.415 84.3683 109.251
107.28 83.8455 108.279
107.28 83.8455 108.279
107.28 83.8455 108.279
107.28 83.8455 108.279
107.28 83.8455 108.279
106.46 83.7804 107.989
106.46 83.7804 107.989
105.664 84.5103 108.9
105.664 84.5103 108.9
105.51 85.5196 108.158
104.975 85.8313 108.79
104.975 85.8313 108.79
105.298 86.6709 108.337
105.042 86.6264 108.511
105.162 85.6391 108.871
105.162 85.6391 108.871
105.162 85.6391 108.871
105.618 86.3688 108.147
105.618 86.3688 108.147
105.783 85.4058 107.954
105.783 85.4058 107.954
105.237 85.2698 108.498
104.737 84.8527 107.385
105.041 85.9049 106.763
105.542 86.6345 105.978
104.994 87.3638 106.564
104.994 87.3638 106.564
104.994 87.3638 106.564
104.058 87.6252 107.515
104.058 87.6252 107.515
103.637 87.0761 106.558
103.416 87.078 106.121
103.416 87.078 106.121
103.006 87.8136 105.701
103.006 87.8136 105.701
103.006 87.8136 105.701
103.817 88.9737 104.516
103.817 88.9737 104.516
103.492 87.8442 103.667
103.492 87.8442 103.667
103.131 87.3343 103.894
102.883 87.4394 103.727
103.135 87.2063 104.14
103.788 86.5264 103.254
103.585 85.9127 102.778
104.596 85.9722 103.261
103.763 85.1596 102.427
102.959 85.9363 101.391
102.613 86.2825 100.979
101.914 85.5207 100.9
100.794 84.8314 100.53
100.794 84.8314 100.53
99.64 84.9462 100.127
98.4529 85.028 101.323
97.2884 83.839 102.185
96.8293 83.3365 101.884
96.8293 83.3365 101.884
96.9357 82.8499 101.322
96.6589 82.806 101.102
96.6589 82.806 101.102
96.6589 82.806 101.102
96.6589 82.806 101.102
96.6589 82.806 101.102
96.6589 82.806 101.102
96.0925 82.6112 99.9682
95.1049 81.952 99.188
95.1865 80.9267 98.7161
95.3513 81.7817 97.8754
94.8746 82.3671 96.8416
93.7638 82.5229 96.6319
93.9063 82.0114 96.7746
93.9063 82.0114 96.7746
93.9063 82.0114 96.7746
93.4755 82.7449 97.3558
92.6907 82.2812 97.8921
91.7779 81.9379 97.1308
91.7779 81.9379 97.1308
91.7016 81.4813 98.0003
91.7016 81.4813 98.0003
91.8729 82.3321 96.8019
91.1845 82.3793 96.4224
91.1845 82.3793 96.4224
91.8139 82.5241 95.3456
91.0876 81.8707 94.3562
90.9461 80.9131 94.0581
91.1935 81.2245 93.0512
91.9769 80.1444 91.9686
91.0643 80.9548 90.8467
91.0643 80.9548 90.8467
90.4066 81.898 90.1579
89.5248 80.9916 88.9858
89.5248 80.9916 88.9858
89.5248 80.9916 88.9858
88.4707 81.796 88.4999
87.556 82.1552 89.3797
87.556 82.1552 89.3797
86.6825 81.1799 89.4759
85.8313 81.3894 89.5377
86.3956 80.9293 89.6171
85.4926 81.2327 90.1829
85.4777 80.6798 89.7092
85.4777 80.6798 89.7092
85.4777 80.6798 89.7092
85.7774 80.2718 88.8094
85.7774 80.2718 88.8094
85.0178 80.1859 89.4728
85.0178 80.1859 89.4728
84.3332 81.0887 88.8803
83.3039 82.1173 88.0847
83.3681 82.215 88.0663
84.4007 82.9463 87.6518
83.3836 82.3867 87.1476
83.9336 83.1205 86.4435
84.9518 82.7378 85.7515
85.1438 82.5851 86.1094
84.2498 82.562 87.1414
84.5419 82.8346 87.6469
84.5578 82.1116 87.4883
84.5578 82.1116 87.4883
85.1382 81.4555 87.3802
85.9908 81.4787 87.6678
86.142 80.2853 88.0543
85.3069 80.9552 88.8696
85.3069 80.9552 88.8696
86.184 82.0156 87.9247
86.184 82.0156 87.9247
86.184 82.0156 87.9247
87.0263 82.6677 87.1002
86.7491 83.4029 86.5767
86.7491 83.4029 86.5767
87.1195 83.5956 87.7416
88.231 83.5097 86.9508
87.9894 83.0333 87.3982
87.9894 83.0333 87.3982
88.7019 83.7075 86.6475
89.26 83.4889 86.0291
88.8442 84.3135 85.3578
89.3404 84.4789 84.4228
88.3361 83.3372 84.0837
87.579 83.8433 84.0815
87.579 83.8433 84.0815
86.829 83.7356 83.467
86.5096 82.5399 83.6879
85.7649 81.3903 83.5933
86.0556 80.6644 83.8414
85.4356 80.8306 84.1968
84.6306 80.6418 83.0972
84.6306 80.6418 83.0972
84.6306 80.6418 83.0972
84.6306 80.6418 83.0972
84.0648 81.5483 82.6171
84.0648 81.5483 82.6171
83.571 81.7192 81.5558
83.571 81.7192 81.5558
82.754 80.8223 80.9941
82.2162 80.406 80.6779
81.7306 80.0684 79.8261
80.9681 80.4395 80.6454
80.9681 80.4395 80.6454
79.933 80.679 81.045
78.7732 79.4795 82.1178
78.3935 79.0344 82.493
78.3935 79.0344 82.493
77.909 79.5505 82.5943
78.1637 79.4529 83.3453
77.0223 78.864 84.1756
75.9781 78.3942 84.3655
75.9781 78.3942 84.3655
74.9174 78.5541 84.6326
74.1268 78.3088 84.7795
74.1268 78.3088 84.7795
74.0149 78.5128 84.2388
72.8805 78.5597 83.1531
72.8805 78.5597 83.1531
72.2383 77.3781 83.3821
71.809 77.0342 82.8364
72.1441 77.3239 82.999
72.5622 76.7494 82.0125
72.5622 76.7494 82.0125
72.5622 76.7494 82.0125
71.3818 75.8314 80.8367
72.1327 75.008 81.0397
72.1327 75.008 81.0397
73.1093 74.2599 80.7339
73.5582 74.2844 81.1468
74.1965 74.6383 80.1568
73.9786 75.356 79.2354
73.9786 75.356 79.2354
74.6675 74.6268 80.3232
74.5297 74.8283 79.2524
75.2479 75.3186 78.4378
74.5878 74.3333 77.8594
74.5878 74.3333 77.8594
74.0565 75.0893 76.937
73.1248 75.6545 75.8368
73.1248 75.6545 75.8368
72.2099 74.8857 75.1165
72.8931 74.0315 74.2987
72.2605 74.8695 73.5168
72.2605 74.8695 73.5168
72.7421 73.9229 72.6397
72.0867 73.6707 72.6346
71.2998 74.8434 72.8564
71.4324 75.9163 72.72
71.4324 75.9163 72.72
71.4324 75.9163 72.72
70.7335 75.3239 72.5776
70.9518 75.8771 71.46
70.6674 75.0826 72.1861
70.6674 75.0826 72.1861
69.6592 75.3483 71.6037
69.8334 74.4345 71.9111
69.8334 74.4345 71.9111
69.4812 75.2061 70.7732
69.4812 75.2061 70.7732
