0 413.75 492.521
1 410.724 472.349
2 403.66 453.23
3 402.116 437.27
4 393.752 423.065
5 385.432 414.196
6 376.389 407.589
7 364.241 402.554
8 355.898 393.924
9 342.933 385.746
10 334.324 375.643
11 330.509 365.634
12 326.071 355.337
13 320.398 346.509
14 312.469 338.949
15 307.119 333.146
16 301.98 326.36
17 289.561 320.828
18 284.391 314.528
19 283.17 308.545
20 279.195 301.081
21 275.721 295.275
22 275.013 289.809
23 270.362 286.784
24 269.319 284.36
25 266.298 281.991
26 262.823 279.973
27 254.365 276.393
28 253.023 273.663
29 250.967 271.422
30 241.179 267.996
31 239.694 263.523
32 237.065 260.085
33 235.267 254.671
34 231.306 250.961
35 231.306 246.709
36 230.055 243.066
37 227.269 239.851
38 225.598 236.891
39 222.746 235.066
40 220.537 233.159
41 218.829 230.751
42 216.929 228.889
43 213.047 226.717
44 212.121 224.863
45 208.101 222.158
46 206.906 220.479
47 204.511 216.637
48 203.396 214.556
49 201.67 213.009
50 200.616 211.976
51 199.208 210.57
52 196.651 208.468
53 195.301 206.715
54 195.301 205.013
55 191.312 203.063
56 189.212 201.884
57 186.245 200.644
58 185.97 199.202
59 183.227 196.591
60 181.113 193.687
61 180.838 191.245
62 179.076 189.124
63 179.076 188.015
64 177.864 187.303
65 174.781 185.999
66 174.328 184.825
67 173.182 183.391
68 171.547 181.709
69 171.023 180.317
70 167.586 178.78
71 166.171 177.587
72 165.786 175.895
73 164.408 174.27
74 160.981 172.715
75 160.981 171.271
76 159.109 169.768
77 159.109 168.593
78 158.801 167.911
79 158.801 167.184
80 157.163 165.347
81 156.005 164.372
82 156.005 163.868
83 154.695 162.073
84 154.318 160.622
85 153.008 159.469
86 152.388 158.338
87 150.702 157.878
88 149.392 157.29
89 149.392 156.44
90 147.507 156.075
91 147.507 154.615
92 146.979 154.229
93 146.27 153.724
94 146.27 153.78
95 144.125 154.975
96 143.417 154.235
97 143.417 153.55
98 142.962 152.008
99 139.802 150.841
100 128.545 149.205
101 128.545 147.574
102 128.545 147.642
103 128.055 146.746
104 128.055 146.631
105 128.055 146.158
106 128.055 143.851
107 126.629 141.157
108 126.629 138.119
109 126.251 135.633
110 126.209 133.819
111 125.872 132.743
112 125.708 131.189
113 124.817 130.715
114 123.433 130.296
115 123.433 129.975
116 123.007 129.702
117 123.007 128.879
118 122.085 128.514
119 121.995 127.32
120 121.074 126.525
121 120.969 125.928
122 120.479 126.074
123 119.934 125.006
124 119.795 125.29
125 119.155 124.74
126 119.155 123.954
127 118.506 123.672
128 118.06 123.592
129 117.57 122.321
130 116.406 121.162
131 115.711 120.668
132 114.056 119.859
133 112.857 119.373
134 112.078 118.616
135 112.078 117.671
136 111.361 117.378
137 111.361 116.092
138 111.031 116.328
139 110.112 115.398
140 109.781 114.448
141 109.306 114.419
142 109.306 113.794
143 108.941 113.557
144 108.616 113.114
145 108.086 113.464
146 108.086 113.131
147 107.038 112.781
148 107.038 113.033
149 107.038 112.723
150 105.896 111.4
151 105.675 110.351
152 105.114 109.818
153 105.114 109.634
154 105.114 109.654
155 104.241 109.795
156 104.241 109.039
157 103.924 108.182
158 103.888 107.889
159 103.072 107.834
160 102.851 107.999
161 102.851 107.291
162 101.644 106.596
163 101.644 105.99
164 101.644 105.186
165 101.5 104.842
166 101.373 104.621
167 101.152 104.816
168 101.032 104.921
169 100.695 105.039
170 100.083 105.73
171 99.9007 105.211
172 99.3285 105.335
173 99.3285 104.525
174 98.9817 104.076
175 98.474 103.396
176 98.474 104.185
177 98.474 104.249
