0 435.817 491.978
1 423.108 474.927
2 410.087 458.506
3 390.969 444.536
4 378.384 432.976
5 364.932 417.93
6 364.932 401.677
7 347.055 390.622
8 344.415 381.885
9 339.037 371.014
10 325.133 362.28
11 322.44 354.361
12 315.263 346.37
13 310.488 339.704
14 300.044 332.207
15 299.849 324.517
16 294.761 316.593
17 291.61 310.545
18 291.61 307.609
19 286.026 305.121
20 282.889 303.244
21 280.371 299.082
22 277.796 294.901
23 271.958 291.463
24 263.921 287.107
25 257.138 282.919
26 246.869 279.7
27 246.869 274.401
28 245.217 268.573
29 243.917 261.729
30 238.754 257.65
31 236.022 252.515
32 236.022 248.628
33 232.346 245.288
34 229.075 241.675
35 226.243 238.742
36 222.051 236.034
37 219.714 233.913
38 218.188 231.019
39 211.323 228.139
40 207.839 224.811
41 207.556 221.323
42 205.756 217.198
43 203.635 214.208
44 202.818 212.24
45 200.533 210.529
46 195.949 208.562
47 194.951 206.607
48 191.701 205.343
49 190.304 203.229
50 187.053 201.285
51 187.037 198.225
52 185.517 196.707
53 185.517 195.359
54 184.656 193.891
55 183.888 192.517
56 183.888 191.953
57 180.626 190.567
58 180.626 189.567
59 180.485 188.839
60 180.105 187.819
61 179.092 187.619
62 178.486 185.756
63 177.605 184.969
64 176.492 184.022
65 175.005 183.449
66 174.213 182.662
67 174.213 181.909
68 172.928 181.57
69 171.805 180.546
70 171.369 180.241
71 169.87 178.773
72 169.869 177.074
73 169.869 175.2
74 167.768 174.172
75 167.004 173.432
76 167.004 173.684
77 165.698 174.932
78 165.698 175.011
79 165.698 176.478
80 164.507 176.24
81 159.344 176.32
82 158.471 175.354
83 158.305 173.018
84 157.935 170.479
85 156.613 167.995
86 156.323 166.348
87 156.323 165.359
88 150.062 164.419
89 150.062 162.656
90 149.55 160.931
91 147.253 159.275
92 146.742 158.287
93 145.932 156.366
94 145.804 155.718
95 144.142 152.605
96 144.142 151.562
97 143.656 150.437
98 142.688 149.724
99 141.006 148.363
100 132.519 147.151
101 132.519 146.088
102 132.519 146.787
103 132.519 148.047
104 132.314 148.358
105 132.312 149.615
106 131.177 147.431
107 130.972 145.234
108 130.615 141.935
109 129.17 139.561
110 129.17 138.501
111 128.277 137.995
112 128.277 136.53
113 127.926 135.812
114 126.683 134.588
115 125.749 133.898
116 125.749 132.8
117 125.035 131.731
118 124.437 130.531
119 123.719 130.027
120 123.004 128.65
121 122.14 127.898
122 121.856 126.963
123 120.55 126.559
124 119.377 125.89
125 118.165 126.001
126 116.909 125.008
127 116.909 124.381
128 116.144 122.945
129 115.966 122.032
130 115.061 121.47
131 114.448 120.045
132 113.492 120.345
133 112.989 120.004
134 112.989 119.951
135 112.061 119.392
136 112.061 117.96
137 111.691 117.824
138 111.691 119.024
139 110.981 119.881
140 110.981 119.774
141 110.803 119.285
142 110.803 118.473
143 110.803 117.644
144 110.803 116.856
145 110.534 116.869
146 110.321 115.785
147 110.123 115.738
148 109.647 115.83
149 108.77 116.278
150 108.77 115.055
151 108.77 115.34
152 108.501 114.986
153 108.138 114.583
154 108.138 113.808
155 107.688 112.296
156 106.061 111.28
157 105.429 111.117
158 104.287 111.254
159 104.287 111.499
160 103.733 110.199
161 103.164 109.835
162 103.124 109.647
163 103.124 108.257
164 103.124 108.348
165 103.051 107.859
166 103.051 107.29
167 102.994 107.883
168 102.763 107.518
169 102.763 106.939
170 100.905 106.218
171 100.905 106.428
172 100.847 106.864
173 100.847 106.218
174 100.847 105.399
175 100.13 105.177
176 99.5118 105.209
177 99.4545 104.636
178 97.394 103.952
179 97.394 103.05
180 96.8735 103.185
181 96.8735 102.551
182 96.3747 102.236
183 96.3747 101.52
184 96.3747 100.841
185 96.3747 100.987
186 96.3747 101.384
187 96.0785 100.971
188 95.6893 100.899
189 95.6893 100.227
190 95.0594 100.233
191 95.0594 99.7968
192 94.374 98.7529
193 94.1416 98.904
194 93.4562 98.3555
195 93.4562 97.9478
196 93.4562 97.4154
197 92.9875 97.4367
198 92.9875 97.6934
199 92.9875 97.2029
200 91.8775 96.4244
201 91.8775 96.4556
202 91.8775 97.6104
203 91.8775 99.0782
204 91.8775 99.3442
205 91.8775 99.5957
206 91.8775 101.71
207 91.8775 102.046
208 91.8775 101.312
209 91.8775 99.3919
210 91.023 98.3721
211 91.023 97.1305
212 91.023 97.4724
213 90.9454 98.7144
214 90.9454 99.5904
215 90.9454 100.202
216 90.0789 100.525
217 90.0789 99.9365
218 90.0789 99.0643
219 90.0789 98.146
220 89.1914 97.3073
221 89.1914 97.147
222 88.9726 95.9006
223 88.8267 95.3019
224 88.6078 96.0165
225 88.6078 96.8644
226 87.6422 95.1821
227 87.2027 94.778
228 87.2027 93.9877
229 87.2027 92.2985
230 87.2027 91.8274
231 86.3483 91.552
232 86.3483 91.1966
233 86.3483 92.047
234 86.3483 92.757
235 86.3483 94.8184
236 86.3483 95.8092
237 86.3483 96.1852
238 86.2011 96.5325
239 86.2011 95.7772
240 86.2011 95.0126
241 86.2011 93.5352
242 86.2011 92.6456
243 85.6755 91.7813
244 85.6755 91.1946
245 85.4403 91.1883
246 85.1579 90.5193
247 85.1579 90.7154
248 85.1579 90.5513
249 85.1579 90.335
