#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.05056     1.05056           0
           2     1.05262     1.05159   0.0007293
           3     1.05445     1.05254 0.000917975
           4     1.05604     1.05342  0.00102267
           5     1.05737     1.05421   0.0010813
           6     1.05844     1.05491  0.00110774
           7     1.05925     1.05553  0.00110927
           8     1.05979     1.05606  0.00109072
           9     1.06005     1.05651   0.0010558
          10     1.06005     1.05686  0.00100784
          11     1.05977     1.05712 0.000950217
          12     1.05921      1.0573  0.00088685
          13     1.05839     1.05738 0.000822626
          14     1.05731     1.05738 0.000763883
          15     1.05597     1.05728 0.000718682
          16     1.05439      1.0571 0.000696225
          17     1.05256     1.05684 0.000704651
          18     1.05051     1.05648 0.000747937
          19     1.04825     1.05605 0.000824576
          20     1.04579     1.05554 0.000929268
          21     1.04315     1.05495  0.00105571
          22     1.04035     1.05429  0.00119831
          23      1.0374     1.05355  0.00135256
          24     1.03432     1.05275  0.00151498
          25     1.03115     1.05189  0.00168281
          26      1.0279     1.05096  0.00185386
          27     1.02459     1.04999  0.00202631
          28     1.02125     1.04896  0.00219856
          29     1.01791     1.04789   0.0023692
          30     1.01459     1.04678    0.002537
          31     1.01132     1.04564  0.00270078
          32     1.00812     1.04446  0.00285949
          33     1.00503     1.04327  0.00301213
          34     1.00208     1.04206   0.0031578
          35    0.999274     1.04083  0.00329568
          36    0.996653     1.03961  0.00342503
          37    0.994236     1.03838  0.00354518
          38    0.992046     1.03716  0.00365557
          39    0.990103     1.03595   0.0037557
          40    0.988425     1.03477  0.00384519
          41    0.987026      1.0336  0.00392375
          42    0.985919     1.03247  0.00399119
          43    0.985113     1.03137  0.00404745
          44    0.984614      1.0303  0.00409256
          45    0.984424     1.02928  0.00412665
          46    0.984547     1.02831  0.00414996
          47    0.984977     1.02739  0.00416282
          48    0.985706     1.02652  0.00416569
          49    0.986726     1.02571  0.00415909
          50    0.988024     1.02495  0.00414363
          51    0.989587     1.02426  0.00412001
          52    0.991397     1.02363  0.00408896
          53    0.993433     1.02306  0.00405131
          54    0.995676     1.02255   0.0040079
          55    0.998103     1.02211  0.00395961
          56     1.00069     1.02173  0.00390732
          57     1.00342      1.0214  0.00385194
          58     1.00627     1.02114  0.00379435
          59     1.00922     1.02094  0.00373542
          60     1.01223      1.0208  0.00367598
          61      1.0153     1.02071  0.00361682
          62      1.0184     1.02067  0.00355868
          63     1.02152     1.02068  0.00350222
          64     1.02463     1.02074  0.00344804
          65     1.02773     1.02085  0.00339667
          66      1.0308       1.021  0.00334854
          67     1.03382     1.02119  0.00330402
          68     1.03679     1.02142  0.00326338
          69      1.0397     1.02169  0.00322682
          70     1.04255     1.02199  0.00319446
          71     1.04533     1.02231  0.00316634
          72     1.04804     1.02267  0.00314246
          73     1.05068     1.02306  0.00312274
          74     1.05324     1.02346  0.00310708
          75     1.05574     1.02389  0.00309531
          76     1.05816     1.02435  0.00308725
          77     1.06052     1.02481   0.0030827
          78     1.06282      1.0253  0.00308144
          79     1.06505     1.02581  0.00308323
          80     1.06722     1.02632  0.00308785
          81     1.06935     1.02685  0.00309508
          82     1.07141      1.0274  0.00310467
          83     1.07343     1.02795  0.00311641
          84      1.0754     1.02852  0.00313007
          85     1.07731     1.02909  0.00314545
          86     1.07917     1.02967  0.00316232
          87     1.08098     1.03026   0.0031805
          88     1.08274     1.03086  0.00319977
          89     1.08444     1.03146  0.00321996
          90     1.08608     1.03207  0.00324087
          91     1.08766     1.03268  0.00326233
          92     1.08917     1.03329  0.00328414
          93     1.09061     1.03391  0.00330615
          94     1.09197     1.03453  0.00332818
          95     1.09325     1.03515  0.00335007
          96     1.09445     1.03576  0.00337164
          97     1.09555     1.03638  0.00339275
          98     1.09654     1.03699  0.00341322
          99     1.09744      1.0376  0.00343291
         100     1.09822     1.03821  0.00345167
         101     1.09888     1.03881  0.00346937
         102     1.09941      1.0394  0.00348586
         103     1.09982     1.03999  0.00350102
         104      1.1001     1.04057  0.00351473
         105     1.10023     1.04114  0.00352689
         106     1.10023      1.0417   0.0035374
         107     1.10008     1.04224  0.00354618
         108     1.09979     1.04277  0.00355316
         109     1.09936     1.04329  0.00355829
         110     1.09879      1.0438  0.00356153
         111     1.09809     1.04429  0.00356287
         112     1.09725     1.04476  0.00356231
         113      1.0963     1.04522  0.00355986
         114     1.09523     1.04565  0.00355557
         115     1.09407     1.04608  0.00354949
         116     1.09283     1.04648  0.00354169
         117     1.09151     1.04686  0.00353228
         118     1.09015     1.04723  0.00352134
         119     1.08877     1.04758  0.00350901
         120     1.08737     1.04791   0.0034954
         121     1.08599     1.04823  0.00348065
         122     1.08465     1.04852   0.0034649
         123     1.08336     1.04881  0.00344829
         124     1.08217     1.04908  0.00343096
         125     1.08108     1.04933  0.00341305
         126     1.08012     1.04958   0.0033947
         127     1.07932     1.04981  0.00337604
         128     1.07869     1.05004  0.00335719
         129     1.07825     1.05026  0.00333828
         130     1.07803     1.05047  0.00331943
         131     1.07803     1.05068  0.00330075
         132     1.07826     1.05089  0.00328236
         133     1.07875      1.0511  0.00326435
         134     1.07948     1.05131  0.00324686
         135     1.08047     1.05153  0.00322998
         136     1.08171     1.05175  0.00321385
         137      1.0832     1.05198  0.00319858
         138     1.08493     1.05222   0.0031843
         139     1.08689     1.05247  0.00317115
         140     1.08906     1.05273  0.00315925
         141     1.09144       1.053  0.00314875
         142       1.094     1.05329  0.00313979
         143     1.09673     1.05359   0.0031325
         144      1.0996     1.05391  0.00312699
         145      1.1026     1.05425   0.0031234
         146     1.10569      1.0546  0.00312182
         147     1.10887     1.05497  0.00312234
         148     1.11211     1.05536  0.00312502
         149      1.1154     1.05576  0.00312992
         150      1.1187     1.05618  0.00313706
         151     1.12202     1.05662  0.00314644
         152     1.12532     1.05707  0.00315804
         153     1.12861     1.05753  0.00317183
         154     1.13186     1.05802  0.00318774
         155     1.13506     1.05851  0.00320569
         156     1.13821     1.05903  0.00322558
         157     1.14128     1.05955  0.00324731
         158     1.14429     1.06009  0.00327075
         159      1.1472     1.06063  0.00329575
         160     1.15003     1.06119  0.00332217
         161     1.15276     1.06176  0.00334986
         162     1.15537     1.06234  0.00337866
         163     1.15787     1.06292  0.00340839
         164     1.16025     1.06352  0.00343888
         165      1.1625     1.06412  0.00346997
         166     1.16461     1.06472  0.00350147
         167     1.16657     1.06533  0.00353321
         168     1.16837     1.06595  0.00356501
         169     1.17001     1.06656  0.00359671
         170     1.17149     1.06718  0.00362812
         171     1.17279      1.0678  0.00365909
         172     1.17391     1.06841  0.00368946
         173     1.17485     1.06903  0.00371907
         174      1.1756     1.06964  0.00374779
         175     1.17617     1.07025  0.00377549
         176     1.17655     1.07085  0.00380204
         177     1.17674     1.07145  0.00382734
         178     1.17676     1.07204  0.00385129
         179     1.17659     1.07263   0.0038738
         180     1.17624      1.0732  0.00389481
         181     1.17572     1.07377  0.00391426
         182     1.17504     1.07433   0.0039321
         183     1.17419     1.07487   0.0039483
         184     1.17319     1.07541  0.00396283
         185     1.17205     1.07593   0.0039757
         186     1.17078     1.07644  0.00398689
         187     1.16938     1.07694  0.00399643
         188     1.16786     1.07742  0.00400432
         189     1.16623     1.07789  0.00401061
         190     1.16451     1.07835  0.00401533
         191      1.1627     1.07879  0.00401852
         192      1.1608     1.07921  0.00402023
         193     1.15883     1.07963  0.00402051
         194      1.1568     1.08002  0.00401942
         195     1.15472     1.08041  0.00401702
         196     1.15259     1.08078  0.00401337
         197     1.15042     1.08113  0.00400853
         198     1.14822     1.08147  0.00400259
         199     1.14601     1.08179  0.00399559
         200     1.14379      1.0821  0.00398762
         201     1.14158      1.0824  0.00397875
         202     1.13939     1.08268  0.00396904
         203     1.13722     1.08295  0.00395857
         204     1.13509     1.08321  0.00394741
         205     1.13302     1.08345  0.00393562
         206     1.13101     1.08368  0.00392329
         207     1.12908      1.0839  0.00391046
         208     1.12725     1.08411  0.00389721
         209     1.12552      1.0843   0.0038836
         210     1.12391     1.08449  0.00386968
         211     1.12243     1.08467  0.00385552
         212     1.12109     1.08484  0.00384115
         213     1.11988     1.08501  0.00382664
         214     1.11883     1.08517  0.00381202
         215     1.11793     1.08532  0.00379734
         216     1.11718     1.08547  0.00378262
         217     1.11659     1.08561  0.00376791
         218     1.11615     1.08575  0.00375323
         219     1.11584     1.08589   0.0037386
         220     1.11567     1.08602  0.00372406
         221     1.11562     1.08616  0.00370962
         222     1.11568     1.08629  0.00369529
         223     1.11584     1.08642  0.00368109
         224     1.11607     1.08656  0.00366704
         225     1.11636     1.08669  0.00365313
         226     1.11671     1.08682  0.00363938
         227     1.11707     1.08695  0.00362579
         228     1.11745     1.08709  0.00361235
         229     1.11781     1.08722  0.00359907
         230     1.11814     1.08736  0.00358593
         231     1.11843     1.08749  0.00357293
         232     1.11865     1.08763  0.00356005
         233     1.11879     1.08776  0.00354728
