x y z
1.59873 -0.189402 1.85073
-0.439471 -0.423663 0.0128449
-0.0435447 -0.499768 -0.376238
-0.382085 -0.950082 -0.388471
-0.435338 -1.88849 -1.45751
0.00589687 0.767956 0.902415
0.799092 0.185276 -0.195581
0.0667123 -0.17323 0.528923
-0.65174 1.57828 0.323671
0.171975 -0.00104158 0.193311
0.582748 -1.21042 1.4208
1.24611 1.46148 -1.57815
0.151375 -0.336768 0.746709
0.704153 -1.17544 -0.644086
-0.410347 0.570496 -0.577282
0.142822 0.17256 -1.87223
-1.39258 1.41303 -0.795338
1.93988 -0.561847 -1.81215
-0.441412 -1.08356 -1.63153
-0.199818 -1.04407 0.46965
0.550324 0.409775 -0.0859885
0.709883 0.478476 0.186572
0.567927 -0.0766318 0.108395
0.357444 0.136273 0.484239
-1.13286 -0.509834 -0.0795036
-0.295283 -0.877143 -2.05297
-0.458082 0.372739 -0.790756
-0.458711 -1.07049 -1.40517
0.38533 0.1224 -1.31717
0.4467 0.45853 0.16005
-0.126566 -0.273429 1.05993
0.147905 -0.0412936 0.172757
2.24113 -1.37067 0.110342
1.66337 -0.592913 -0.500494
0.923974 0.600376 -1.53859
0.662145 -1.73544 -1.72703
0.0471381 -1.19147 -0.939716
-1.25983 -0.101703 1.00071
-1.23971 -0.706742 0.711087
1.03266 0.948239 0.242227
1.80568 -0.69795 1.30139
0.48938 -0.575961 2.51652
-0.318119 -0.697694 0.632465
0.0401131 -0.275059 -0.446232
-0.0695501 -0.234458 0.0807918
-0.490826 0.5518 -0.401345
0.277949 -0.835348 -0.21773
1.66927 -0.695702 0.183724
0.903942 -0.108997 -1.30241
-3.43634 -0.850572 0.731072
0.695334 2.21966 0.802184
-0.192063 -0.420573 -0.5541
0.043151 1.02154 -0.931823
-0.957019 0.209498 -0.299249
-0.122876 -0.363749 0.169643
0.00188223 1.52282 -0.139569
-0.11146 1.28794 -0.894895
1.06297 0.461134 1.42672
0.990299 4.02422 2.8611
-0.349091 0.532443 -0.482225
-0.639838 -1.38245 -0.321503
-0.0471975 1.63289 0.637703
0.464092 -0.10893 1.50192
-0.669731 0.138165 0.984007
0.344286 1.09754 0.316386
0.573827 1.0041 0.702234
0.564243 0.96832 -1.31058
-0.226373 0.292873 -0.743223
0.918259 0.164073 0.678022
-0.283627 0.213546 0.572006
0.177857 0.797477 0.444002
-1.00984 2.06648 0.137629
0.0616798 -0.831587 -1.73663
-0.363531 -0.261563 -0.81692
0.129595 -0.168384 -0.549744
1.55978 0.772954 -0.332468
1.69567 -1.21632 -0.292323
0.879928 1.60152 -0.899663
-0.677376 0.089775 -1.05339
-0.990789 0.906159 2.56563
-2.99815 -1.35664 -1.86686
-0.300561 -0.625067 -0.115952
1.88524 -1.81118 -0.770197
0.178793 -0.486692 0.819177
0.436056 0.174794 0.478801
-0.895845 0.17052 1.32593
0.555014 1.12298 0.252427
1.04491 0.0593495 0.801075
-0.353643 1.99367 -0.503096
0.747399 1.04573 1.2219
-1.73822 0.899246 0.296734
0.0882453 0.121244 0.138494
-1.45842 1.21928 -1.03323
1.11432 0.129448 0.484112
-2.56541 -1.64013 0.126856
0.909817 -0.215173 0.859284
0.98151 1.43957 -0.198619
-0.2759 0.375699 0.416709
-0.105147 -1.83633 0.114711
0.605205 0.792677 -0.0807556
-1.10378 0.472546 1.30647
0.0932659 -0.0299418 0.407916
-0.109637 -0.818786 0.197921
-0.0520075 -0.266634 0.309317
0.479267 0.601619 -0.637307
0.0446127 -0.431289 -0.0181181
-0.200381 0.285057 0.62964
0.370153 0.0371863 1.05407
-0.611267 -0.0695539 0.244738
-0.831096 2.38024 1.65359
-0.212644 0.20667 0.183059
-0.685067 0.99351 -1.48679
0.137918 0.50331 -1.21521
2.07928 0.210466 -0.0443634
-0.119598 -0.183224 0.0436386
-2.43491 -0.0485179 -1.12073
-0.00313319 0.614286 0.168401
-0.946847 -0.268364 -2.32621
-0.804197 0.990867 -0.419805
0.197973 -0.0219912 2.25669
-3.52771 -1.57507 0.0559522
-1.46928 -0.38057 0.822196
-1.15329 -0.125492 -0.215046
0.918094 -0.740788 -0.035155
-1.70706 -0.386364 -0.437842
-1.0989 0.00189113 0.323037
1.04609 1.5568 -0.361776
-1.03167 0.271759 1.28907
0.523026 0.426436 0.71265
-0.356677 0.760311 1.04942
1.06943 -0.660593 -1.70119
2.28714 0.471179 -0.638146
0.280889 -1.46433 1.03714
-0.0988137 1.03394 2.86741
-0.478183 0.112271 0.237721
-0.191528 0.131162 -0.0937014
2.07335 2.72553 -0.862939
0.941394 0.661541 0.359086
-0.412716 -1.68277 1.46814
-0.117141 -0.168761 0.784927
-0.213458 -0.687324 0.777159
-0.708802 1.67191 0.545516
-0.203989 -0.0409406 0.776313
-0.895437 -2.52434 -0.866201
0.109255 -0.876631 -0.919316
0.352015 0.46491 0.114405
-0.127076 0.335478 -0.134662
0.393507 0.440012 -1.29779
0.861415 -0.486245 0.868204
-0.464534 0.338284 -0.706136
0.889941 -0.352947 -0.588432
0.662796 0.138537 -0.322593
-2.4559 -0.989071 -0.495982
-0.477083 -1.49578 -0.78746
0.649429 0.102787 -1.04042
0.206092 -1.85794 -1.87154
0.476714 0.968403 1.38502
0.48674 1.8786 -0.122127
-0.444062 -0.246495 0.752848
1.16024 0.312429 -1.31605
-3.51558 0.661659 -2.36329
-2.17627 0.249773 -0.953007
0.262216 1.13063 2.08834
0.2453 -0.266022 1.53842
-3.46846 0.172878 -0.48264
0.777816 -0.804633 -0.769898
0.932436 -0.162905 -0.124838
0.0265787 -0.496249 -0.146137
-1.18594 0.959909 -0.402721
-0.745618 -0.45376 -0.649391
-0.955199 -0.449337 -1.09253
2.13425 0.334156 -0.382476
0.335796 0.623231 -0.764648
0.97992 0.411478 0.0475701
0.423012 -0.631808 -0.746015
-0.644853 0.301493 -0.20194
0.828559 1.42 -0.438258
-0.245514 -0.443977 -0.27504
0.321905 -0.0371182 0.549443
-1.46562 1.71598 -1.04604
1.28166 -1.67175 1.54038
-0.528181 1.10728 0.422505
-0.331595 -0.438655 -0.266575
0.703437 -1.26126 -0.50446
1.57732 0.180821 0.445439
0.102151 -1.76003 0.442773
2.19132 -0.310181 -0.733469
0.0770038 -0.421499 -1.11695
-0.436937 2.32239 -0.779033
-0.238899 0.557902 1.51887
-0.146799 0.107016 0.818256
0.346619 0.089766 -0.470489
-0.307143 -0.777713 -0.931683
-0.773652 0.443802 1.23337
0.648811 0.507261 -0.638652
0.508631 -0.0647706 -0.14024
1.33488 0.143438 -1.05308
-0.467779 -0.31837 0.152182
1.60783 0.348593 -0.46712
-0.860377 -1.45476 -0.793188
-1.38796 -1.09555 -0.966665
1.22506 0.124232 0.405562
0.40682 0.476551 -0.529954
-0.670435 1.48828 -0.94564
-0.279499 0.404801 -0.20142
-0.943303 1.22317 0.96794
-0.414464 -0.877456 1.3688
-0.296895 -0.0347651 -2.57496
-0.214315 -0.502195 0.546112
-1.53847 1.1897 1.29368
-0.716739 -1.12211 0.470065
-0.960615 0.629933 -2.67703
1.73053 -0.524495 -1.30655
-0.177147 1.90686 -0.860346
-0.468291 1.73366 -0.354168
0.619084 -0.0497607 0.985614
0.624376 -0.203318 -0.37025
0.468828 0.676572 0.964554
0.0731243 0.124343 0.293358
-0.459512 -0.376409 -0.665967
-0.141115 -0.784365 -0.78633
-0.139137 -1.18559 -1.18973
-0.540274 -0.899308 0.525599
0.908526 0.127274 -1.42052
0.821273 0.20323 -0.253705
0.342449 -0.727553 1.15593
1.3722 2.36216 1.71609
-0.725207 -0.639492 0.538069
-0.112634 -0.0736424 -0.123715
0.0658687 0.970265 0.0640853
0.638112 0.126468 -0.153918
-1.3952 -0.211466 0.244506
-1.90764 0.0218735 0.104504
1.02257 -0.718722 0.528493
-0.109841 0.413843 0.60029
-0.592413 0.965019 2.29646
-0.786593 -1.10641 0.675842
0.649054 -0.212055 0.586421
-0.812678 0.160219 0.506995
-0.656567 -0.187319 -0.225982
-1.00619 0.185699 0.95814
-1.02945 -1.25089 0.303061
0.139003 0.72315 0.453868
-0.24993 -2.49175 -3.08538
-0.492802 0.105472 0.337743
0.210972 0.129294 0.556604
-1.91213 -0.883808 -0.801762
0.202355 0.479831 0.106356
0.63212 0.421698 0.561041
0.476846 -1.24841 -1.90769
0.620699 1.797 0.546236
0.0739936 -0.61785 1.41182
-0.123782 1.0964 -0.653125
0.231963 -1.43994 -0.40884
1.40622 0.00824134 0.00353707
-0.2508 0.421314 1.00134
-0.305484 -0.673072 1.19468
-0.148418 -0.0713553 0.27883
0.294914 1.81851 -0.989089
0.231389 0.670654 0.352097
1.14538 0.128651 -0.0538592
0.26239 1.3453 -1.619
-0.873567 -1.44314 -0.395019
-1.22684 -0.019074 -0.6151
0.906527 0.107189 -0.283115
-0.957662 -0.760379 -0.155403
-0.287262 -0.315663 -0.769038
0.611612 0.484835 1.66495
-1.14015 -0.649618 1.10987
1.06782 -1.36368 -0.31197
0.352551 2.71406 -1.63529
0.943158 -1.1679 -0.303401
1.0471 -0.159048 -0.337261
0.377757 1.42183 -0.00581907
0.405963 -2.35134 -0.309113
0.523288 0.140579 0.12408
0.0218525 1.17824 1.13718
0.975785 1.99958 -0.346431
-0.64905 -0.265241 -0.463356
0.368665 1.71812 -0.846746
-0.467978 0.446946 1.21763
-0.157545 0.0212625 0.135863
-1.11025 -0.558508 -0.465299
-1.20952 0.916889 1.51666
0.746994 0.184296 -1.38559
1.38649 -1.30787 1.24149
0.0598318 0.168915 0.692207
0.171048 0.332278 -0.584407
1.46011 1.19513 2.9105
1.49546 0.236524 -0.00875226
0.284656 0.942387 0.525147
0.766979 -0.0610438 -0.0465203
0.384668 -1.32351 0.342196
3.44973 -0.930249 -0.277278
-0.628822 0.752895 -1.78466
-0.0990894 0.88118 0.67555
2.09591 -1.22307 -0.310232
-1.11178 1.08772 -0.805925
-1.53353 0.361282 0.926652
0.469284 -1.13183 -2.30089
0.509627 0.0344668 -1.53452
0.970805 0.513251 -1.6111
0.173646 1.29 0.318326
-0.0676637 0.000747802 0.0492389
-0.117006 1.22373 0.578202
1.55931 0.344202 -1.40583
0.371083 -0.278871 -0.435491
-0.119548 0.746233 -0.00023607
0.73238 -1.43559 -0.220662
0.824497 -0.520149 0.407232
-0.531616 -1.02733 1.61803
-0.273214 -0.193254 -0.15941
0.0580005 0.0996982 -0.275175
-0.172625 0.4013 -0.86409
-0.030355 0.20672 -0.157078
-0.620922 0.57689 -2.08409
-0.0347265 0.824032 0.18023
-1.78152 0.640435 -0.942008
0.83493 -0.847395 -0.190199
0.272317 -2.87417 -0.117336
-0.00933576 -0.596449 -0.71417
-0.74695 0.969354 0.0652082
-0.0969172 1.0356 1.68962
-0.417692 -0.530967 0.655449
0.689974 -0.907796 0.701819
0.187764 0.318528 -0.134238
0.0679437 -0.271257 0.230385
0.344729 1.50347 1.01241
0.509234 -1.28381 -0.603094
-1.55245 -0.528729 0.6652
-0.246228 -1.13038 -0.707151
0.286173 0.67611 0.131318
1.66992 -0.561449 -0.387521
0.313785 -0.236153 0.18761
-0.0678481 -0.230166 -0.110361
1.12401 0.663872 0.555429
-1.03689 0.546983 0.138667
-0.379449 -1.72993 0.948692
-0.678686 -1.05386 0.242555
-0.476266 -0.214605 -0.641005
0.699565 -0.212775 -1.05064
1.28721 1.38243 0.360121
0.29936 0.118907 0.604537
0.563728 0.381996 -0.783857
-0.00719046 -0.611577 -0.949159
-0.135241 1.0842 -1.25213
1.91992 0.536211 -0.482908
-0.0217407 0.306947 -0.477402
0.755898 0.436139 0.303641
-0.536018 0.4928 1.11444
-0.48679 0.0100173 -0.356625
-0.896345 -0.404072 0.573266
0.544237 0.102944 0.292879
-1.04177 1.29557 1.37274
1.83426 1.66224 -0.362889
-0.6945 0.411953 -1.2769
-0.11603 -1.67383 -2.55129
-0.148585 0.156124 -0.103266
0.75619 0.362013 -0.872919
0.567425 0.112599 1.58212
-0.294255 -0.144366 -0.097519
-0.0828105 -1.10313 -2.86745
0.148049 0.0275953 2.68086
1.66995 0.777124 1.30271
0.319729 -0.175445 0.228349
-0.731014 -0.645158 -0.0867021
-0.111472 0.134634 0.865716
0.517264 -0.710477 -0.207967
-0.308307 -0.843896 0.173271
-0.779862 0.901726 -0.708995
-1.27032 0.873077 -1.65198
-0.680452 -1.11216 0.309638
1.02885 0.438421 -0.0493999
0.459626 0.124081 2.18485
1.55519 -0.857105 1.14067
0.370346 1.77974 -0.170689
-0.0576599 -1.9589 -0.691314
0.862938 0.196531 -1.68176
-0.455796 -0.740966 0.566613
0.129886 0.0264646 0.451216
0.831332 0.704098 3.26679
0.954479 -0.219792 -0.197693
0.310591 -0.636991 -1.05947
0.763092 -0.543857 -0.330059
-0.604061 0.624684 0.22277
-0.928552 -1.28692 -1.59343
-0.601722 -0.350223 0.321222
0.991384 -1.67565 -1.11891
-0.239358 0.905315 -0.56052
-0.698888 -1.74755 -0.767293
0.446667 -0.355791 0.0589621
1.03731 -0.0881776 1.19214
0.565039 0.900014 -0.233405
0.255613 -0.434028 -0.133982
1.61824 -0.79208 0.100243
1.29271 2.30492 1.83408
-0.258808 -0.245086 0.367128
-1.74168 -1.37529 1.65824
-0.110373 0.864554 0.499815
0.611598 -0.683602 0.00488911
0.450489 -0.871709 -0.0778047
-0.86056 -0.99263 -0.926098
0.937616 -0.259266 1.07828
0.927333 -0.0864645 -0.320782
-0.863288 1.30675 0.366641
-0.431245 0.0989858 0.334296
-2.01606 0.40553 1.91479
0.0684157 -0.135506 0.568711
-1.89141 1.06957 4.36446e-05
0.818016 1.41578 -0.762524
0.348978 0.0835853 1.2926
0.616873 0.0349425 0.513384
1.84204 1.80002 -1.49451
0.0246996 -0.0108248 -0.445702
0.262412 0.0683546 0.043949
-0.363469 -0.451477 1.16448
0.36436 0.948894 0.401388
-0.606416 0.233403 0.28455
