#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.06317     1.06317           0
           2     1.05971     1.06144  0.00122186
           3     1.05634     1.05974  0.00160963
           4     1.05306     1.05807  0.00188351
           5      1.0499     1.05644  0.00210009
           6     1.04684     1.05484  0.00227887
           7     1.04392     1.05328  0.00242943
           8     1.04112     1.05176  0.00255733
           9     1.03846     1.05028  0.00266618
          10     1.03594     1.04885  0.00275852
          11     1.03356     1.04746  0.00283626
          12     1.03133     1.04611   0.0029009
          13     1.02925     1.04482   0.0029537
          14     1.02731     1.04356  0.00299576
          15     1.02552     1.04236  0.00302799
          16     1.02388     1.04121  0.00305119
          17     1.02238      1.0401  0.00306601
          18     1.02104     1.03904  0.00307305
          19     1.01985     1.03803  0.00307282
          20     1.01881     1.03707  0.00306583
          21     1.01792     1.03616  0.00305249
          22     1.01717     1.03529  0.00303324
          23     1.01659     1.03448  0.00300845
          24     1.01615     1.03372  0.00297847
          25     1.01587       1.033  0.00294365
          26     1.01574     1.03234  0.00290433
          27     1.01577     1.03173  0.00286085
          28     1.01596     1.03116  0.00281356
          29      1.0163     1.03065  0.00276281
          30      1.0168     1.03019    0.002709
          31     1.01746     1.02978  0.00265255
          32     1.01827     1.02942  0.00259392
          33     1.01923     1.02911  0.00253361
          34     1.02035     1.02885  0.00247216
          35     1.02161     1.02865  0.00241018
          36       1.023     1.02849  0.00234832
          37     1.02454     1.02838  0.00228728
          38      1.0262     1.02832  0.00222781
          39     1.02799     1.02832   0.0021707
          40     1.02989     1.02835  0.00211679
          41     1.03189     1.02844  0.00206692
          42       1.034     1.02857  0.00202195
          43     1.03621     1.02875   0.0019827
          44     1.03849     1.02897  0.00194996
          45     1.04085     1.02924  0.00192442
          46     1.04328     1.02954  0.00190666
          47     1.04578     1.02989  0.00189712
          48     1.04832     1.03027  0.00189607
          49     1.05091     1.03069  0.00190357
          50     1.05353     1.03115  0.00191952
          51     1.05618     1.03164  0.00194364
          52     1.05885     1.03216  0.00197547
          53     1.06153     1.03272  0.00201442
          54     1.06421      1.0333  0.00205983
          55     1.06688     1.03391  0.00211093
          56     1.06953     1.03455  0.00216691
          57     1.07214     1.03521  0.00222698
          58      1.0747     1.03589  0.00229031
          59     1.07721     1.03659  0.00235614
          60     1.07965     1.03731  0.00242369
          61       1.082     1.03804  0.00249225
          62     1.08426     1.03878  0.00256114
          63     1.08642     1.03954  0.00262972
          64     1.08846      1.0403  0.00269743
          65     1.09038     1.04107  0.00276374
          66     1.09216     1.04185  0.00282819
          67     1.09381     1.04262  0.00289035
          68     1.09532      1.0434  0.00294989
          69     1.09668     1.04417  0.00300649
          70     1.09789     1.04494  0.00305992
          71     1.09896      1.0457     0.00311
          72      1.0999     1.04645  0.00315658
          73     1.10069      1.0472   0.0031996
          74     1.10136     1.04793    0.003239
          75     1.10191     1.04865  0.00327481
          76     1.10235     1.04935  0.00330708
          77     1.10269     1.05005  0.00333587
          78     1.10293     1.05072   0.0033613
          79     1.10309     1.05139  0.00338349
          80     1.10318     1.05203  0.00340258
          81     1.10321     1.05267  0.00341873
          82     1.10319     1.05328   0.0034321
          83     1.10312     1.05388  0.00344287
          84     1.10301     1.05447  0.00345119
          85     1.10287     1.05504  0.00345725
          86     1.10271     1.05559  0.00346122
          87     1.10254     1.05613  0.00346324
          88     1.10235     1.05666  0.00346349
          89     1.10216     1.05717   0.0034621
          90     1.10197     1.05767  0.00345923
          91     1.10178     1.05815  0.00345501
          92     1.10159     1.05862  0.00344957
          93     1.10143     1.05908  0.00344305
          94     1.10127     1.05953  0.00343555
          95     1.10114     1.05997  0.00342719
          96     1.10103      1.0604  0.00341808
          97     1.10096     1.06082  0.00340832
          98     1.10091     1.06122  0.00339801
          99     1.10088     1.06163  0.00338721
         100      1.1009     1.06202  0.00337603
         101     1.10094      1.0624  0.00336453
         102     1.10102     1.06278  0.00335277
         103     1.10112     1.06315  0.00334082
         104     1.10125     1.06352  0.00332872
         105     1.10141     1.06388  0.00331652
         106     1.10158     1.06424  0.00330425
         107     1.10176     1.06459  0.00329193
         108     1.10195     1.06493  0.00327957
         109     1.10212     1.06527  0.00326718
         110     1.10229     1.06561  0.00325476
         111     1.10243     1.06594   0.0032423
         112     1.10254     1.06627  0.00322978
         113     1.10261     1.06659  0.00321717
         114     1.10262     1.06691  0.00320443
         115     1.10257     1.06722  0.00319154
         116     1.10245     1.06752  0.00317845
         117     1.10225     1.06782  0.00316511
         118     1.10195     1.06811  0.00315148
         119     1.10156     1.06839  0.00313751
         120     1.10106     1.06866  0.00312316
         121     1.10046     1.06892  0.00310838
         122     1.09973     1.06918  0.00309314
         123     1.09889     1.06942  0.00307742
         124     1.09794     1.06965  0.00306118
         125     1.09687     1.06987  0.00304443
         126     1.09567     1.07007  0.00302715
         127     1.09437     1.07026  0.00300935
         128     1.09295     1.07044  0.00299106
         129     1.09144      1.0706   0.0029723
         130     1.08982     1.07075  0.00295311
         131     1.08812     1.07088  0.00293354
         132     1.08634       1.071  0.00291366
         133      1.0845      1.0711  0.00289352
         134     1.08261     1.07119   0.0028732
         135     1.08067     1.07126  0.00285277
         136     1.07871     1.07131  0.00283232
         137     1.07674     1.07135  0.00281193
         138     1.07477     1.07138  0.00279166
         139     1.07282     1.07139   0.0027716
         140     1.07091     1.07138   0.0027518
         141     1.06904     1.07137  0.00273233
         142     1.06723     1.07134  0.00271325
         143      1.0655      1.0713  0.00269458
         144     1.06385     1.07124  0.00267637
         145     1.06229     1.07118  0.00265862
         146     1.06084     1.07111  0.00264135
         147     1.05951     1.07103  0.00262456
         148     1.05829     1.07095  0.00260824
         149     1.05719     1.07085  0.00259237
         150     1.05622     1.07076  0.00257693
         151     1.05537     1.07066  0.00256188
         152     1.05465     1.07055  0.00254719
         153     1.05405     1.07044  0.00253282
         154     1.05357     1.07033  0.00251874
         155      1.0532     1.07022  0.00250492
         156     1.05294     1.07011  0.00249131
         157     1.05278        1.07  0.00247788
         158     1.05272     1.06989  0.00246461
         159     1.05274     1.06978  0.00245147
         160     1.05283     1.06968  0.00243844
         161       1.053     1.06957   0.0024255
         162     1.05322     1.06947  0.00241262
         163     1.05349     1.06938  0.00239981
         164     1.05381     1.06928  0.00238706
         165     1.05416     1.06919  0.00237435
         166     1.05453      1.0691  0.00236168
         167     1.05491     1.06902  0.00234907
         168      1.0553     1.06893  0.00233651
         169     1.05569     1.06886  0.00232399
         170     1.05606     1.06878  0.00231154
         171     1.05643     1.06871  0.00229915
         172     1.05677     1.06864  0.00228683
         173     1.05708     1.06857  0.00227459
         174     1.05737     1.06851  0.00226243
         175     1.05763     1.06844  0.00225035
         176     1.05786     1.06838  0.00223837
         177     1.05806     1.06833  0.00222648
         178     1.05824     1.06827   0.0022147
         179      1.0584     1.06821  0.00220301
         180     1.05855     1.06816  0.00219142
         181      1.0587     1.06811  0.00217994
         182     1.05886     1.06806  0.00216856
         183     1.05903     1.06801  0.00215727
         184     1.05924     1.06796  0.00214607
         185      1.0595     1.06792  0.00213496
         186     1.05981     1.06787  0.00212392
         187     1.06021     1.06783  0.00211296
         188     1.06069     1.06779  0.00210206
         189     1.06128     1.06776  0.00209122
         190     1.06199     1.06773  0.00208043
         191     1.06283      1.0677   0.0020697
         192     1.06381     1.06768  0.00205902
         193     1.06493     1.06767   0.0020484
         194     1.06621     1.06766  0.00203786
         195     1.06764     1.06766  0.00202741
         196     1.06922     1.06767  0.00201708
         197     1.07096     1.06768  0.00200691
         198     1.07284     1.06771  0.00199694
         199     1.07486     1.06775  0.00198723
         200     1.07701     1.06779  0.00197783
         201     1.07927     1.06785  0.00196882
         202     1.08165     1.06792  0.00196025
         203     1.08411       1.068  0.00195222
         204     1.08666     1.06809  0.00194479
         205     1.08927     1.06819  0.00193805
         206     1.09194     1.06831  0.00193207
         207     1.09466     1.06844  0.00192692
         208      1.0974     1.06857  0.00192268
         209     1.10017     1.06873  0.00191942
         210     1.10294     1.06889  0.00191718
         211     1.10573     1.06906  0.00191603
         212      1.1085     1.06925    0.001916
         213     1.11127     1.06945  0.00191713
         214     1.11402     1.06966  0.00191946
         215     1.11675     1.06987  0.00192299
         216     1.11946      1.0701  0.00192774
         217     1.12213     1.07034  0.00193371
         218     1.12477     1.07059  0.00194089
         219     1.12737     1.07085  0.00194927
         220     1.12994     1.07112  0.00195882
         221     1.13246      1.0714  0.00196952
         222     1.13493     1.07168  0.00198133
         223     1.13736     1.07198  0.00199421
         224     1.13973     1.07228  0.00200812
         225     1.14206     1.07259  0.00202299
         226     1.14432     1.07291  0.00203879
         227     1.14653     1.07323  0.00205544
         228     1.14868     1.07356  0.00207289
         229     1.15076      1.0739  0.00209107
         230     1.15278     1.07424  0.00210991
         231     1.15473     1.07459  0.00212935
         232     1.15661     1.07495  0.00214932
         233     1.15841      1.0753  0.00216974
         234     1.16015     1.07567  0.00219056
         235     1.16181     1.07603  0.00221169
         236     1.16339      1.0764  0.00223308
         237     1.16489     1.07678  0.00225465
         238     1.16631     1.07715  0.00227634
         239     1.16764     1.07753  0.00229809
         240     1.16888     1.07791  0.00231982
         241     1.17004      1.0783  0.00234148
         242      1.1711     1.07868    0.002363
         243     1.17206     1.07906  0.00238432
         244     1.17292     1.07945  0.00240538
         245     1.17367     1.07983  0.00242611
         246     1.17431     1.08022  0.00244646
         247     1.17482      1.0806  0.00246635
         248     1.17521     1.08098  0.00248574
         249     1.17548     1.08136  0.00250456
         250      1.1756     1.08174  0.00252275
         251     1.17558     1.08211  0.00254025
         252     1.17541     1.08248  0.00255701
         253     1.17509     1.08285  0.00257297
         254      1.1746     1.08321  0.00258808
         255     1.17395     1.08356  0.00260228
         256     1.17311     1.08391  0.00261552
         257      1.1721     1.08426  0.00262775
         258      1.1709     1.08459  0.00263894
         259      1.1695     1.08492  0.00264903
         260     1.16791     1.08524    0.002658
         261     1.16611     1.08555  0.00266582
         262     1.16411     1.08585  0.00267245
         263      1.1619     1.08614  0.00267789
         264     1.15949     1.08642  0.00268212
         265     1.15687     1.08668  0.00268514
         266     1.15404     1.08694  0.00268696
         267       1.151     1.08718  0.00268759
         268     1.14777      1.0874  0.00268706
         269     1.14434     1.08761  0.00268539
         270     1.14071     1.08781  0.00268264
         271     1.13691     1.08799  0.00267885
         272     1.13293     1.08816  0.00267409
         273     1.12879     1.08831  0.00266844
         274      1.1245     1.08844  0.00266196
         275     1.12008     1.08855  0.00265477
         276     1.11553     1.08865  0.00264695
         277     1.11088     1.08873  0.00263861
         278     1.10613     1.08879  0.00262986
         279     1.10132     1.08884  0.00262082
         280     1.09645     1.08887   0.0026116
         281     1.09155     1.08887  0.00260232
         282     1.08664     1.08887  0.00259311
         283     1.08173     1.08884  0.00258407
         284     1.07684      1.0888  0.00257531
         285     1.07199     1.08874  0.00256695
         286     1.06721     1.08867  0.00255908
         287     1.06249     1.08857  0.00255179
         288     1.05786     1.08847  0.00254516
         289     1.05332     1.08835  0.00253925
         290     1.04889     1.08821  0.00253414
         291     1.04459     1.08806  0.00252986
         292      1.0404      1.0879  0.00252646
         293     1.03635     1.08772  0.00252395
         294     1.03244     1.08753  0.00252236
         295     1.02866     1.08733  0.00252169
         296     1.02503     1.08712  0.00252194
         297     1.02156      1.0869  0.00252309
         298     1.01823     1.08667  0.00252513
         299     1.01505     1.08643  0.00252802
         300     1.01202     1.08618  0.00253173
         301     1.00916     1.08593  0.00253622
         302     1.00645     1.08566  0.00254144
         303     1.00392      1.0854  0.00254733
         304     1.00155     1.08512  0.00255384
         305    0.999356     1.08484   0.0025609
         306    0.997349     1.08455  0.00256844
         307    0.995535     1.08426  0.00257639
         308    0.993925     1.08397  0.00258467
         309    0.992525     1.08367  0.00259319
         310    0.991349     1.08338  0.00260187
         311    0.990407     1.08308  0.00261062
         312    0.989714     1.08278  0.00261934
         313    0.989282     1.08248  0.00262795
         314    0.989125     1.08218  0.00263635
         315    0.989255     1.08189  0.00264443
         316    0.989687     1.08159  0.00265211
         317    0.990432     1.08131  0.00265929
         318    0.991501     1.08102  0.00266588
         319    0.992906     1.08075   0.0026718
         320    0.994654     1.08048  0.00267696
         321     0.99675     1.08022   0.0026813
         322    0.999198     1.07997  0.00268475
         323       1.002     1.07973  0.00268727
         324     1.00515     1.07949  0.00268881
         325     1.00865     1.07928  0.00268936
         326     1.01248     1.07907   0.0026889
         327     1.01664     1.07888  0.00268745
         328     1.02111      1.0787  0.00268502
         329     1.02588     1.07854  0.00268166
         330     1.03091      1.0784  0.00267741
         331      1.0362     1.07827  0.00267236
         332     1.04172     1.07816  0.00266657
         333     1.04744     1.07807  0.00266016
         334     1.05334       1.078  0.00265323
         335      1.0594     1.07794  0.00264589
         336     1.06558      1.0779  0.00263827
         337     1.07186     1.07789   0.0026305
         338     1.07821     1.07789  0.00262272
         339     1.08461     1.07791  0.00261506
