#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         121     1.06084     1.15559  0.00615652
         122     1.06025     1.15481  0.00615545
         123     1.05967     1.15404  0.00615381
         124     1.05912     1.15327  0.00615161
         125      1.0586     1.15251  0.00614884
         126     1.05812     1.15177  0.00614551
         127     1.05771     1.15102  0.00614158
         128     1.05737     1.15029  0.00613703
         129     1.05711     1.14957  0.00613182
         130     1.05696     1.14886  0.00612589
         131     1.05692     1.14816   0.0061192
         132       1.057     1.14747  0.00611169
         133     1.05723     1.14679  0.00610328
         134     1.05761     1.14612   0.0060939
         135     1.05817     1.14547  0.00608349
         136      1.0589     1.14483  0.00607197
         137     1.05982     1.14421  0.00605927
         138     1.06094     1.14361  0.00604534
         139     1.06227     1.14302   0.0060301
         140     1.06381     1.14246  0.00601352
         141     1.06556     1.14191  0.00599555
         142     1.06752     1.14139  0.00597618
         143     1.06968     1.14089  0.00595538
         144     1.07205     1.14041  0.00593318
         145     1.07461     1.13996  0.00590959
         146     1.07735     1.13953  0.00588465
         147     1.08025     1.13912  0.00585842
         148      1.0833     1.13875  0.00583096
         149     1.08648      1.1384  0.00580237
         150     1.08976     1.13807  0.00577274
         151     1.09313     1.13777  0.00574218
         152     1.09656      1.1375   0.0057108
         153     1.10004     1.13726  0.00567872
         154     1.10353     1.13704  0.00564607
         155     1.10701     1.13685  0.00561297
         156     1.11047     1.13668  0.00557953
         157     1.11388     1.13653  0.00554588
         158     1.11721     1.13641  0.00551213
         159     1.12046     1.13631  0.00547837
         160      1.1236     1.13623  0.00544471
         161     1.12661     1.13617  0.00541122
         162     1.12948     1.13613  0.00537797
         163      1.1322      1.1361  0.00534504
         164     1.13474      1.1361  0.00531245
         165     1.13712      1.1361  0.00528026
         166      1.1393     1.13612  0.00524848
         167     1.14128     1.13615  0.00521715
         168     1.14307     1.13619  0.00518625
         169     1.14464     1.13624  0.00515581
         170     1.14601      1.1363   0.0051258
         171     1.14717     1.13636  0.00509622
         172     1.14811     1.13643  0.00506705
         173     1.14884      1.1365  0.00503826
         174     1.14936     1.13658  0.00500985
         175     1.14968     1.13665  0.00498178
         176     1.14979     1.13673  0.00495404
         177      1.1497      1.1368  0.00492659
         178     1.14942     1.13687  0.00489942
         179     1.14895     1.13694  0.00487251
         180      1.1483       1.137  0.00484585
         181     1.14747     1.13706  0.00481943
         182     1.14648     1.13711  0.00479322
         183     1.14534     1.13716  0.00476724
         184     1.14406     1.13719  0.00474148
         185     1.14264     1.13722  0.00471594
         186      1.1411     1.13724  0.00469063
         187     1.13945     1.13726  0.00466557
         188     1.13771     1.13726  0.00464075
         189     1.13588     1.13725   0.0046162
         190     1.13397     1.13723  0.00459194
         191     1.13201     1.13721  0.00456798
         192     1.12999     1.13717  0.00454434
         193     1.12794     1.13712  0.00452105
         194     1.12587     1.13706  0.00449811
         195     1.12379       1.137  0.00447556
         196      1.1217     1.13692  0.00445341
         197     1.11962     1.13683  0.00443167
         198     1.11756     1.13673  0.00441035
         199     1.11552     1.13663  0.00438948
         200     1.11351     1.13651  0.00436905
         201     1.11155     1.13639  0.00434908
         202     1.10962     1.13625  0.00432957
         203     1.10775     1.13611  0.00431052
         204     1.10592     1.13597  0.00429193
         205     1.10414     1.13581   0.0042738
         206     1.10242     1.13565  0.00425612
         207     1.10075     1.13548   0.0042389
         208     1.09913      1.1353  0.00422212
         209     1.09756     1.13512  0.00420578
         210     1.09604     1.13494  0.00418987
         211     1.09457     1.13475  0.00417438
         212     1.09314     1.13455   0.0041593
         213     1.09176     1.13435  0.00414462
         214     1.09042     1.13414  0.00413033
         215     1.08914     1.13393  0.00411642
         216     1.08791     1.13372  0.00410288
         217     1.08673      1.1335  0.00408968
         218     1.08562     1.13329  0.00407681
         219     1.08457     1.13306  0.00406426
         220      1.0836     1.13284    0.004052
         221     1.08272     1.13261  0.00404001
         222     1.08194     1.13238  0.00402826
         223     1.08127     1.13215  0.00401671
         224     1.08073     1.13192  0.00400533
         225     1.08033     1.13169  0.00399409
         226     1.08008     1.13147  0.00398294
         227        1.08     1.13124  0.00397184
         228     1.08011     1.13102  0.00396075
         229     1.08042     1.13079  0.00394961
         230     1.08094     1.13058  0.00393838
         231     1.08169     1.13037  0.00392701
         232     1.08266     1.13016  0.00391546
         233     1.08388     1.12996  0.00390369
         234     1.08533     1.12977  0.00389167
         235     1.08703     1.12959  0.00387936
         236     1.08897     1.12942  0.00386673
         237     1.09115     1.12926  0.00385379
         238     1.09355     1.12911  0.00384052
         239     1.09618     1.12897  0.00382692
         240     1.09901     1.12884  0.00381301
         241     1.10204     1.12873  0.00379881
         242     1.10524     1.12863  0.00378435
         243     1.10859     1.12855  0.00376968
         244     1.11208     1.12848  0.00375483
         245     1.11568     1.12843  0.00373987
         246     1.11936      1.1284  0.00372485
         247     1.12311     1.12837  0.00370983
         248      1.1269     1.12837  0.00369487
         249      1.1307     1.12838  0.00368005
         250     1.13449      1.1284  0.00366541
         251     1.13825     1.12844  0.00365102
         252     1.14196      1.1285  0.00363692
         253     1.14559     1.12856  0.00362317
         254     1.14911     1.12864  0.00360981
         255     1.15252     1.12874  0.00359687
         256     1.15579     1.12884  0.00358437
         257      1.1589     1.12896  0.00357233
         258     1.16183     1.12909  0.00356076
         259     1.16459     1.12922  0.00354965
         260     1.16715     1.12937  0.00353899
         261      1.1695     1.12952  0.00352877
         262     1.17163     1.12968  0.00351896
         263     1.17355     1.12985  0.00350953
         264     1.17524     1.13002  0.00350044
         265     1.17671      1.1302  0.00349166
         266     1.17794     1.13038  0.00348315
         267     1.17895     1.13056  0.00347485
         268     1.17973     1.13074  0.00346672
         269     1.18028     1.13093  0.00345872
         270     1.18061     1.13111   0.0034508
         271     1.18071      1.1313  0.00344292
         272     1.18061     1.13148  0.00343503
         273     1.18029     1.13166   0.0034271
         274     1.17977     1.13183  0.00341909
         275     1.17906       1.132  0.00341097
         276     1.17816     1.13217   0.0034027
         277     1.17709     1.13233  0.00339428
         278     1.17585     1.13249  0.00338568
         279     1.17446     1.13264  0.00337689
         280     1.17293     1.13278  0.00336789
         281     1.17128     1.13292  0.00335869
         282     1.16951     1.13305  0.00334929
         283     1.16765     1.13317  0.00333968
         284      1.1657     1.13329  0.00332989
         285      1.1637     1.13339  0.00331991
         286     1.16164     1.13349  0.00330977
         287     1.15956     1.13358  0.00329949
         288     1.15747     1.13367  0.00328907
         289     1.15538     1.13374  0.00327855
         290     1.15331     1.13381  0.00326794
         291     1.15128     1.13387  0.00325726
         292     1.14929     1.13392  0.00324653
         293     1.14735     1.13397  0.00323578
         294     1.14548     1.13401  0.00322501
         295     1.14368     1.13404  0.00321424
         296     1.14195     1.13407  0.00320349
         297      1.1403     1.13409  0.00319278
         298     1.13872      1.1341   0.0031821
         299     1.13721     1.13411  0.00317147
         300     1.13575     1.13412  0.00316091
         301     1.13435     1.13412  0.00315041
         302     1.13299     1.13412  0.00313998
         303     1.13165     1.13411  0.00312962
         304     1.13033     1.13409  0.00311935
         305     1.12901     1.13408  0.00310917
         306     1.12767     1.13406  0.00309908
         307      1.1263     1.13403  0.00308909
         308     1.12488       1.134   0.0030792
         309      1.1234     1.13397  0.00306943
         310     1.12184     1.13393  0.00305978
         311      1.1202     1.13388  0.00305026
         312     1.11847     1.13384  0.00304088
         313     1.11663     1.13378  0.00303166
         314     1.11469     1.13372  0.00302262
         315     1.11265     1.13365  0.00301376
         316     1.11051     1.13358  0.00300511
         317     1.10827      1.1335  0.00299669
         318     1.10595     1.13341  0.00298852
         319     1.10356     1.13332  0.00298062
         320     1.10112     1.13322    0.002973
         321     1.09865     1.13311  0.00296569
         322     1.09618       1.133   0.0029587
         323     1.09373     1.13287  0.00295203
         324     1.09133     1.13275  0.00294571
         325     1.08902     1.13261  0.00293971
         326     1.08683     1.13247  0.00293405
         327      1.0848     1.13233  0.00292869
         328     1.08295     1.13218  0.00292363
         329     1.08132     1.13202  0.00291883
         330     1.07993     1.13186  0.00291425
         331     1.07883      1.1317  0.00290985
         332     1.07802     1.13154  0.00290557
         333     1.07753     1.13138  0.00290137
         334     1.07738     1.13122  0.00289718
         335     1.07757     1.13106  0.00289296
         336      1.0781      1.1309  0.00288864
         337     1.07897     1.13075  0.00288417
         338     1.08019      1.1306  0.00287951
         339     1.08172     1.13045  0.00287463
         340     1.08357     1.13031  0.00286948
         341      1.0857     1.13018  0.00286405
         342     1.08809     1.13006  0.00285831
         343     1.09073     1.12995  0.00285228
         344     1.09358     1.12984  0.00284595
         345     1.09663     1.12974  0.00283932
         346     1.09984     1.12966  0.00283243
         347     1.10319     1.12958   0.0028253
         348     1.10665     1.12951  0.00281795
         349     1.11022     1.12946  0.00281042
         350     1.11386     1.12941  0.00280274
         351     1.11757     1.12938  0.00279496
         352     1.12132     1.12936  0.00278711
         353      1.1251     1.12935  0.00277924
         354     1.12889     1.12934  0.00277139
         355     1.13269     1.12935   0.0027636
         356     1.13648     1.12937  0.00275591
         357     1.14024      1.1294  0.00274836
         358     1.14398     1.12945  0.00274098
         359     1.14767      1.1295  0.00273382
         360     1.15131     1.12956   0.0027269
         361     1.15488     1.12963  0.00272024
         362     1.15836     1.12971  0.00271389
         363     1.16175     1.12979  0.00270785
         364     1.16504     1.12989  0.00270214
         365      1.1682        1.13  0.00269677
         366     1.17123     1.13011  0.00269176
         367     1.17411     1.13023  0.00268709
         368     1.17683     1.13036  0.00268277
         369     1.17939     1.13049  0.00267879
         370     1.18175     1.13063  0.00267513
         371     1.18393     1.13077  0.00267177
         372      1.1859     1.13092   0.0026687
         373     1.18767     1.13107  0.00266588
         374     1.18923     1.13123  0.00266328
         375     1.19057     1.13138  0.00266088
         376     1.19169     1.13154  0.00265863
         377     1.19259     1.13171   0.0026565
         378     1.19327     1.13187  0.00265446
         379     1.19374     1.13203  0.00265247
         380       1.194      1.1322   0.0026505
         381     1.19406     1.13236  0.00264851
         382     1.19393     1.13252  0.00264648
         383     1.19362     1.13268  0.00264437
         384     1.19314     1.13284  0.00264217
         385     1.19251     1.13299  0.00263985
         386     1.19174     1.13314  0.00263739
         387     1.19085     1.13329  0.00263479
         388     1.18986     1.13344  0.00263203
         389     1.18878     1.13358  0.00262911
         390     1.18763     1.13372  0.00262601
         391     1.18644     1.13385  0.00262276
         392     1.18521     1.13399  0.00261934
         393     1.18396     1.13411  0.00261576
         394     1.18271     1.13424  0.00261202
         395     1.18146     1.13436  0.00260814
         396     1.18024     1.13447  0.00260413
         397     1.17904     1.13458  0.00259999
         398     1.17788     1.13469  0.00259573
         399     1.17676      1.1348  0.00259137
         400     1.17567      1.1349   0.0025869
         401     1.17463       1.135  0.00258235
         402     1.17362      1.1351  0.00257771
         403     1.17265     1.13519    0.002573
         404     1.17171     1.13528  0.00256822
         405     1.17079     1.13537  0.00256337
         406     1.16988     1.13545  0.00255847
         407       1.169     1.13553  0.00255351
         408     1.16812     1.13561   0.0025485
         409     1.16724     1.13569  0.00254344
         410     1.16637     1.13577  0.00253834
         411     1.16551     1.13584  0.00253319
         412     1.16464     1.13591  0.00252801
         413      1.1638     1.13598  0.00252279
         414     1.16297     1.13604  0.00251754
         415     1.16217      1.1361  0.00251226
         416     1.16142     1.13616  0.00250696
         417     1.16071     1.13622  0.00250164
         418     1.16008     1.13628   0.0024963
         419     1.15953     1.13634  0.00249096
         420     1.15908     1.13639  0.00248562
         421     1.15875     1.13644  0.00248028
         422     1.15854      1.1365  0.00247496
         423     1.15846     1.13655  0.00246965
         424     1.15853      1.1366  0.00246437
         425     1.15874     1.13665  0.00245912
         426     1.15911      1.1367  0.00245392
         427     1.15962     1.13676  0.00244876
         428     1.16027     1.13681  0.00244365
         429     1.16106     1.13687  0.00243861
         430     1.16196     1.13693  0.00243363
         431     1.16296     1.13699  0.00242874
         432     1.16405     1.13705  0.00242392
         433      1.1652     1.13712   0.0024192
         434     1.16639     1.13718  0.00241456
         435      1.1676     1.13725  0.00241002
         436     1.16882     1.13733  0.00240558
         437     1.17001      1.1374  0.00240124
         438     1.17115     1.13748  0.00239699
         439     1.17222     1.13756  0.00239284
         440     1.17321     1.13764  0.00238877
         441     1.17409     1.13772  0.00238479
         442     1.17486      1.1378  0.00238087
         443     1.17548     1.13789  0.00237701
         444     1.17597     1.13798  0.00237321
         445     1.17629     1.13806  0.00236944
         446     1.17645     1.13815  0.00236569
         447     1.17644     1.13823  0.00236194
         448     1.17625     1.13832   0.0023582
         449     1.17588      1.1384  0.00235443
         450     1.17533     1.13848  0.00235062
         451     1.17459     1.13856  0.00234678
         452     1.17368     1.13864  0.00234287
         453      1.1726     1.13872   0.0023389
         454     1.17136     1.13879  0.00233485
         455     1.16995     1.13886  0.00233072
         456      1.1684     1.13892  0.00232651
         457     1.16671     1.13898  0.00232221
         458      1.1649     1.13904  0.00231783
         459     1.16298     1.13909  0.00231337
         460     1.16097     1.13914  0.00230883
         461      1.1589     1.13918  0.00230422
         462     1.15677     1.13922  0.00229955
         463     1.15463     1.13925  0.00229482
         464     1.15248     1.13928  0.00229005
         465     1.15037     1.13931  0.00228525
         466     1.14831     1.13932  0.00228043
         467     1.14633     1.13934   0.0022756
         468     1.14446     1.13935  0.00227076
         469     1.14272     1.13936  0.00226593
         470     1.14115     1.13936  0.00226111
         471     1.13977     1.13936  0.00225631
         472     1.13859     1.13936  0.00225153
         473     1.13763     1.13936  0.00224677
         474      1.1369     1.13935  0.00224204
         475     1.13642     1.13935  0.00223733
         476     1.13618     1.13934  0.00223264
         477     1.13618     1.13933  0.00222797
         478     1.13641     1.13933  0.00222332
         479     1.13686     1.13932  0.00221868
         480     1.13752     1.13932  0.00221406
         481     1.13835     1.13932  0.00220946
         482     1.13934     1.13932  0.00220487
         483     1.14046     1.13932  0.00220031
         484     1.14167     1.13932  0.00219577
         485     1.14294     1.13933  0.00219126
         486     1.14424     1.13934  0.00218677
         487     1.14554     1.13935  0.00218232
         488     1.14681     1.13937   0.0021779
         489     1.14802     1.13939  0.00217352
         490     1.14913     1.13941  0.00216917
         491     1.15013     1.13943  0.00216486
         492     1.15099     1.13945  0.00216059
         493     1.15169     1.13948  0.00215635
         494     1.15222      1.1395  0.00215214
         495     1.15254     1.13953  0.00214795
         496     1.15265     1.13955  0.00214379
         497     1.15255     1.13958  0.00213963
         498     1.15221     1.13961  0.00213549
         499     1.15164     1.13963  0.00213134
         500     1.15083     1.13965   0.0021272
         501     1.14977     1.13967  0.00212305
         502     1.14846     1.13969  0.00211889
         503      1.1469      1.1397  0.00211473
         504      1.1451     1.13972  0.00211056
         505     1.14306     1.13972  0.00210639
         506     1.14078     1.13972  0.00210223
         507     1.13828     1.13972  0.00209808
         508     1.13556     1.13971  0.00209397
         509     1.13264      1.1397   0.0020899
         510     1.12953     1.13968   0.0020859
         511     1.12625     1.13965  0.00208198
         512     1.12281     1.13962  0.00207817
         513     1.11924     1.13958   0.0020745
         514     1.11555     1.13953  0.00207099
         515     1.11177     1.13948  0.00206767
         516     1.10793     1.13942  0.00206457
         517     1.10404     1.13935  0.00206171
         518     1.10015     1.13927  0.00205912
         519     1.09627     1.13919  0.00205682
         520     1.09244      1.1391  0.00205483
         521     1.08869       1.139  0.00205316
         522     1.08506      1.1389  0.00205183
         523     1.08157     1.13879  0.00205083
         524     1.07826     1.13868  0.00205017
         525     1.07517     1.13856  0.00204983
         526     1.07233     1.13843  0.00204979
         527     1.06977      1.1383  0.00205004
         528     1.06753     1.13816  0.00205053
         529     1.06565     1.13803  0.00205124
         530     1.06414     1.13789   0.0020521
         531     1.06304     1.13775  0.00205307
         532     1.06236     1.13761  0.00205409
         533     1.06213     1.13746  0.00205511
         534     1.06234     1.13732  0.00205607
         535     1.06301     1.13718  0.00205692
         536     1.06413     1.13705  0.00205759
         537     1.06569     1.13692  0.00205804
         538     1.06768     1.13679  0.00205824
         539     1.07006     1.13666  0.00205814
         540     1.07281     1.13654  0.00205772
         541      1.0759     1.13643  0.00205697
         542     1.07928     1.13633  0.00205588
         543     1.08292     1.13623  0.00205444
         544     1.08676     1.13614  0.00205268
         545     1.09076     1.13605   0.0020506
         546     1.09487     1.13598  0.00204823
         547     1.09905     1.13591   0.0020456
         548     1.10325     1.13585  0.00204273
         549     1.10742      1.1358  0.00203967
         550     1.11154     1.13576  0.00203644
         551     1.11555     1.13572  0.00203307
         552     1.11943     1.13569   0.0020296
         553     1.12315     1.13567  0.00202606
         554     1.12668     1.13565  0.00202247
         555        1.13     1.13564  0.00201885
         556     1.13309     1.13564  0.00201522
         557     1.13593     1.13564   0.0020116
         558     1.13851     1.13564  0.00200801
         559     1.14082     1.13565  0.00200443
         560     1.14286     1.13566   0.0020009
         561     1.14463     1.13568  0.00199739
         562     1.14612      1.1357  0.00199393
         563     1.14735     1.13572  0.00199049
         564     1.14832     1.13574  0.00198709
         565     1.14905     1.13577  0.00198371
         566     1.14955     1.13579  0.00198036
         567     1.14984     1.13581  0.00197702
         568     1.14995     1.13584  0.00197369
         569      1.1499     1.13586  0.00197038
         570     1.14972     1.13589  0.00196707
         571     1.14945     1.13591  0.00196377
         572     1.14911     1.13594  0.00196047
         573     1.14876     1.13596  0.00195718
         574     1.14842     1.13598  0.00195389
         575     1.14813       1.136  0.00195061
         576     1.14792     1.13602  0.00194733
         577     1.14784     1.13604  0.00194406
         578      1.1479     1.13606  0.00194081
         579     1.14813     1.13608  0.00193757
         580     1.14855      1.1361  0.00193435
         581     1.14918     1.13613  0.00193115
         582     1.15001     1.13615  0.00192798
         583     1.15106     1.13618  0.00192484
         584      1.1523      1.1362  0.00192174
         585     1.15374     1.13623  0.00191869
         586     1.15534     1.13627  0.00191569
         587     1.15708      1.1363  0.00191276
         588     1.15893     1.13634  0.00190989
         589     1.16086     1.13638   0.0019071
         590     1.16281     1.13643   0.0019044
         591     1.16477     1.13647  0.00190178
         592     1.16667     1.13653  0.00189925
         593      1.1685     1.13658  0.00189681
         594      1.1702     1.13664  0.00189446
         595     1.17174      1.1367   0.0018922
         596     1.17309     1.13676  0.00189001
         597     1.17421     1.13682  0.00188788
         598     1.17507     1.13688  0.00188581
         599     1.17566     1.13695  0.00188377
         600     1.17595     1.13701  0.00188175
         601     1.17592     1.13708  0.00187974
         602     1.17556     1.13714   0.0018777
         603     1.17486      1.1372  0.00187563
         604     1.17381     1.13726   0.0018735
         605     1.17241     1.13732   0.0018713
         606     1.17066     1.13738  0.00186902
         607     1.16856     1.13743  0.00186665
         608     1.16612     1.13748  0.00186418
         609     1.16335     1.13752   0.0018616
         610     1.16026     1.13756  0.00185892
         611     1.15686     1.13759  0.00185615
         612     1.15316     1.13761  0.00185329
         613     1.14918     1.13763  0.00185036
         614     1.14494     1.13764  0.00184739
         615     1.14046     1.13765  0.00184439
         616     1.13576     1.13765   0.0018414
         617     1.13087     1.13763  0.00183845
         618     1.12579     1.13762  0.00183557
         619     1.12057     1.13759  0.00183281
         620     1.11523     1.13755  0.00183021
         621     1.10979     1.13751  0.00182781
         622      1.1043     1.13745  0.00182565
         623     1.09878     1.13739  0.00182377
         624     1.09328     1.13732  0.00182222
         625     1.08782     1.13724  0.00182103
         626     1.08244     1.13715  0.00182022
         627      1.0772     1.13706  0.00181983
         628     1.07212     1.13696  0.00181986
         629     1.06724     1.13684  0.00182034
         630      1.0626     1.13673  0.00182126
         631     1.05824      1.1366  0.00182262
         632     1.05418     1.13647   0.0018244
         633     1.05045     1.13634  0.00182657
         634     1.04706     1.13619  0.00182911
         635     1.04403     1.13605  0.00183198
         636     1.04136      1.1359  0.00183514
         637     1.03905     1.13575  0.00183854
         638     1.03709     1.13559  0.00184215
         639     1.03546     1.13544  0.00184592
         640     1.03414     1.13528  0.00184981
         641     1.03312     1.13512  0.00185378
         642     1.03236     1.13496  0.00185779
         643     1.03183      1.1348  0.00186181
         644     1.03152     1.13464  0.00186581
         645     1.03137     1.13448  0.00186978
         646     1.03138     1.13432  0.00187368
         647     1.03151     1.13416  0.00187751
         648     1.03175       1.134  0.00188125
         649     1.03206     1.13385   0.0018849
         650     1.03245     1.13369  0.00188845
         651     1.03288     1.13353  0.00189188
         652     1.03335     1.13338  0.00189521
         653     1.03384     1.13323  0.00189843
         654     1.03435     1.13308  0.00190154
         655     1.03487     1.13293  0.00190454
         656     1.03539     1.13278  0.00190743
         657     1.03591     1.13263  0.00191022
         658     1.03642     1.13248   0.0019129
         659     1.03691     1.13234  0.00191549
         660     1.03738      1.1322  0.00191798
         661     1.03782     1.13205  0.00192039
         662     1.03823     1.13191  0.00192271
         663      1.0386     1.13177  0.00192495
         664     1.03891     1.13163  0.00192713
         665     1.03917     1.13149  0.00192924
         666     1.03937     1.13135  0.00193129
         667     1.03949     1.13122   0.0019333
         668     1.03954     1.13108  0.00193527
         669     1.03951     1.13094  0.00193721
         670     1.03939     1.13081  0.00193914
         671     1.03918     1.13067  0.00194105
         672     1.03888     1.13053  0.00194296
         673     1.03848      1.1304  0.00194488
         674     1.03798     1.13026  0.00194682
         675     1.03739     1.13012  0.00194879
         676     1.03672     1.12998   0.0019508
         677     1.03596     1.12984  0.00195286
         678     1.03512      1.1297  0.00195497
         679     1.03423     1.12956  0.00195714
         680     1.03329     1.12942  0.00195938
         681     1.03231     1.12928  0.00196168
         682     1.03133     1.12914  0.00196405
         683     1.03035     1.12899   0.0019665
         684      1.0294     1.12885  0.00196901
         685      1.0285      1.1287  0.00197157
         686     1.02767     1.12855  0.00197419
         687     1.02695      1.1284  0.00197685
         688     1.02635     1.12826  0.00197953
         689     1.02589     1.12811  0.00198223
         690      1.0256     1.12796  0.00198491
         691     1.02549     1.12781  0.00198757
         692     1.02558     1.12766  0.00199018
         693     1.02588     1.12752  0.00199272
         694      1.0264     1.12737  0.00199517
         695     1.02715     1.12723   0.0019975
         696     1.02812     1.12708   0.0019997
         697      1.0293     1.12694  0.00200175
         698      1.0307      1.1268  0.00200362
         699      1.0323     1.12667  0.00200531
         700     1.03408     1.12654  0.00200681
         701     1.03603     1.12641  0.00200809
         702     1.03813     1.12628  0.00200916
         703     1.04035     1.12616  0.00201002
         704     1.04268     1.12604  0.00201066
         705     1.04508     1.12593  0.00201109
         706     1.04755     1.12582   0.0020113
         707     1.05006     1.12571  0.00201131
         708     1.05259     1.12561  0.00201112
         709     1.05512     1.12551  0.00201073
         710     1.05764     1.12541  0.00201017
         711     1.06014     1.12532  0.00200944
         712     1.06262     1.12523  0.00200855
         713     1.06505     1.12515   0.0020075
         714     1.06745     1.12507  0.00200632
         715     1.06982     1.12499    0.002005
         716     1.07214     1.12491  0.00200356
         717     1.07444     1.12484    0.002002
         718     1.07671     1.12478  0.00200033
         719     1.07896     1.12471  0.00199856
         720     1.08121     1.12465   0.0019967
         721     1.08345      1.1246  0.00199475
         722     1.08572     1.12454  0.00199271
         723       1.088     1.12449   0.0019906
         724     1.09032     1.12444  0.00198841
         725     1.09269      1.1244  0.00198615
         726     1.09512     1.12436  0.00198382
         727     1.09762     1.12432  0.00198143
         728     1.10019     1.12429  0.00197899
         729     1.10285     1.12426  0.00197649
         730      1.1056     1.12423  0.00197395
         731     1.10845     1.12421  0.00197137
         732      1.1114      1.1242  0.00196875
         733     1.11446     1.12418  0.00196611
         734     1.11763     1.12417  0.00196345
         735     1.12092     1.12417  0.00196079
