#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.06366     1.06366           0
           2     1.06631     1.06499 0.000936607
           3     1.06887     1.06628  0.00122762
           4     1.07133     1.06754  0.00142987
           5      1.0737     1.06878  0.00158757
           6     1.07596     1.06997  0.00171622
           7     1.07812     1.07114  0.00182345
           8     1.08017     1.07227  0.00191375
           9     1.08213     1.07336  0.00199014
          10     1.08398     1.07442  0.00205478
          11     1.08573     1.07545  0.00210928
          12     1.08738     1.07645    0.002155
          13     1.08894     1.07741   0.0021931
          14     1.09041     1.07834  0.00222454
          15     1.09181     1.07923   0.0022502
          16     1.09312      1.0801  0.00227085
          17     1.09437     1.08094  0.00228716
          18     1.09556     1.08175  0.00229978
          19      1.0967     1.08254  0.00230929
          20     1.09779      1.0833  0.00231626
          21     1.09884     1.08404  0.00232118
          22     1.09987     1.08476  0.00232456
          23     1.10089     1.08546  0.00232683
          24     1.10189     1.08615  0.00232842
          25      1.1029     1.08682  0.00232971
          26     1.10391     1.08747  0.00233103
          27     1.10494     1.08812  0.00233271
          28     1.10598     1.08876    0.002335
          29     1.10706     1.08939  0.00233817
          30     1.10816     1.09002  0.00234242
          31     1.10929     1.09064   0.0023479
          32     1.11045     1.09126  0.00235477
          33     1.11165     1.09187  0.00236312
          34     1.11289     1.09249  0.00237304
          35     1.11415     1.09311  0.00238455
          36     1.11544     1.09373  0.00239763
          37     1.11675     1.09435   0.0024122
          38     1.11808     1.09498  0.00242816
          39      1.1194      1.0956  0.00244533
          40     1.12073     1.09623  0.00246353
          41     1.12203     1.09686  0.00248252
          42     1.12331     1.09749  0.00250204
          43     1.12456     1.09812  0.00252177
          44     1.12574     1.09875   0.0025414
          45     1.12687     1.09937  0.00256059
          46     1.12791     1.09999  0.00257897
          47     1.12886     1.10061   0.0025962
          48     1.12971     1.10121  0.00261192
          49     1.13043     1.10181   0.0026258
          50     1.13103      1.1024   0.0026375
          51     1.13148     1.10297  0.00264673
          52     1.13178     1.10352  0.00265322
          53     1.13192     1.10406  0.00265673
          54     1.13189     1.10457  0.00265707
          55     1.13169     1.10506   0.0026541
          56      1.1313     1.10553  0.00264773
          57     1.13072     1.10597   0.0026379
          58     1.12996     1.10639  0.00262463
          59     1.12901     1.10677  0.00260801
          60     1.12788     1.10712  0.00258816
          61     1.12657     1.10744  0.00256529
          62     1.12508     1.10773  0.00253964
          63     1.12342     1.10798  0.00251151
          64      1.1216     1.10819  0.00248127
          65     1.11962     1.10836  0.00244933
